ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu
POOL-00016441,"InChI=1S/C12H20O4/c1-3-5-6-7-12(10(13)15-4-2)8-9-16-11(12)14/h3-9H2,1-2H3",CCCCCC1(C(=O)OCC)CCOC1=O,261.7443751081735,False,['82672-10-4'],1.00282724
POOL-00041298,"InChI=1S/C11H12O4/c1-7-6-8(10(12)14-2)4-5-9(7)11(13)15-3/h4-6H,1-3H3",COC(=O)c1ccc(C(=O)OC)c(C)c1,395.5744368852867,False,['14186-60-8'],0.9979350401
POOL-00009057,"InChI=1S/C14H18O4/c1-4-17-13(15)12(14(16)18-5-2)11-8-6-7-10(3)9-11/h6-9,12H,4-5H2,1-3H3",CCOC(=O)C(C(=O)OCC)c1cccc(C)c1,407.5570975365673,False,['94112-78-4'],0.9977018736
POOL-00039744,"InChI=1S/C12H12O6/c1-7(13)16-10-4-5-11(17-8(2)14)12(6-10)18-9(3)15/h4-6H,1-3H3",CC(=O)Oc1ccc(OC(C)=O)c(OC(C)=O)c1,491.3410445633865,False,['613-03-6'],1.0007606184
POOL-00020287,"InChI=1S/C14H18O4/c1-3-18-14(16)6-4-5-13(15)11-7-9-12(17-2)10-8-11/h7-10H,3-6H2,1-2H3",CCOC(=O)CCCC(=O)c1ccc(OC)cc1,394.7599479118407,False,['25305-58-2'],0.9916482622
POOL-00020548,"InChI=1S/C11H16O4S/c1-3-14-8-9-15-16(12,13)11-6-4-10(2)5-7-11/h4-7H,3,8-9H2,1-2H3",CCOCCOS(=O)(=O)c1ccc(C)cc1,408.1156324661524,False,['17178-11-9'],0.9890640871
POOL-00013666,"InChI=1S/C13H15BrO4/c1-3-17-12(15)11(13(16)18-4-2)9-5-7-10(14)8-6-9/h5-8,11H,3-4H2,1-2H3",CCOC(=O)C(C(=O)OCC)c1ccc(Br)cc1,395.5043501095396,False,['93139-85-6'],0.9991971866
POOL-00024446,"InChI=1S/C15H20O4/c1-4-18-13(16)15(3,14(17)19-5-2)11-12-9-7-6-8-10-12/h6-10H,4-5,11H2,1-3H3",CCOC(=O)C(C)(Cc1ccccc1)C(=O)OCC,407.0315315946265,False,['55114-30-2'],0.9988087684
POOL-00032703,"InChI=1S/C13H17NO4/c1-5-17-12(15)10-7-11(13(16)18-6-2)9(4)14-8(10)3/h7H,5-6H2,1-4H3",CCOC(=O)c1cc(C(=O)OCC)c(C)nc1C,429.05420282070855,False,['1149-24-2'],1.0026789879
POOL-00013914,"InChI=1S/C10H12O5S/c1-14-9-5-4-7(16(3,12)13)6-8(9)10(11)15-2/h4-6H,1-3H3",COC(=O)c1cc(S(C)(=O)=O)ccc1OC,503.94071600151926,False,['63484-12-8'],0.9947818998
