ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std
POOL-00031972,"InChI=1S/C12H18O6/c1-10(7(13)14)4-11(2,8(15)16)6-12(3,5-10)9(17)18/h4-6H2,1-3H3,(H,13,14)(H,15,16)(H,17,18)",CC1(C(=O)O)CC(C)(C(=O)O)CC(C)(C(=O)O)C1,342.9771605561112,False,"['79410-20-1', '136662-41-4', '118514-35-5']",0.1460494879
POOL-00011000,"InChI=1S/C9H21O3P/c10-4-1-7-13(8-2-5-11)9-3-6-12/h10-12H,1-9H2",OCCCP(CCCO)CCCO,81.84105382934379,False,['4706-17-6'],0.1526146173
,,,,,,
POOL-00006137,"InChI=1S/C18H26N2O4/c1-18(2,3)24-17(23)19-14-8-10-20(11-9-14)15-6-4-13(5-7-15)12-16(21)22/h4-7,14H,8-12H2,1-3H3,(H,19,23)(H,21,22)",CC(C)(C)OC(O)=NC1CCN(c2ccc(CC(=O)O)cc2)CC1,582.0314781674655,False,['1048918-69-9'],0.1473858722
POOL-00034692,"InChI=1S/C19H23NO5/c1-22-15-7-5-13(11-17(15)24-3)9-10-20-19(21)14-6-8-16(23-2)18(12-14)25-4/h5-8,11-12H,9-10H2,1-4H3,(H,20,21)",COc1ccc(CCN=C(O)c2ccc(OC)c(OC)c2)cc1OC,742.5894654293999,False,['102011-15-4'],0.1397147086
POOL-00026958,"InChI=1S/C18H20N2O4/c1-13(21)19-15-5-3-7-17(11-15)23-9-10-24-18-8-4-6-16(12-18)20-14(2)22/h3-8,11-12H,9-10H2,1-2H3,(H,19,21)(H,20,22)",CC(O)=Nc1cccc(OCCOc2cccc(N=C(C)O)c2)c1,669.8035489105698,False,['67499-50-7'],0.1432483416
POOL-00028640,"InChI=1S/C18H19NO5/c1-3-23-15-7-5-14(6-8-15)19-18(21)12-24-16-9-4-13(11-20)10-17(16)22-2/h4-11H,3,12H2,1-2H3,(H,19,21)",CCOc1ccc(NC(=O)COc2ccc(C=O)cc2OC)cc1,697.0553498706311,False,['247571-72-8'],0.1373601271
POOL-00031775,"InChI=1S/C17H18N2O5/c1-23-15-8-3-12(11-16(15)24-2)9-10-18-17(20)13-4-6-14(7-5-13)19(21)22/h3-8,11H,9-10H2,1-2H3,(H,18,20)",COc1ccc(CCNC(=O)c2ccc([N+](=O)[O-])cc2)cc1OC,728.2608026586753,False,['10268-50-5'],0.1544033696
POOL-00000257,"InChI=1S/C19H22N2O3/c1-13(2)17-9-4-14(3)10-18(17)24-12-19(23)21-20-11-15-5-7-16(22)8-6-15/h4-11,13,22H,12H2,1-3H3,(H,21,23)",Cc1ccc(C(C)C)c(OCC(O)=NN=Cc2ccc(O)cc2)c1,734.7771619063109,False,['6644-08-2'],0.1387085321
POOL-00015277,"InChI=1S/C17H18N2O5S/c1-11(20)24-17-14(22-2)7-12(8-15(17)23-3)10-18-19-16(21)9-13-5-4-6-25-13/h4-8,10H,9H2,1-3H3,(H,19,21)",COc1cc(C=NN=C(O)Cc2cccs2)cc(OC)c1OC(C)=O,759.3359364790244,False,['314068-81-0'],0.1540880841
POOL-00019931,"InChI=1S/C19H22N2O4/c1-3-20(4-2)14-18(15-8-6-5-7-9-15)25-19(22)16-10-12-17(13-11-16)21(23)24/h5-13,18H,3-4,14H2,1-2H3",CCN(CC)CC(OC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,697.1238487730229,False,['53915-51-8'],0.1328672766
POOL-00000387,"InChI=1S/C19H22N2O4/c1-12(2)16-7-4-13(3)8-18(16)25-11-19(24)21-20-10-14-5-6-15(22)9-17(14)23/h4-10,12,22-23H,11H2,1-3H3,(H,21,24)",Cc1ccc(C(C)C)c(OCC(O)=NN=Cc2ccc(O)cc2O)c1,798.0062562856338,False,['351200-11-8'],0.1529874319
