,DIMRED_FEAT_nn=50;md=0[dot]3_x,DIMRED_FEAT_nn=50;md=0[dot]3_y,DIMRED_FEAT_nn=50;md=0[dot]7_x,DIMRED_FEAT_nn=50;md=0[dot]7_y,DIMRED_CHEM_nn=50;md=0[dot]3_x,DIMRED_CHEM_nn=50;md=0[dot]3_y,DIMRED_CHEM_nn=50;md=0[dot]7_x,DIMRED_CHEM_nn=50;md=0[dot]7_y,ligand_label
3665,1.7784741,10.599349,2.1561863,11.174672,5.1530123,6.6191764,4.404947,-0.23351958,POOL-00037543
3666,-3.622598,10.712409,-4.597639,11.268479,6.1470056,7.0899286,4.312204,0.5811731,POOL-00009309
3667,-1.4186966,10.275588,-1.426835,10.318323,5.262658,6.164223,5.659555,-0.894444,POOL-00040732
3668,8.960942,2.9395664,7.775063,0.959353,4.927859,6.742959,5.6131144,-1.4234457,POOL-00013261
3669,0.5655634,7.763073,1.4944603,7.255271,3.1174834,7.1226044,5.2497797,0.01422592,POOL-00034299
3670,-2.6662202,2.9469762,-3.385568,3.1369927,6.578314,9.22751,6.212075,3.444317,POOL-00040827
3671,-3.0569336,2.2797394,-4.2975845,2.7596092,3.4100335,7.3993144,6.5564327,0.51216406,POOL-00030084
3672,-0.6018118,7.174716,0.026020046,6.3158083,5.094799,6.0489,5.1577916,-1.2954091,POOL-00033341
3673,0.5232137,7.6013207,1.2882859,6.8019147,5.0918956,6.925504,5.905547,-1.6800265,POOL-00030801
3674,2.2626047,11.549079,2.1876585,12.728453,6.2077,3.3392475,3.824557,1.3535081,POOL-00039197
3675,10.16113,10.976688,10.941246,12.511866,5.7617717,5.99111,4.00634,-0.4004382,POOL-00011948
3676,-2.318917,11.24323,-2.9557238,11.950795,3.9062772,9.005453,3.2145884,3.8899336,POOL-00025899
3677,-2.0444815,11.628008,-2.4327571,11.964856,5.4534335,6.3011484,5.2633185,-1.3069956,POOL-00013670
3678,8.224367,7.2260437,7.7715154,7.184208,4.962959,9.521379,4.1796274,3.4797063,POOL-00005571
3679,9.834155,8.743863,10.479496,9.154588,6.0351744,5.0755715,2.6512654,1.2461162,POOL-00003669
3680,-3.0836568,2.846454,-3.8565862,3.4175503,5.608248,9.021419,4.403369,2.5025826,POOL-00036184
3681,-1.4985394,2.1481578,-2.0525992,1.6233715,5.381279,5.2985835,3.7793815,2.092394,POOL-00041873
3682,12.598443,11.966275,7.009382,14.208191,5.0578938,6.482274,3.0042229,1.0056252,POOL-00011674
3683,-2.7419503,10.494864,-3.2987096,10.915665,5.7358184,7.7799406,4.8416815,2.0087073,POOL-00005117
3684,12.025314,8.708656,11.33756,9.790516,5.0986643,9.676945,4.0382957,3.8402748,POOL-00037870
3685,8.648403,9.418274,8.649452,10.01671,6.3371167,6.239783,2.6466343,1.4350461,POOL-00041424
3686,8.4813385,7.3735237,7.9702673,7.1183534,2.9073977,7.157362,6.5781446,3.4330573,POOL-00023634
3687,-3.498751,10.318601,-4.14963,10.451956,6.5121307,4.6842337,4.4342413,-0.6508924,POOL-00038826
3688,-3.5812893,3.621878,-4.321697,5.77833,3.4739552,7.586843,5.8106346,-0.02792515,POOL-00033640
3689,12.469909,7.6766663,10.572017,8.4086485,6.582996,6.4731445,2.7119687,1.0614059,POOL-00011582
3690,1.9939935,10.553859,2.4698312,11.21209,4.9642153,6.5169687,4.5874057,-0.8345107,POOL-00006125
3691,8.408304,5.45589,7.5753117,4.705521,5.9046087,5.7389655,5.0863805,3.705574,POOL-00038914
3692,14.776553,11.921291,14.584665,10.703862,5.1923513,9.588097,4.7884316,4.168663,POOL-00008912
3693,2.250431,9.461802,3.1036565,9.659025,5.372118,6.5861573,5.788297,-1.3086228,POOL-00032663
3694,7.461021,10.987056,6.306955,12.63801,6.1900783,9.19414,6.2787905,4.1104608,POOL-00039415
3695,9.324832,10.251542,9.793811,11.620024,6.714934,6.956028,5.2630596,0.08243813,POOL-00026392
3696,8.249028,8.877356,7.735213,9.20673,3.0643237,6.942918,6.250253,0.75108266,POOL-00005324
3697,9.623195,8.112446,9.841537,8.092654,5.6568193,5.8889847,3.7251604,-0.38244113,POOL-00029669
3698,-0.1771379,11.1942835,-0.12957814,11.300655,7.0355277,7.9395647,6.029842,1.5596366,POOL-00036308
3699,7.341296,9.963049,6.5723934,11.023408,2.8889995,7.2850466,4.988751,-0.26001048,POOL-00019577
3700,1.3129832,5.4602523,2.9535823,4.076055,5.0144815,6.6821,5.7780404,-1.5397152,POOL-00009805
3701,0.0928234,9.884804,0.464078,9.271761,5.231695,6.51927,4.638327,-0.4331381,POOL-00021284
3702,2.0488472,13.298507,1.5874171,15.234206,5.55361,8.030371,4.828365,2.4525084,POOL-00039581
3703,9.745582,7.8332424,10.180681,7.710506,5.0207357,6.6550655,4.0850525,-0.25271356,POOL-00024784
3704,8.19793,9.391569,7.8318653,10.119475,3.4706948,6.8356605,5.228045,-0.10187926,POOL-00040770
3705,2.2710967,10.93272,2.6530895,12.023189,5.2638855,6.3725567,5.4324346,-1.2872801,POOL-00035737
3706,-3.4448743,1.9786431,-4.739462,2.0742188,6.1511264,9.005669,6.7775445,2.9860215,POOL-00040829
3707,12.255111,9.221435,10.282326,10.60492,5.9787717,4.9230356,2.9551928,0.92871076,POOL-00030392
3708,2.368243,12.23502,2.2120597,13.54194,6.462847,5.5238395,3.4759557,-0.15616994,POOL-00005884
3709,9.984201,11.133579,10.312818,12.557512,6.434286,5.620041,3.3924844,0.33133358,POOL-00006712
3710,2.4172883,10.749188,2.5716953,11.37077,5.0667706,9.568565,3.9519424,3.906053,POOL-00033631
3711,9.720599,7.131903,9.520525,6.6602597,5.2293015,6.5213547,5.5294237,-1.1960218,POOL-00034317
3712,10.960385,7.7634287,11.730902,7.4930196,4.861694,6.525912,4.2535205,-0.51499313,POOL-00022948
3713,-0.38142282,10.108977,-0.13134316,10.201314,6.2526965,5.334669,3.5790567,0.0042588892,POOL-00009384
3714,0.47989324,2.8105335,1.1996555,1.5391394,6.949902,8.755799,6.711144,2.353726,POOL-00042438
3715,8.034488,4.1577826,6.553212,3.0292306,5.674647,6.5148063,5.209122,-1.1175301,POOL-00013901
3716,-0.21339454,9.598091,0.195334,9.601191,5.832435,7.8270726,5.0680513,2.1060922,POOL-00024033
3717,0.4478903,6.782302,1.2576872,5.6023264,5.323317,6.6731634,5.8037086,-1.3147656,POOL-00043311
3718,9.830675,12.403274,9.853258,14.386776,6.219445,6.2366104,2.65194,1.0641224,POOL-00012263
3719,8.560243,8.096042,7.168754,7.678959,5.91532,3.9113855,3.3367984,3.4796765,POOL-00024762
3720,8.793705,11.508133,8.108684,12.926622,6.2348223,6.3031955,2.3919353,1.2285722,POOL-00005223
3721,-2.7746115,9.833308,-3.1566157,9.623921,5.0815763,6.768604,5.9349685,-1.1163112,POOL-00024060
3722,10.802847,7.449812,12.245671,6.9652977,4.342874,6.791732,4.6836514,-0.2572121,POOL-00014796
3723,-0.54096055,7.6706777,0.097494766,6.8967705,5.359866,6.813649,5.525372,-1.52821,POOL-00025248
3724,8.81212,5.0975485,7.785384,4.251835,5.586802,6.351413,5.8237414,-1.3630571,POOL-00001997
3725,-1.2435571,8.908241,-0.93491656,8.774666,5.992331,5.785368,5.4501395,-0.88918024,POOL-00040649
3726,9.78293,9.11239,10.18974,9.59355,6.0965405,6.285063,2.9839883,1.1526934,POOL-00016880
3727,12.230483,8.696978,10.56008,9.466628,5.9344606,6.3371835,2.9788947,0.9346454,POOL-00023040
3728,10.161952,9.278609,11.0194,10.1358385,5.515872,6.0708785,4.9469666,-0.7023369,POOL-00041904
3729,9.038907,5.9930634,8.99462,5.172587,5.469629,6.2002864,4.783358,-0.49307203,POOL-00042388
3730,14.520671,11.204558,14.466451,9.738817,6.506247,9.153324,6.459619,3.6000106,POOL-00041213
3731,-2.0275795,10.780288,-2.3521867,11.087275,5.534643,5.9201035,4.7905188,-0.92075515,POOL-00009017
3732,0.9289298,8.775451,1.4852515,8.491844,4.8893623,6.76847,4.863064,-0.24970019,POOL-00038694
3733,10.658739,5.9089575,10.768858,5.092045,5.9004626,6.09417,4.848628,-0.7462105,POOL-00014985
3734,15.9936905,10.514627,15.989925,7.903882,6.268762,5.1465883,2.7623043,1.3037809,POOL-00018016
3735,2.6015508,9.16837,3.568096,9.466983,5.9482117,5.110991,4.1201706,1.9524435,POOL-00035825
3736,9.63204,4.0119452,9.173136,2.4699776,6.080407,5.968812,4.333707,-0.44137865,POOL-00039111
3737,15.934266,10.651154,16.028002,7.8480406,5.9771605,6.4510627,3.201784,0.23239495,POOL-00029279
3738,10.281697,11.146052,10.681459,12.404475,4.9642477,8.817833,3.8745852,2.6834505,POOL-00026937
3739,-1.085098,8.845288,-1.1043063,8.265377,5.707977,5.71873,4.728395,-0.082375586,POOL-00006195
3740,0.01578223,7.9672074,0.56236315,7.386611,5.2960873,6.5639005,3.922513,0.6661906,POOL-00031252
3741,9.422304,11.682155,9.583814,13.415843,6.911258,8.769735,6.623026,2.5913246,POOL-00039684
3742,10.611697,5.9686637,10.032543,5.240496,5.566063,6.4621406,5.347177,-0.95283127,POOL-00016703
3743,1.7129368,11.728411,1.4781791,12.995531,6.383743,5.6292467,4.492602,-0.9801301,POOL-00034850
3744,-1.4230803,3.1170444,-1.3931786,3.4491942,6.8625154,9.257847,6.8309603,2.9552896,POOL-00009421
3745,0.030467447,6.643349,1.1960747,5.570187,5.4813137,6.6286736,5.4277205,-1.3921291,POOL-00011638
3746,0.33759207,6.1239724,1.6345778,5.051775,5.323196,6.820183,5.548332,-1.3295655,POOL-00020827
3747,2.0361705,2.4898536,3.34317,0.37331933,6.292398,8.3616905,6.2374506,2.0990918,POOL-00041610
3748,7.5510354,11.277965,6.520558,12.935119,5.7570004,5.892489,2.746477,1.8008803,POOL-00006363
3749,-1.0517687,2.7431362,-1.1729765,2.1318457,7.0941744,9.1235485,6.677696,2.9652581,POOL-00043209
3750,-2.996022,7.7134233,-3.2570827,6.9769506,4.7892036,7.109984,4.8899584,3.467354,POOL-00006290
3751,-2.682362,2.6934543,-3.2235258,3.0540895,7.2584095,8.679639,6.3616157,2.1474676,POOL-00039206
3752,0.4732349,6.746554,1.7949668,6.0480847,6.4941287,7.4160104,5.8709955,2.8688853,POOL-00015130
3753,2.3317409,9.457251,3.23645,9.639506,5.796711,6.506317,5.6535926,-0.728968,POOL-00007160
3754,0.9843635,5.8511424,2.329453,4.5307956,7.296708,8.178755,5.960409,1.6260378,POOL-00027336
3755,3.0614386,11.798468,3.3336432,13.523935,4.171391,5.341744,6.8546176,1.9876391,POOL-00036188
3756,-1.3774815,9.729099,-1.5284474,9.56138,5.4856043,7.0453496,5.5903387,-1.1321858,POOL-00018730
3757,12.139412,7.7708936,10.965443,8.466161,6.6095743,7.2204533,4.5768104,0.2468659,POOL-00037384
3758,-1.7718189,8.772944,-1.2623498,8.830361,6.0124283,6.3204746,5.770995,-1.291753,POOL-00041135
3759,10.099318,5.6426163,10.274476,4.6360846,4.0898466,8.521042,3.3698444,2.9938636,POOL-00020217
3760,14.979283,11.222334,14.535938,9.076193,3.4305086,7.3190813,5.565367,-0.23227309,POOL-00035306
3761,2.8761163,12.209056,2.9934604,13.901466,6.627113,6.7319336,3.8625264,0.10946785,POOL-00039704
3762,-1.8059808,12.125854,-2.4491854,13.0523405,6.564962,7.1097455,4.3481274,0.42113924,POOL-00040752
3763,-0.005409862,6.8067484,0.8740909,5.732139,5.403157,6.683015,5.5978465,-1.3663063,POOL-00033581
3764,-0.9128904,10.408238,-1.1205848,10.622752,4.255069,9.822799,3.9783733,5.1708717,POOL-00036109
3765,1.7837305,10.184601,2.0937216,10.709922,6.179472,5.995236,4.832196,-0.689039,POOL-00024152
3766,9.742311,8.611594,9.831436,8.902163,6.4766874,5.966375,2.8913867,1.4908133,POOL-00004968
3767,0.81015915,10.666119,0.7205565,11.493223,5.558803,5.797478,3.9641469,-0.21859828,POOL-00032925
3768,-0.077000454,10.045566,0.47402537,9.959546,6.9082594,7.6345153,5.381506,0.8761506,POOL-00031548
3769,-1.4811577,9.131258,-1.5312263,8.876063,6.216278,5.6938643,3.2902513,0.5104525,POOL-00003619
3770,9.184248,5.8049817,9.017812,5.087266,4.2436976,8.9504,3.343942,3.063541,POOL-00012700
3771,12.340166,8.744864,10.740971,9.940675,5.4668083,6.999026,3.81216,0.38017324,POOL-00006662
3772,1.879803,2.163632,2.9078307,-0.24444667,4.9595804,9.969925,4.9095173,4.133088,POOL-00030231
3773,-2.9183626,8.792785,-3.4580264,8.065053,5.175509,6.660215,5.445467,-1.1893806,POOL-00009580
3774,-0.44671902,6.477072,0.14812014,5.2547855,4.938473,6.4158273,5.554025,-1.3341224,POOL-00006440
3775,10.879899,12.973371,10.880018,15.387662,5.711059,7.953489,5.7128305,1.5869709,POOL-00015273
3776,3.2680428,9.46597,4.0629845,10.025218,5.222613,6.3393397,6.2356305,-1.1253862,POOL-00040222
3777,-2.021383,2.3156717,-2.820299,2.0291946,6.594298,8.780033,5.5294666,2.3487914,POOL-00039332
3778,-3.5690348,9.716721,-4.265014,9.400898,5.41406,6.760061,5.313504,-1.1676576,POOL-00000225
3779,-0.4749843,12.790445,-0.50705653,14.05119,5.2338347,3.4192975,1.380904,3.9404466,POOL-00014055
3780,11.209977,12.15131,11.867219,14.477303,7.1818743,7.1185856,5.0261497,0.15113157,POOL-00027354
3781,-0.038624845,2.0863216,-0.0048565185,1.0298262,7.007175,9.291438,6.933608,2.6028306,POOL-00032552
3782,-1.983456,1.5780399,-2.8793974,1.1857115,8.226292,5.855922,1.324657,3.938987,POOL-00032826
3783,2.8730562,10.859374,3.2097094,11.841858,5.5980835,6.755454,5.865466,2.7801466,POOL-00033613
3784,9.691861,4.547392,9.6713705,2.9760878,6.612042,6.827942,3.1000655,0.6726695,POOL-00021710
3785,-0.99101585,10.343663,-0.85295385,10.47282,5.007826,6.646847,4.7478237,-0.5698481,POOL-00008761
3786,3.8136652,9.423028,4.8376083,10.168439,5.3084106,6.170217,5.365706,-1.0785656,POOL-00042080
3787,9.125865,9.225241,9.22376,10.0580635,6.620634,8.071361,5.6043696,2.4773858,POOL-00026473
3788,2.4244957,12.400167,2.2294836,14.072511,6.3992496,5.2034316,2.9008422,0.5982557,POOL-00013020
3789,10.191093,9.583097,11.523626,10.210244,6.0894017,5.9501266,3.686202,-0.14236327,POOL-00001884
3790,8.481018,5.2217317,7.6428113,4.461866,5.399769,6.9624257,5.809882,-1.048589,POOL-00029152
3791,8.558771,2.4682288,6.8196816,0.42410037,5.012456,6.6887755,4.875747,-0.38150632,POOL-00033966
3792,1.8408177,11.881112,1.5750889,13.271195,5.7075663,5.69041,4.786682,-0.84977883,POOL-00035032
3793,2.7757068,12.178199,3.001132,13.729744,6.6605663,5.521928,4.676423,-0.6887563,POOL-00039696
3794,0.24615633,8.616965,0.60202223,8.265026,5.1075,6.529534,5.474973,-0.72411233,POOL-00039741
3795,10.003329,9.430838,11.208742,10.077139,5.821363,6.6799536,4.210953,-0.32384765,POOL-00011267
3796,8.715651,4.1492176,7.8419585,2.9599998,5.517319,6.61663,5.829205,-1.3250456,POOL-00029755
3797,-1.9487247,12.92816,-2.4853582,13.9376545,6.4786744,4.740665,3.9577084,-0.49076605,POOL-00007391
3798,10.142862,4.1645985,10.091065,2.3188682,6.066891,4.293956,5.644481,4.7071843,POOL-00029986
3799,-1.6727498,10.591652,-1.913214,10.747746,6.052194,5.009155,4.17428,-0.53507507,POOL-00008950
3800,13.690496,8.059916,8.011969,10.810599,4.7916203,6.5444818,3.125488,1.5969292,POOL-00028843
3801,10.031635,11.627449,10.462883,13.146802,5.314001,6.593755,5.4984217,-1.1502457,POOL-00006711
3802,11.564959,7.351973,10.522451,6.9692807,5.9242516,5.5959015,3.998599,-0.028492523,POOL-00029089
3803,-1.9140184,11.798692,-2.4663827,12.738638,4.46167,8.075771,3.2048342,2.385391,POOL-00006998
3804,-0.9599132,3.310395,-0.64900553,3.1125925,7.005236,9.210829,6.938874,2.5565536,POOL-00007872
3805,-2.7472966,1.7913207,-4.0497475,1.6741393,6.9949017,8.992492,6.7709966,2.7169068,POOL-00030066
3806,-0.9150574,1.8149306,-1.35522,1.0742972,5.1253543,9.918995,4.348755,4.053717,POOL-00042463
3807,9.085625,8.645739,9.33537,9.000164,5.478209,6.3499923,5.6282983,-1.2498381,POOL-00005284
3808,-3.3236408,2.4577858,-4.4805517,2.8846357,5.0614457,9.9442,4.604705,4.351789,POOL-00001516
3809,10.290051,4.4550743,8.948026,3.2800539,6.6426854,6.2857294,2.877533,1.0380954,POOL-00007493
3810,10.287798,9.073803,12.109406,9.32013,3.956245,8.989408,3.537037,2.6415555,POOL-00032517
3811,11.330288,9.32063,11.605611,9.998303,5.739679,5.738579,4.641976,-0.732726,POOL-00009870
3812,3.4363935,11.48459,3.9739487,12.999406,6.6173134,5.9042916,3.0816815,0.10306726,POOL-00036140
3813,8.329308,12.438714,7.733616,13.280661,9.057063,5.6764746,0.6671816,1.0607224,POOL-00001479
3814,12.298628,8.509857,11.080118,9.726239,6.0692954,4.990473,4.861886,-0.8230797,POOL-00026321
3815,2.3616402,2.4277585,3.8279693,0.08210608,7.0438957,8.610083,6.1761165,2.1505184,POOL-00038923
3816,-2.1863308,2.908811,-2.618612,3.108513,6.4685063,9.065523,6.689889,2.8038638,POOL-00006489
3817,-1.9852413,1.7050874,-3.059415,1.187183,7.1294026,8.299702,5.6313086,2.6045787,POOL-00017790
3818,14.1142845,10.823767,13.875555,8.728803,6.0013995,6.95722,3.9905705,1.2949796,POOL-00019905
3819,7.6463914,5.6480727,6.5472403,5.0529037,6.115488,4.8465157,2.9652472,1.1048071,POOL-00031523
3820,15.320769,11.215309,15.171834,9.140823,4.863702,9.66049,3.8275433,4.2290306,POOL-00027828
3821,10.253621,11.703676,10.729589,13.267387,4.955247,6.958156,5.2048764,0.15015268,POOL-00042593
3822,-3.2494504,3.5307372,-3.9328134,4.799041,6.6433144,8.5230665,5.9867606,2.641052,POOL-00017377
3823,13.736195,12.253302,13.59699,12.27406,6.1656036,9.45202,5.77296,3.6069164,POOL-00021659
3824,8.741107,7.2478743,8.165354,7.1211343,3.2908096,7.1126523,5.300445,-0.4277822,POOL-00029507
3825,11.488495,8.079552,12.046427,8.471791,6.010952,6.819679,2.757199,0.47276992,POOL-00029179
3826,15.595599,10.749979,15.624615,8.4555435,5.88627,5.9565377,2.7547646,1.3403487,POOL-00032671
3827,-1.8472446,13.006827,-2.0791683,14.080904,6.026794,5.1244764,2.5898006,0.936046,POOL-00021653
3828,-3.1004982,2.5142703,-4.278788,4.076959,5.029688,9.7432,4.4690843,4.182841,POOL-00039160
3829,15.138122,10.502439,14.652169,8.384622,3.954918,9.33541,3.1347325,2.2599094,POOL-00032939
3830,10.196585,10.905001,10.925971,12.363423,6.3845387,5.403318,2.7286465,0.55429596,POOL-00032766
3831,9.699896,5.0109386,10.95711,2.9412897,5.417581,6.145826,5.3521876,-0.7404226,POOL-00040063
3832,12.834267,11.875445,7.3376503,14.584322,6.3909016,7.2075095,4.963709,0.9015019,POOL-00027113
3833,-1.3618858,12.791418,-1.2698238,12.790231,6.0623493,5.7238226,4.398239,-0.9103566,POOL-00005705
3834,12.490396,9.511222,10.398511,11.016359,6.109204,5.4157596,2.9105837,0.89247566,POOL-00025953
3835,11.89776,7.407021,11.349083,7.716317,4.608254,9.008635,4.1459866,3.2580967,POOL-00036166
3836,-3.4306614,2.51298,-4.5995154,3.2359366,5.3502607,5.814076,2.135547,2.3248522,POOL-00042815
3837,-0.07467472,6.6367683,0.55492383,5.2968616,5.263422,6.7823486,6.0808086,-1.075667,POOL-00014789
3838,13.942609,10.523039,12.624087,9.077141,5.3473735,9.571755,4.504425,3.812933,POOL-00001609
3839,9.202381,8.517055,9.319153,8.77559,4.0768805,9.01554,3.407055,3.2308688,POOL-00025904
3840,0.48862594,7.5440702,1.7021358,6.9383645,5.7853384,6.538949,5.8119683,-1.0441895,POOL-00020693
3841,-1.5225695,8.537452,-1.3789096,7.9468884,6.142811,5.4490333,4.4670844,-0.9654065,POOL-00019830
3842,9.408522,9.046284,9.316287,9.518485,4.1755595,9.805416,4.082099,5.2166944,POOL-00003981
3843,10.916747,12.7359085,11.364182,15.26951,6.8693805,9.036426,5.470978,3.52459,POOL-00030922
3844,9.226648,12.252631,8.8413,14.256589,6.59791,9.219452,6.5964937,3.420488,POOL-00040432
3845,-3.1051292,11.122998,-3.8566139,11.721918,5.8914633,8.525247,6.2366858,2.747653,POOL-00000108
3846,7.6980424,6.578509,6.9857945,6.30074,5.388497,6.5912547,5.422951,-0.9889425,POOL-00031457
3847,0.9456493,9.574016,1.0774809,9.672136,5.4961467,6.711591,5.6732683,-1.3405981,POOL-00011906
3848,11.7133,8.080622,11.545564,8.5717325,5.7914815,5.3040347,2.9322422,0.84091717,POOL-00001568
3849,-1.4426178,6.0362506,-0.73567075,4.7034135,5.5009856,7.8872695,4.4801254,1.8907888,POOL-00003646
3850,11.36467,11.814674,9.816586,13.575036,6.631687,9.506573,7.0712233,3.067427,POOL-00029185
3851,-0.4107205,1.9124346,-0.6096337,0.7705219,7.245083,8.741095,6.117711,2.6459692,POOL-00017674
3852,9.91421,12.360856,9.851078,14.137488,6.0167017,5.3590865,2.5315003,0.80918074,POOL-00042937
3853,9.710491,4.875146,10.534571,3.1648097,2.927159,6.915493,6.1488767,0.96344525,POOL-00038919
3854,-0.22007138,2.7069023,0.196136,1.7335653,6.9955144,8.498533,6.4374895,2.2577763,POOL-00042437
3855,-4.1276402,9.973484,-5.308,10.049703,6.0960283,5.6989355,4.6381736,-1.0013223,POOL-00038831
3856,10.398187,4.756264,10.475401,3.437665,5.523886,6.3905215,5.420257,-0.923167,POOL-00043604
3857,9.333379,11.265117,9.283805,13.005103,4.25212,9.84964,3.8658924,5.1171055,POOL-00038421
3858,-3.3795114,2.1439676,-4.929488,3.1887157,4.4622283,9.978678,4.184801,3.4828854,POOL-00035512
3859,-3.0232377,10.124027,-3.6530852,10.184608,5.623015,6.444849,5.737066,-1.188416,POOL-00003556
3860,2.4384708,8.588227,3.6232536,8.645056,5.171722,7.005466,5.7439194,-1.5898168,POOL-00039007
3861,1.7584621,5.4005694,3.511035,4.1016307,5.611863,6.6240654,5.413873,-1.3944693,POOL-00032840
3862,-1.9198524,10.260566,-2.1238327,10.160849,6.3695655,7.070643,5.212954,0.29635653,POOL-00041555
3863,8.837512,9.284757,8.84727,10.107441,4.9135423,7.8090234,4.245049,1.530814,POOL-00007077
3864,-0.40997395,6.9584084,0.37755185,6.0891867,6.025771,6.128192,5.1031075,-0.83716375,POOL-00004535
3865,8.647952,10.317536,8.68244,11.854122,5.991096,5.643838,2.8332176,1.227001,POOL-00033387
3866,7.671808,6.057668,6.71772,5.7998214,6.3729186,6.283966,2.6429527,1.181736,POOL-00019626
3867,-1.1600688,9.7866125,-0.9687682,9.818896,6.3978553,5.4311438,3.5551877,0.16872275,POOL-00024740
3868,8.486692,4.0178766,7.4608483,2.8328602,5.2965746,6.583437,5.0928473,-1.3570577,POOL-00033286
3869,1.064897,11.580923,1.1244167,12.111431,5.466285,7.9817133,5.2303243,2.858015,POOL-00025077
3870,-3.0718334,2.4137807,-4.2724094,3.8878205,3.9569082,9.283003,4.9160333,4.663673,POOL-00021927
3871,1.5718974,12.296007,1.5106765,13.260224,6.52503,6.239717,3.4324572,0.008701,POOL-00025284
3872,0.9106041,8.857804,1.3417209,8.569127,5.0013723,6.554661,5.5611467,-0.6354252,POOL-00041145
3873,9.55167,3.4957724,9.023638,1.5966363,5.542154,6.6911387,5.6416698,-1.2831243,POOL-00036912
3874,-0.6911033,7.575491,-0.1562466,6.7751956,6.0738196,5.837171,5.0291576,-0.84595346,POOL-00043639
3875,10.120839,12.393969,10.229586,14.37856,6.378383,7.187374,4.66182,0.3949222,POOL-00026867
3876,-0.33185497,7.690315,0.5376103,7.1476564,6.716631,5.692456,3.7541502,0.10172921,POOL-00019720
3877,8.510626,3.6248083,7.2134113,2.2615232,5.067948,5.5689454,4.2213078,3.0603926,POOL-00012553
3878,-4.0335913,2.3574793,-5.588815,3.1662798,7.162252,8.94914,7.042878,2.8788435,POOL-00042688
3879,1.5419996,9.3777485,2.1498032,9.496448,5.549276,6.5816593,5.8200336,-1.3126888,POOL-00035045
3880,1.5116354,11.442947,1.3708199,12.232623,6.5330286,5.31111,3.45845,0.18338075,POOL-00031150
3881,-1.8798493,9.502759,-2.1605382,9.215789,6.5917745,5.5591345,5.094951,-0.9027898,POOL-00005519
3882,-4.0926676,10.355062,-5.0546927,10.767998,6.486361,6.9116526,4.3892417,0.3407283,POOL-00040445
3883,3.189648,7.569636,4.7014213,7.3842897,6.4130936,6.458071,2.9473417,1.1050643,POOL-00015254
3884,-3.2074797,8.561939,-3.7266307,7.8061185,6.721908,5.5365934,2.6930332,0.881291,POOL-00026926
3885,11.997371,7.0819387,11.075689,7.476439,3.7228267,6.9317536,5.707689,-0.016459424,POOL-00040975
3886,-2.4112127,10.728229,-2.8398983,10.644795,6.59087,5.669854,3.3603563,0.34513476,POOL-00031693
3887,8.034101,7.0449057,7.523047,6.833408,6.082457,7.789508,4.859087,2.199514,POOL-00026451
3888,7.9624367,7.131032,7.602756,6.926918,5.01881,9.199626,3.6692545,2.9477875,POOL-00026618
3889,2.0163114,10.231316,2.2592509,10.609166,7.187902,8.063539,5.5690165,1.5602895,POOL-00007324
3890,-1.9390076,1.647943,-2.9016793,1.2196814,6.2683425,4.5676246,2.1200926,2.5016704,POOL-00040457
3891,-0.5180132,8.176248,-0.639202,7.327517,6.963055,7.0127735,4.609098,-0.086795904,POOL-00033572
3892,-2.3060892,11.867881,-2.8407264,12.428749,6.8779526,7.109529,4.724387,0.20749696,POOL-00040112
3893,-1.9056529,9.462463,-2.3061874,9.073875,6.3823686,5.5949607,4.3293414,-0.86069417,POOL-00026781
3894,8.783563,3.878156,7.955346,2.217802,5.917659,6.316545,5.9054937,-1.1680654,POOL-00029532
3895,10.141672,5.7821794,10.640636,4.6070867,5.627465,6.6739764,5.779557,-1.4713676,POOL-00027578
3896,0.75933963,6.9011593,2.0943878,6.1781363,6.228316,7.0741115,5.265476,0.7978622,POOL-00008973
3897,-1.1035001,2.3903592,-1.4176068,1.8374289,6.901781,9.052665,6.7614555,3.2246373,POOL-00018420
3898,-0.60780346,1.8284469,-0.9516768,0.9566064,6.7380157,8.66139,6.544673,2.6651275,POOL-00038598
3899,11.303279,11.829414,12.356069,13.890607,5.773055,5.5160494,3.71745,0.019713316,POOL-00043542
3900,1.323936,6.9512095,2.651689,6.027113,5.2778664,6.5437264,5.9408703,-1.5846175,POOL-00036734
3901,-1.146222,9.262288,-1.4479084,8.774548,5.244391,6.4831066,6.019447,-1.0251324,POOL-00014726
3902,2.012672,3.8787036,4.192802,2.0641432,5.2600827,6.602032,6.007631,-1.2927866,POOL-00005975
3903,-1.6459981,3.2987266,-1.7493614,3.888398,5.7346935,9.468927,4.881039,2.9871998,POOL-00005838
3904,-0.45544598,3.6049216,0.22127438,3.0136185,6.215717,8.572932,6.749068,2.4743218,POOL-00014397
3905,14.412628,11.407161,14.387623,10.155367,4.9849863,9.112822,4.4575605,3.8534594,POOL-00031926
3906,11.065389,6.6019144,12.146475,5.775883,5.440696,6.46987,5.6055446,-1.131829,POOL-00031351
3907,14.429359,12.166204,14.591156,11.234721,6.6322174,9.2856455,6.7398486,3.7729967,POOL-00006571
3908,-0.013267767,8.844244,0.5854281,8.659527,5.5908384,6.1660843,5.3985806,-0.865261,POOL-00042115
3909,-1.325736,1.7702129,-1.993331,0.91709864,3.6964233,7.383586,6.593961,0.6030943,POOL-00030335
