ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std_top2%mu
POOL-00001656,"InChI=1S/C8H5BrN2O2/c9-5-1-2-11-6(3-5)4-7(10-11)8(12)13/h1-4H,(H,12,13)",O=C(O)c1cc2cc(Br)ccn2n1,477.94880433128606,False,['1363381-10-5'],0.3720826747
POOL-00013530,"InChI=1S/C7H5BrN2/c8-6-3-5-1-2-9-7(5)10-4-6/h1-4H,(H,9,10)",Brc1c[nH]c2nccc-2c1,315.4587705450241,False,['183208-35-7'],0.3597050489
POOL-00038099,"InChI=1S/C6H4Br2O2/c7-3-1-5(9)6(10)2-4(3)8/h1-2,9-10H",Oc1cc(Br)c(Br)cc1O,209.9198833722299,False,['2563-26-0'],0.3606540344
POOL-00041531,"InChI=1S/C8H8O3/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)",O=C(O)Cc1ccc(O)cc1,250.5446100817276,False,['156-38-7'],0.3679084377
POOL-00028508,"InChI=1S/C7H5BrN2/c8-6-1-2-7-5(3-6)4-9-10-7/h1-4H,(H,9,10)",Brc1ccc2[nH]ncc2c1,353.1335934262615,False,"['53857-57-1', '465529-55-9']",0.3591551285
POOL-00031224,"InChI=1S/C8H5BrO3/c9-6-2-1-5(4-10)7(3-6)8(11)12/h1-4H,(H,11,12)",O=Cc1ccc(Br)cc1C(=O)O,333.0748996548372,False,['4785-52-8'],0.3890390832
POOL-00006501,"InChI=1S/C7H5BrN2/c8-6-2-1-5-4-9-10-7(5)3-6/h1-4H,(H,9,10)",Brc1ccc2c[nH]nc2c1,353.1335934262615,False,"['79762-54-2', '1788080-23-8']",0.3588490481
POOL-00021180,"InChI=1S/C5H2Br2O3/c6-2-1-3(5(8)9)10-4(2)7/h1H,(H,8,9)",O=C(O)c1cc(Br)c(Br)o1,246.3568215166632,False,['2434-03-9'],0.3680096561
POOL-00034162,"InChI=1S/C5H2Br2O3/c6-2-1-3(7)10-4(2)5(8)9/h1H,(H,8,9)",O=C(O)c1oc(Br)cc1Br,265.8568215166631,False,['32460-08-5'],0.3715038243
POOL-00031441,"InChI=1S/C5H2Br2O2S/c6-2-1-3(7)10-4(2)5(8)9/h1H,(H,8,9)",O=C(O)c1sc(Br)cc1Br,268.61170901882656,False,['7311-68-4'],0.3867177627
POOL-00007038,"InChI=1S/C7H5BrN2/c8-6-3-1-2-5-4-9-10-7(5)6/h1-4H,(H,9,10)",Brc1cccc2c[nH]nc12,353.1335934262615,False,"['53857-58-2', '845751-59-9']",0.3681717743
POOL-00011851,"InChI=1S/C8H8N2O2S2/c9-14(11,12)8-3-1-7(2-4-8)5-10-6-13/h1-4H,5H2,(H2,9,11,12)",NS(=O)(=O)c1ccc(CN=C=S)cc1,458.6195759613756,False,['51929-73-8'],0.3595641662
,,,,,,
POOL-00008593,"InChI=1S/C12H10N2O3/c1-8-6-13-7-11(14-8)17-10-4-2-3-9(5-10)12(15)16/h2-7H,1H3,(H,15,16)",Cc1cncc(Oc2cccc(C(=O)O)c2)n1,554.9519342475284,False,['906352-96-3'],0.526627167
POOL-00008596,"InChI=1S/C12H10N2O3/c1-8-6-13-7-11(14-8)17-10-4-2-9(3-5-10)12(15)16/h2-7H,1H3,(H,15,16)",Cc1cncc(Oc2ccc(C(=O)O)cc2)n1,537.7019342475284,False,['906353-00-2'],0.4531419895
POOL-00028633,"InChI=1S/C12H10N2O3/c15-11-7-6-10(9-4-2-1-3-5-9)13-14(11)8-12(16)17/h1-7H,8H2,(H,16,17)",O=C(O)Cn1nc(-c2ccccc2)ccc1=O,590.1997783881186,False,['91973-93-2'],0.5010288351
POOL-00006975,"InChI=1S/C13H8N2O2/c14-6-9-2-1-3-10(4-9)11-5-12(13(16)17)8-15-7-11/h1-5,7-8H,(H,16,17)",N#Cc1cccc(-c2cncc(C(=O)O)c2)c1,614.8116818251148,False,['893740-73-3'],0.4321339538
POOL-00021477,"InChI=1S/C11H9FN2O2/c1-7-10(11(15)16)6-13-14(7)9-4-2-8(12)3-5-9/h2-6H,1H3,(H,15,16)",Cc1c(C(=O)O)cnn1-c1ccc(F)cc1,531.4176329711794,False,['217073-76-2'],0.412973729
POOL-00013074,"InChI=1S/C12H10N2O2/c15-12(16)9-2-1-3-11(8-9)14-10-4-6-13-7-5-10/h1-8H,(H,13,14)(H,15,16)",O=C(O)c1cccc(N=c2cc[nH]cc2)c1,555.4863730454475,False,['89990-32-9'],0.3749570179
POOL-00008605,"InChI=1S/C12H9FN2O3/c13-9-3-1-8(2-4-9)10-5-6-11(16)15(14-10)7-12(17)18/h1-6H,7H2,(H,17,18)",O=C(O)Cn1nc(-c2ccc(F)cc2)ccc1=O,634.515937068579,False,['853318-09-9'],0.4603431116
POOL-00026383,"InChI=1S/C12H10N2O2/c1-8-13-7-10(12(15)16)11(14-8)9-5-3-2-4-6-9/h2-7H,1H3,(H,15,16)",Cc1ncc(C(=O)O)c(-c2ccccc2)n1,523.796899078386,False,['127958-10-5'],0.3923588778
POOL-00032112,"InChI=1S/C12H10N2O3/c15-8-10-6-14(7-11(16)17)13-12(10)9-4-2-1-3-5-9/h1-6,8H,7H2,(H,16,17)",O=Cc1cn(CC(=O)O)nc1-c1ccccc1,546.1333138297033,False,['353514-39-3'],0.4073576879
POOL-00007623,"InChI=1S/C11H9FN2O2/c1-7-6-10(11(15)16)13-14(7)9-4-2-8(12)3-5-9/h2-6H,1H3,(H,15,16)",Cc1cc(C(=O)O)nn1-c1ccc(F)cc1,531.4176329711794,False,['288251-66-1'],0.4943999182
POOL-00005141,"InChI=1S/C11H9FN2O2/c1-7-6-10(11(15)16)14(13-7)9-5-3-2-4-8(9)12/h2-6H,1H3,(H,15,16)",Cc1cc(C(=O)O)n(-c2ccccc2F)n1,548.6676329711794,False,['948293-26-3'],0.4326179559
POOL-00014948,"InChI=1S/C11H10N2O2/c1-13-10(7-9(12-13)11(14)15)8-5-3-2-4-6-8/h2-7H,1H3,(H,14,15)",Cn1nc(C(=O)O)cc1-c1ccccc1,488.54395814897066,False,['10199-53-8'],0.4763179151
POOL-00005503,"InChI=1S/C11H10N2O3/c1-16-10-5-3-2-4-9(10)13-7-8(6-12-13)11(14)15/h2-7H,1H3,(H,14,15)",COc1ccccc1-n1cc(C(=O)O)cn1,519.453156302315,False,['1015845-77-8'],0.4489345036
POOL-00013993,"InChI=1S/C11H10N2O2/c14-11(15)10-3-1-2-9(6-10)7-13-5-4-12-8-13/h1-6,8H,7H2,(H,14,15)",O=C(O)c1cccc(Cn2ccnc2)c1,463.199977557074,False,['135611-31-3'],0.4606012407
POOL-00008624,"InChI=1S/C11H9BrN2O2/c1-14-10(6-9(13-14)11(15)16)7-2-4-8(12)5-3-7/h2-6H,1H3,(H,15,16)",Cn1nc(C(=O)O)cc1-c1ccc(Br)cc1,531.4176329711794,False,['852815-32-8'],0.5079200079
POOL-00006690,"InChI=1S/C11H10N2O2/c1-13-10(5-6-12-13)8-3-2-4-9(7-8)11(14)15/h2-7H,1H3,(H,14,15)",Cn1nccc1-c1cccc(C(=O)O)c1,502.7939581489706,False,['628297-55-2'],0.401000271
POOL-00026070,"InChI=1S/C11H9BrN2O2/c1-7-10(11(15)16)6-13-14(7)9-4-2-8(12)3-5-9/h2-6H,1H3,(H,15,16)",Cc1c(C(=O)O)cnn1-c1ccc(Br)cc1,531.4176329711794,False,['187998-44-3'],0.4434357178
POOL-00003419,"InChI=1S/C13H12N2O2/c1-17-12-7-10(8-14-9-12)13(16)15-11-5-3-2-4-6-11/h2-9H,1H3,(H,15,16)",COc1cncc(C(O)=Nc2ccccc2)c1,523.9524885546249,False,['1138443-84-1'],0.4389079922
POOL-00026074,"InChI=1S/C11H9BrN2O2/c1-7-6-10(11(15)16)14(13-7)9-4-2-8(12)3-5-9/h2-6H,1H3,(H,15,16)",Cc1cc(C(=O)O)n(-c2ccc(Br)cc2)n1,531.4176329711794,False,['618101-88-5'],0.4592090554
POOL-00025937,"InChI=1S/C11H10N2O2/c14-8-9-3-1-4-10(7-9)15-11-12-5-2-6-13-11/h1-7,14H,8H2",OCc1cccc(Oc2ncccn2)c1,431.6128719021441,False,['82440-25-3'],0.4697348175
POOL-00037366,"InChI=1S/C11H10N2O2/c1-8-10(11(14)15)7-12-13(8)9-5-3-2-4-6-9/h2-7H,1H3,(H,14,15)",Cc1c(C(=O)O)cnn1-c1ccccc1,488.54395814897066,False,['91138-00-0'],0.4733728707
POOL-00016972,"InChI=1S/C11H9FN2O2/c1-7-8(11(15)16)6-13-14(7)10-5-3-2-4-9(10)12/h2-6H,1H3,(H,15,16)",Cc1c(C(=O)O)cnn1-c1ccccc1F,548.6676329711794,False,['618092-40-3'],0.446973364
POOL-00003689,"InChI=1S/C11H8N2O3/c14-11(15)9-6-12-7-13-10(9)16-8-4-2-1-3-5-8/h1-7H,(H,14,15)",O=C(O)c1cncnc1Oc1ccccc1,499.59267868558817,False,['1172849-72-7'],0.4505914759
POOL-00006512,"InChI=1S/C13H8N2O2/c14-7-9-2-1-3-10(6-9)12-5-4-11(8-15-12)13(16)17/h1-6,8H,(H,16,17)",N#Cc1cccc(-c2ccc(C(=O)O)cn2)c1,597.5616818251149,False,['887975-97-5'],0.475702887
POOL-00005399,"InChI=1S/C12H10N2O2/c15-10-6-7-11(13-8-10)14-12(16)9-4-2-1-3-5-9/h1-8,15H,(H,13,14,16)",OC(=Nc1ccc(O)cn1)c1ccccc1,492.1870268848195,False,['69634-17-9'],0.3628221275
POOL-00037757,"InChI=1S/C13H10N2O3/c16-12(9-4-3-7-14-8-9)15-11-6-2-1-5-10(11)13(17)18/h1-8H,(H,15,16)(H,17,18)",O=C(O)c1ccccc1N=C(O)c1cccnc1,594.1951687899709,False,['6188-02-9'],0.379302161
POOL-00020930,"InChI=1S/C12H10N2O2S/c15-12(16)10-6-13-7-11(14-10)17-8-9-4-2-1-3-5-9/h1-7H,8H2,(H,15,16)",O=C(O)c1cncc(SCc2ccccc2)n1,516.9238951860752,False,['66533-95-7'],0.4993709826
POOL-00013992,"InChI=1S/C11H10N2O2/c14-11(15)10-4-2-9(3-5-10)8-13-7-1-6-12-13/h1-7H,8H2,(H,14,15)",O=C(O)c1ccc(Cn2cccn2)cc1,445.949977557074,False,['160388-53-4'],0.4124803261
POOL-00013951,"InChI=1S/C11H10N2O2/c14-11(15)10-6-12-13(8-10)7-9-4-2-1-3-5-9/h1-6,8H,7H2,(H,14,15)",O=C(O)c1cnn(Cc2ccccc2)c1,462.4499775570739,False,['401647-24-3'],0.3964989045
POOL-00002098,"InChI=1S/C11H9FN2O2/c12-9-4-2-1-3-8(9)10-5-6-14(13-10)7-11(15)16/h1-6H,7H2,(H,15,16)",O=C(O)Cn1ccc(-c2ccccc2F)n1,522.2080438044785,False,['1019008-47-9'],0.4161838061
POOL-00023292,"InChI=1S/C12H10N2O4/c1-8-4-5-9(10(7-8)14(16)17)13-12(15)11-3-2-6-18-11/h2-7H,1H3,(H,13,15)",Cc1ccc(NC(=O)c2ccco2)c([N+](=O)[O-])c1,590.1298082743322,False,['79324-93-9'],0.5338298311
POOL-00015031,"InChI=1S/C13H10N2O2/c14-8-10-3-1-4-11(7-10)13(16)15-9-12-5-2-6-17-12/h1-7H,9H2,(H,15,16)",N#Cc1cccc(C(O)=NCc2ccco2)c1,565.3554403208669,False,['879183-68-3'],0.4390482757
POOL-00026709,"InChI=1S/C11H10N2O2S/c1-15-9-5-3-2-4-8(9)10(14)13-11-12-6-7-16-11/h2-7H,1H3,(H,12,13,14)",COc1ccccc1C(O)=Nc1nccs1,494.4454867170063,False,['150175-94-3'],0.4441258853
POOL-00040296,"InChI=1S/C12H10N2O2/c15-11-7-3-1-5-9(11)13-14-10-6-2-4-8-12(10)16/h1-8,15-16H",Oc1ccccc1N=Nc1ccccc1O,476.4321393826559,False,"['2050-14-8', '34379-04-9']",0.3748391304
POOL-00027263,"InChI=1S/C12H10N2O4/c15-11-7-6-10(18-8-12(16)17)13-14(11)9-4-2-1-3-5-9/h1-7H,8H2,(H,16,17)",O=C(O)COc1ccc(=O)n(-c2ccccc2)n1,606.9745173791645,False,['34173-62-1'],0.4209990534
POOL-00014949,"InChI=1S/C11H10N2O2/c1-13-10(11(14)15)7-9(12-13)8-5-3-2-4-6-8/h2-7H,1H3,(H,14,15)",Cn1nc(-c2ccccc2)cc1C(=O)O,488.54395814897066,False,['10250-64-3'],0.399914538
POOL-00000043,"InChI=1S/C14H12N2O2/c17-13-9-5-4-8-12(13)10-15-16-14(18)11-6-2-1-3-7-11/h1-10,17H,(H,16,18)",OC(=NN=Cc1ccccc1O)c1ccccc1,577.3576798634,False,['3232-37-9'],0.3648552754
POOL-00028976,"InChI=1S/C11H10N2O2/c1-7-2-4-8(5-3-7)9-6-10(11(14)15)13-12-9/h2-6H,1H3,(H,12,13)(H,14,15)",Cc1ccc(-c2cc(C(=O)O)n[nH]2)cc1,485.54395814897066,False,"['46413-67-6', '890007-12-2']",0.3678837765
POOL-00025951,"InChI=1S/C11H8N2O3/c14-10(15)8-2-4-9(5-3-8)16-11-12-6-1-7-13-11/h1-7H,(H,14,15)",O=C(O)c1ccc(Oc2ncccn2)cc1,482.3426786855883,False,['855423-33-5'],0.3934213988
POOL-00011596,"InChI=1S/C10H7BrN2O2/c11-8-1-3-9(4-2-8)13-6-7(5-12-13)10(14)15/h1-6H,(H,14,15)",O=C(O)c1cnn(-c2ccc(Br)cc2)c1,490.3784250051073,False,['138907-85-4'],0.3991769625
POOL-00000120,"InChI=1S/C10H8N2O4/c13-11-9(7-3-1-5-15-7)10(12-14)8-4-2-6-16-8/h1-6,13-14H",ON=C(C(=NO)c1ccco1)c1ccco1,448.6761262330128,False,"['522-27-0', '23789-34-6']",0.3606697105
POOL-00026021,"InChI=1S/C12H10N2O2/c13-12(16)10-6-9(7-14-10)11(15)8-4-2-1-3-5-8/h1-7,14H,(H2,13,16)",NC(=O)c1cc(C(=O)c2ccccc2)c[nH]1,528.9616057718628,False,['338976-94-6'],0.3867570085
POOL-00025196,"InChI=1S/C11H8F2N2O/c12-7-3-4-10(8(13)6-7)16-11-9(14)2-1-5-15-11/h1-6H,14H2",Nc1cccnc1Oc1ccc(F)cc1F,517.0877911834248,False,['175135-63-4'],0.4504984828
POOL-00019103,"InChI=1S/C12H12N2O2S/c1-10-2-4-12(5-3-10)17(15,16)14-11-6-8-13-9-7-11/h2-9H,1H3,(H,13,14)",Cc1ccc(S(=O)(=O)N=c2cc[nH]cc2)cc1,652.656746148487,False,['15309-69-0'],0.4944470395
POOL-00027749,"InChI=1S/C12H10N2O3/c15-11-7-6-10(12(16)17)13-14(11)8-9-4-2-1-3-5-9/h1-7H,8H2,(H,16,17)",O=C(O)c1ccc(=O)n(Cc2ccccc2)n1,590.1997783881185,False,['171673-00-0'],0.4235494449
POOL-00016258,"InChI=1S/C10H8N2O4/c13-8(14)6-12-10(15)16-9(11-12)7-4-2-1-3-5-7/h1-5H,6H2,(H,13,14)",O=C(O)Cn1nc(-c2ccccc2)oc1=O,555.6980482859443,False,['71679-70-4'],0.361239014
POOL-00031878,"InChI=1S/C14H12N2O3/c1-9-6-7-15-12(8-9)16-13(17)10-4-2-3-5-11(10)14(18)19/h2-8H,1H3,(H,18,19)(H,15,16,17)",Cc1ccnc(N=C(O)c2ccccc2C(=O)O)c1,650.6442659022198,False,['200417-47-6'],0.3673647247
POOL-00032023,"InChI=1S/C11H7F3N2O2/c12-11(13,14)9-8(10(17)18)6-15-16(9)7-4-2-1-3-5-7/h1-6H,(H,17,18)",O=C(O)c1cnn(-c2ccccc2)c1C(F)(F)F,575.7194155720697,False,['98534-81-7'],0.5258768282
POOL-00025199,"InChI=1S/C11H9FN2O/c12-8-4-1-2-6-10(8)15-11-9(13)5-3-7-14-11/h1-7H,13H2",Nc1cccnc1Oc1ccccc1F,430.1500301842855,False,['175135-66-7'],0.3761810789
POOL-00016167,"InChI=1S/C12H12N2O/c1-9-2-5-11(6-3-9)15-12-7-4-10(13)8-14-12/h2-8H,13H2,1H3",Cc1ccc(Oc2ccc(N)cn2)cc1,390.6842279806418,False,['752969-65-6'],0.3848473116
POOL-00014127,"InChI=1S/C13H12N2O3/c16-13(10-18-11-5-2-1-3-6-11)15-14-9-12-7-4-8-17-12/h1-9H,10H2,(H,15,16)",OC(COc1ccccc1)=NN=Cc1ccco1,518.4340894706439,False,['259856-54-7'],0.4745699143
POOL-00025727,"InChI=1S/C10H8N2O2S/c13-9(14)8-6-15-10(12-8)11-7-4-2-1-3-5-7/h1-6H,(H,11,12)(H,13,14)",O=C(O)c1csc(=Nc2ccccc2)[nH]1,527.6103462636072,False,['165683-01-2'],0.4212183456
POOL-00024483,"InChI=1S/C11H9FN2O2S/c1-17-11-13-6-9(10(15)16)14(11)8-4-2-7(12)3-5-8/h2-6H,1H3,(H,15,16)",CSc1ncc(C(=O)O)n1-c1ccc(F)cc1,551.0991160333468,False,['750598-95-9'],0.4780236659
POOL-00032360,"InChI=1S/C12H10N2O4/c15-12(13-8-11-2-1-7-18-11)9-3-5-10(6-4-9)14(16)17/h1-7H,8H2,(H,13,15)",O=C(NCc1ccco1)c1ccc([N+](=O)[O-])cc1,545.9662042564527,False,['329939-82-4'],0.457214159
POOL-00028625,"InChI=1S/C12H9FN2O/c13-10-4-1-3-9(7-10)12(16)15-11-5-2-6-14-8-11/h1-8H,(H,15,16)",OC(=Nc1cccnc1)c1cccc(F)c1,511.4370268848194,False,['312703-76-7'],0.4005074285
POOL-00027249,"InChI=1S/C11H10N2O2S/c14-10(15)8-16-11-12-6-7-13(11)9-4-2-1-3-5-9/h1-7H,8H2,(H,14,15)",O=C(O)CSc1nccn1-c1ccccc1,481.7396017856921,False,['99984-77-7'],0.3850552692
POOL-00024805,"InChI=1S/C14H9FN2O/c15-13-7-2-1-6-12(13)14(18)17-11-5-3-4-10(8-11)9-16/h1-8H,(H,17,18)",N#Cc1cccc(N=C(O)c2ccccc2F)c1,644.2374056705897,False,['709647-30-3'],0.3997626682
POOL-00006395,"InChI=1S/C11H10N2O2S/c1-15-10-3-2-9(6-12-10)13-11(14)8-4-5-16-7-8/h2-7H,1H3,(H,13,14)",COc1ccc(N=C(O)c2ccsc2)cn1,477.1954867170064,False,['941080-61-1'],0.4501983924
POOL-00003432,"InChI=1S/C14H12N2O3/c1-19-13-8-15-7-11(12(13)9-17)14(18)16-10-5-3-2-4-6-10/h2-9H,1H3,(H,16,18)",COc1cncc(C(O)=Nc2ccccc2)c1C=O,609.3430712084785,False,['1142191-55-6'],0.4455902535
POOL-00012899,"InChI=1S/C11H9BrN2O2/c1-14-10(11(15)16)6-9(13-14)7-2-4-8(12)5-3-7/h2-6H,1H3,(H,15,16)",Cn1nc(-c2ccc(Br)cc2)cc1C(=O)O,531.4176329711794,False,['852815-40-8'],0.4382048433
POOL-00027483,"InChI=1S/C10H6N2O4S/c13-9-8(17-10(14)11-9)5-6-2-1-3-7(4-6)12(15)16/h1-5H,(H,11,13,14)",O=C1N=C(O)C(=Cc2cccc([N+](=O)[O-])c2)S1,565.1792547962569,False,['24044-52-8'],0.3863018081
POOL-00028475,"InChI=1S/C12H12N2O2S/c1-10-4-6-12(7-5-10)17(15,16)14-11-3-2-8-13-9-11/h2-9,14H,1H3",Cc1ccc(S(=O)(=O)Nc2cccnc2)cc1,592.1625722468401,False,['65523-65-1'],0.4693824946
POOL-00024664,"InChI=1S/C11H9FN2OS/c1-7-6-13-11(16-7)14-10(15)8-4-2-3-5-9(8)12/h2-6H,1H3,(H,13,14,15)",Cc1cnc(N=C(O)c2ccccc2F)s1,536.2857620219576,False,['300730-41-0'],0.4394276103
POOL-00016511,"InChI=1S/C11H6F4N2O2/c12-6-1-3-7(4-2-6)17-9(11(13,14)15)8(5-16-17)10(18)19/h1-5H,(H,18,19)",O=C(O)c1cnn(-c2ccc(F)cc2)c1C(F)(F)F,616.6156899513373,False,['618070-62-5'],0.3759127055
POOL-00010509,"InChI=1S/C11H10N2O3/c1-7-5-10(16-13-7)11(15)12-8-3-2-4-9(14)6-8/h2-6,14H,1H3,(H,12,15)",Cc1cc(C(=O)Nc2cccc(O)c2)on1,519.453156302315,False,['64384-94-7'],0.3920276085
POOL-00016150,"InChI=1S/C10H7BrN2O2/c11-7-3-1-6(2-4-7)8-5-9(10(14)15)13-12-8/h1-5H,(H,12,13)(H,14,15)",O=C(O)c1cc(-c2ccc(Br)cc2)[nH]n1,490.3784250051073,False,['46413-66-5'],0.3805271811
POOL-00038074,"InChI=1S/C12H10N2O3/c1-8(15)13-11-7-6-9-4-2-3-5-10(9)12(11)14(16)17/h2-7H,1H3,(H,13,15)",CC(O)=Nc1ccc2ccccc2c1[N+](=O)[O-],616.1768926764347,False,['5419-82-9'],0.5211096669
POOL-00015177,"InChI=1S/C11H10N2O3/c1-16-10(14)6-9-11(15)13-8-5-3-2-4-7(8)12-9/h2-6,12H,1H3,(H,13,15)",COC(=O)C=C1Nc2ccccc2N=C1O,491.7579717453954,False,['33350-84-4'],0.3725581398
POOL-00043339,"InChI=1S/C14H14N2O2/c1-10(17)16-12-4-8-14(9-5-12)18-13-6-2-11(15)3-7-13/h2-9H,15H2,1H3,(H,16,17)",CC(O)=Nc1ccc(Oc2ccc(N)cc2)cc1,541.0116041712565,False,['2687-41-4'],0.3674933314
POOL-00032333,"InChI=1S/C10H7BrN2OS/c11-8-4-2-1-3-7(8)9(14)13-10-12-5-6-15-10/h1-6H,(H,12,13,14)",OC(=Nc1nccs1)c1ccccc1Br,481.9274275759566,False,['299928-00-0'],0.4043205625
POOL-00008021,"InChI=1S/C9H6N2O3/c12-9(13)8-11-10-7(14-8)6-4-2-1-3-5-6/h1-5H,(H,12,13)",O=C(O)c1nnc(-c2ccccc2)o1,450.090443367725,False,['99066-76-9'],0.3881760165
POOL-00032710,"InChI=1S/C14H12N2O2/c17-14(18)10-11-6-8-13(9-7-11)16-15-12-4-2-1-3-5-12/h1-9H,10H2,(H,17,18)",O=C(O)Cc1ccc(N=Nc2ccccc2)cc1,547.7664916734201,False,['3517-23-5'],0.4374804319
POOL-00008022,"InChI=1S/C9H5FN2O3/c10-6-3-1-5(2-4-6)7-11-12-8(15-7)9(13)14/h1-4H,(H,13,14)",O=C(O)c1nnc(-c2ccc(F)cc2)o1,492.31349343883664,False,['944898-08-2'],0.3697413504
POOL-00027251,"InChI=1S/C9H5FN2O3/c10-6-3-1-5(2-4-6)8-11-7(9(13)14)12-15-8/h1-4H,(H,13,14)",O=C(O)c1noc(-c2ccc(F)cc2)n1,492.31349343883664,False,['72542-80-4'],0.3748333794
POOL-00031840,"InChI=1S/C12H10N2O2S/c15-14(16)11-6-4-10(5-7-11)9-17-12-3-1-2-8-13-12/h1-8H,9H2",O=[N+]([O-])c1ccc(CSc2ccccn2)cc1,499.67389518607513,False,['104742-05-4'],0.359016158
POOL-00020388,"InChI=1S/C12H10N2O2S/c15-11(16)8-17-12-13-6-10(7-14-12)9-4-2-1-3-5-9/h1-7H,8H2,(H,15,16)",O=C(O)CSc1ncc(-c2ccccc2)cn1,499.67389518607513,False,['58668-17-0'],0.4245404885
POOL-00025309,"InChI=1S/C9H6N2O2S/c12-9(13)8-7(10-11-14-8)6-4-2-1-3-5-6/h1-5H,(H,12,13)",O=C(O)c1snnc1-c1ccccc1,452.84533086988847,False,['78875-63-5'],0.3732626629
POOL-00028427,"InChI=1S/C12H10N2OS/c15-11-10(13-12(16)14-11)8-4-7-9-5-2-1-3-6-9/h1-8H,(H2,13,14,15,16)",OC1=NC(S)=NC1=CC=Cc1ccccc1,501.0098624205028,False,['53514-60-6'],0.4364371472
POOL-00013133,"InChI=1S/C12H12N2O2/c13-12(14-15)8-16-11-6-5-9-3-1-2-4-10(9)7-11/h1-7,15H,8H2,(H2,13,14)",N=C(COc1ccc2ccccc2c1)NO,511.0998492370138,False,['884504-66-9'],0.4187843998
POOL-00015827,"InChI=1S/C12H12N2O2/c13-12(14-15)8-16-11-7-3-5-9-4-1-2-6-10(9)11/h1-7,15H,8H2,(H2,13,14)",N=C(COc1cccc2ccccc12)NO,505.8498492370138,False,['884504-65-8'],0.387926635
POOL-00027238,"InChI=1S/C11H8N2O4S/c1-6-9(11(14)15)18-10(12-6)7-2-4-8(5-3-7)13(16)17/h2-5H,1H3,(H,14,15)",Cc1nc(-c2ccc([N+](=O)[O-])cc2)sc1C(=O)O,618.4734922261978,False,['15911-30-5'],0.5331784715
POOL-00014788,"InChI=1S/C9H6N2O3/c12-9(13)7-3-1-6(2-4-7)8-11-10-5-14-8/h1-5H,(H,12,13)",O=C(O)c1ccc(-c2nnco2)cc1,433.590443367725,False,['59663-66-0'],0.43209022
POOL-00026514,"InChI=1S/C11H10N2O2/c1-6-10(12)9(11(14)15)7-4-2-3-5-8(7)13-6/h2-5H,12H2,1H3,(H,14,15)",Cc1nc2ccccc2c(C(=O)O)c1N,549.5243731611332,False,['71881-80-6'],0.367029872
POOL-00027042,"InChI=1S/C10H7BrN2O3/c11-6-1-2-8-7(3-6)10(16)13(5-12-8)4-9(14)15/h1-3,5H,4H2,(H,14,15)",O=C(O)Cn1cnc2ccc(Br)cc2c1=O,620.9805184306322,False,['67305-46-8'],0.3741001768
POOL-00000052,"InChI=1S/C14H12N2O2/c17-15-13(11-7-3-1-4-8-11)14(16-18)12-9-5-2-6-10-12/h1-10,17-18H",ON=C(C(=NO)c1ccccc1)c1ccccc1,509.3625673655634,False,"['23873-81-6', '572-45-2']",0.4031563548
POOL-00005712,"InChI=1S/C12H10N2O3/c1-2-7-14-11(15)9-6-4-3-5-8(9)10(13-14)12(16)17/h2-6H,1,7H2,(H,16,17)",C=CCn1nc(C(=O)O)c2ccccc2c1=O,658.3385951133051,False,['1155554-57-6'],0.3916128954
POOL-00005386,"InChI=1S/C11H10N2O3/c1-16-8-4-2-3-6-9(12)7(11(14)15)5-13-10(6)8/h2-5H,1H3,(H2,12,13)(H,14,15)",COc1cccc2c(N)c(C(=O)O)cnc12,566.403384874486,False,['1018127-99-5'],0.3993260196
POOL-00041774,"InChI=1S/C11H7NO5/c13-8-5-6(1-2-7(8)11(16)17)12-9(14)3-4-10(12)15/h1-5,13H,(H,16,17)",O=C(O)c1ccc(N2C(=O)C=CC2=O)cc1O,542.9802599635199,False,['19232-43-0'],0.4116465358
POOL-00031632,"InChI=1S/C11H12N2O2S2/c1-8-2-4-10(5-3-8)17(14,15)7-9-6-16-11(12)13-9/h2-6H,7H2,1H3,(H2,12,13)",Cc1ccc(S(=O)(=O)Cc2csc(=N)[nH]2)cc1,665.9970357677813,False,['297743-27-2'],0.3698842088
POOL-00001701,"InChI=1S/C12H14N2O4/c15-14(16)11-3-1-2-10(6-11)7-13-4-5-18-12(13)8-17-9-12/h1-3,6H,4-5,7-9H2",O=[N+]([O-])c1cccc(CN2CCOC23COC3)c1,472.90014415221566,False,['1556097-35-8'],0.3875440087
POOL-00036197,"InChI=1S/C10H8N2O5/c13-9(5-6-10(14)15)11-7-3-1-2-4-8(7)12(16)17/h1-6H,(H,11,13)(H,14,15)",O=C(O)C=CC(O)=Nc1ccccc1[N+](=O)[O-],507.1726507270186,False,['42537-58-6'],0.3781742986
POOL-00006061,"InChI=1S/C11H8N2O6/c14-11(15)6-18-9-2-1-7(13(16)17)5-8(9)10-3-4-12-19-10/h1-5H,6H2,(H,14,15)",O=C(O)COc1ccc([N+](=O)[O-])cc1-c1ccno1,607.6529008027705,False,['763108-96-9'],0.4271102868
POOL-00036335,"InChI=1S/C8H8N2O2S2/c1-14(11,12)10-8-9-6-4-2-3-5-7(6)13-8/h2-5H,1H3,(H,9,10)",CS(=O)(=O)Nc1nc2ccccc2s1,526.4798964234246,False,['35607-92-2'],0.361595546
