ligand,amount,y_real,mean,std,uci
(Z)-octadec-9-enoic acid,15.227272727272727,,0.7649691982198482,0.022145084525116824,0.7679744604246229
(Z)-octadec-9-enoic acid,15.454545454545453,,0.9016734153603189,0.014659285053388977,0.9036627956794593
(Z)-octadec-9-enoic acid,15.681818181818182,,0.9752443224478161,0.019881744376908133,0.9779424315868057
(Z)-octadec-9-enoic acid,15.909090909090908,,0.9792324539321482,0.01607506551241954,0.9814139667987601
(Z)-octadec-9-enoic acid,16.136363636363637,,0.9231300106140254,0.014650332750871619,0.9251181760352787
(Z)-octadec-9-enoic acid,16.363636363636363,,0.9184273057043367,0.012157243947454825,0.9200771393596598
(Z)-octadec-9-enoic acid,16.59090909090909,,0.8623775068425849,0.016444942450125743,0.8646092149197884
(Z)-octadec-9-enoic acid,16.818181818181817,,0.8582083759244905,0.01124082656334369,0.859733844530534
(Z)-octadec-9-enoic acid,17.045454545454543,,0.9055166583288417,0.012785506425962089,0.9072517521455877
(Z)-octadec-9-enoic acid,17.272727272727273,,0.8969763618494055,0.021870866082381313,0.8999444104539852
(Z)-octadec-9-enoic acid,17.5,,0.7237169312169227,0.017428726564430678,0.726082146538726
(Z)-octadec-9-enoic acid,17.727272727272727,,0.7931099141536255,0.017198183270263956,0.795443842936525
(Z)-octadec-9-enoic acid,17.954545454545453,,0.8026194320659152,0.022182031240093,0.8056297082306043
(Z)-octadec-9-enoic acid,18.18181818181818,,0.9485670177313396,0.016455463909023093,0.950800153653297
(Z)-octadec-9-enoic acid,18.40909090909091,,0.956132696458117,0.016707113343226186,0.9583999831882417
(Z)-octadec-9-enoic acid,18.636363636363637,,0.9883878077269935,0.021037093637023458,0.9912427068507222
(Z)-octadec-9-enoic acid,18.863636363636363,,0.9893922119825347,0.018915944201496556,0.9919592544389276
(Z)-octadec-9-enoic acid,19.09090909090909,,0.9808409911879481,0.027081576679169873,0.9845161742177221
(Z)-octadec-9-enoic acid,19.318181818181817,,0.8436354228003217,0.024105929928178865,0.8469067871539748
(Z)-octadec-9-enoic acid,19.545454545454543,,0.8412865898884784,0.019683720805468083,0.8439578256707992
(Z)-octadec-9-enoic acid,19.772727272727273,,0.8375199387607942,0.017163537988842025,0.8398491659064201
(Z)-octadec-9-enoic acid,20.0,,0.8846286849320492,0.01658677272704136,0.8868796404937328
(Z)-octadec-9-enoic acid,20.227272727272727,,0.8900118825676181,0.012408864889003748,0.8916958631644311
(Z)-octadec-9-enoic acid,20.454545454545453,,0.8907874432459821,0.013952500778961478,0.8926809073781937
(Z)-octadec-9-enoic acid,20.68181818181818,,0.8945037873713869,0.012500526119805042,0.8962002071183985
(Z)-octadec-9-enoic acid,20.90909090909091,,0.8938611642207932,0.010165782565229774,0.8952407408979828
(Z)-octadec-9-enoic acid,21.136363636363637,,0.8740478787571595,0.009532583213157437,0.8753415253003407
(Z)-octadec-9-enoic acid,21.363636363636363,,0.8718943861902708,0.007384664229074504,0.8728965432277578
(Z)-octadec-9-enoic acid,21.59090909090909,,0.8653598565095463,0.009000069088265948,0.8665812366962261
(Z)-octadec-9-enoic acid,21.818181818181817,,0.8648901090264471,0.007821604187744576,0.8659515622541138
(Z)-octadec-9-enoic acid,22.045454545454543,,0.8669321883298406,0.010658576137812112,0.868378640972067
(Z)-octadec-9-enoic acid,22.272727272727273,,0.8846252033900377,0.011799486675198756,0.8862264865687268
(Z)-octadec-9-enoic acid,22.5,,0.8856182057349472,0.008904712452461968,0.8868266452758945
octan-1-amine,0.0,,0.7291966043298519,0.11579032405645663,0.7449102623278971
octan-1-amine,0.22727272727272727,,0.7250727444246113,0.11356492727569474,0.7404843985703676
octan-1-amine,0.45454545454545453,,0.721442067528251,0.10942683130252047,0.7362921494924333
octan-1-amine,0.6818181818181818,,0.7211735396434519,0.10591148742186689,0.7355465617847496
octan-1-amine,0.9090909090909091,,0.7199607836585076,0.10884877367255506,0.7347324186542193
octan-1-amine,1.1363636363636362,,0.5895647396515369,0.09144100693359565,0.6019740037386709
octan-1-amine,1.3636363636363635,,0.5892031954037453,0.08963210685795112,0.601366977518418
octan-1-amine,1.5909090909090908,,0.5878219643846198,0.09308794562593856,0.6004547310102095
octan-1-amine,1.8181818181818181,,0.5692505499936085,0.095258785150699,0.5821779166225983
octan-1-amine,2.0454545454545454,,0.5696346719638424,0.09393147800965335,0.5823819125707081
octan-1-amine,2.2727272727272725,,0.5668750647929245,0.09593948731506984,0.5798948080612978
octan-1-amine,2.5,,0.5263666456275397,0.09213798057254936,0.53887049452118
octan-1-amine,2.727272727272727,,0.4846158854822066,0.09455964297850152,0.49744837301766726
octan-1-amine,2.9545454545454546,,0.4805618379654868,0.09594742452737276,0.49358265837601856
octan-1-amine,3.1818181818181817,,0.42929414274046895,0.09907992499756821,0.44274006811092265
octan-1-amine,3.409090909090909,,0.4266481748960274,0.09807006089952539,0.439957053762894
octan-1-amine,3.6363636363636362,,0.42211481866184825,0.10019078077629474,0.4357114959015475
octan-1-amine,3.8636363636363633,,0.3956552204558519,0.08922351254565407,0.4077635531075777
octan-1-amine,4.090909090909091,,0.3938544031178217,0.08491069032315278,0.4053774518612159
octan-1-amine,4.318181818181818,,0.3946307793200604,0.08639129169180192,0.406354757318364
octan-1-amine,4.545454545454545,,0.43213587155577926,0.08655192910953718,0.4438816493155444
octan-1-amine,4.7727272727272725,,0.43354625201645747,0.0850890560999749,0.4450935063991257
octan-1-amine,5.0,,0.427946555484482,0.08858999700267456,0.4399689150926056
octan-1-amine,5.2272727272727275,,0.34756675360189626,0.07495586059792055,0.3577388536282387
octan-1-amine,5.454545454545454,,0.34747742615935945,0.07846921247076671,0.358126315677454
octan-1-amine,5.681818181818182,,0.23399758978606414,0.05844398685927328,0.24192889863274372
octan-1-amine,5.909090909090909,,0.23326184174274023,0.05842112472306845,0.24119004801766045
octan-1-amine,6.136363636363636,,0.233899522355284,0.05197002930052081,0.2409522642249639
octan-1-amine,6.363636363636363,,0.23247502793197514,0.05017853798784471,0.23928465033529844
octan-1-amine,6.590909090909091,,0.23529343375055656,0.05172806191948745,0.24231333874286157
octan-1-amine,6.818181818181818,,0.26811776004142795,0.056819232883306904,0.2758285769902107
octan-1-amine,7.045454545454545,,0.26968722612277324,0.0554940504354623,0.277218205387016
octan-1-amine,7.2727272727272725,,0.2691250788854053,0.05660044659645335,0.2768062048136793
octan-1-amine,7.5,,0.24128143885821227,0.054633300402423125,0.24869560757069956
octan-1-amine,7.727272727272727,,0.23714826800150185,0.05222639329207196,0.2442358004818746
octan-1-amine,7.954545454545454,,0.23552472036206887,0.05297364954430956,0.24271366139518769
octan-1-amine,8.181818181818182,,0.22362556872033115,0.055050229436391915,0.23109631798307279
octan-1-amine,8.409090909090908,,0.22192895146092742,0.054926549019689415,0.22938291631802069
octan-1-amine,8.636363636363637,,0.18337486276108209,0.04957145558941578,0.19010209930649127
octan-1-amine,8.863636363636363,,0.18032021410691038,0.04687860529278296,0.1866820096800619
octan-1-amine,9.09090909090909,,0.2108132971631745,0.04519242250761867,0.21694626446570695
octan-1-amine,9.318181818181818,,0.20640944577037829,0.04680771023121,0.212761620325881
octan-1-amine,9.545454545454545,,0.14361162688746698,0.05719933323265857,0.15137402644423809
octan-1-amine,9.772727272727272,,0.14046999084800943,0.05551945364924444,0.14800441752823174
octan-1-amine,10.0,,0.13863753849388963,0.05547491917199769,0.14616592149515792
octan-1-amine,10.227272727272727,,0.15545562663221882,0.048294325426006535,0.16200954656615524
octan-1-amine,10.454545454545455,,0.11787802128417543,0.0474568864827092,0.124318294164643
octan-1-amine,10.681818181818182,,0.11477522625639527,0.04798221011090987,0.12128678968638935
octan-1-amine,10.909090909090908,,0.11531879135327827,0.04818054979415336,0.12185727103879997
octan-1-amine,11.136363636363637,,0.14838621241487734,0.05066011642909041,0.1552611888016758
octan-1-amine,11.363636363636363,,0.14525633985694053,0.05149679648218631,0.15224486030983664
octan-1-amine,11.59090909090909,,0.10976929384436138,0.052356213677056763,0.1168744439723869
octan-1-amine,11.818181818181818,,0.10840536684485381,0.051718154482449936,0.11542392732000237
octan-1-amine,12.045454545454545,,0.1059643572120057,0.05186286123762062,0.11300255553236532
octan-1-amine,12.272727272727272,,0.1125172396521195,0.04940833005487257,0.11922233877904018
octan-1-amine,12.5,,0.11277281872330723,0.04820911564680334,0.11931517501978603
octan-1-amine,12.727272727272727,,0.11392103027379681,0.041927917294110585,0.11961097853414321
octan-1-amine,12.954545454545453,,0.11094853629600437,0.041784531616529355,0.11661902599176267
octan-1-amine,13.181818181818182,,0.07751109000125064,0.04203928247134348,0.08321615139235464
octan-1-amine,13.409090909090908,,0.09117514836079219,0.040445026293784755,0.09666385664519606
octan-1-amine,13.636363636363637,,0.0831236149998223,0.043045366344157024,0.08896520988820741
octan-1-amine,13.863636363636363,,0.08225451519866288,0.042764612177103464,0.08805800953764063
octan-1-amine,14.09090909090909,,0.08172379094364682,0.04304435188471754,0.08756524816190434
octan-1-amine,14.318181818181818,,0.07775717578653489,0.0430473674681237,0.08359904224318686
octan-1-amine,14.545454545454545,,0.07619112411278865,0.04254789213529592,0.08196520783696731
octan-1-amine,14.772727272727272,,0.07403272310389052,0.04200657777571634,0.0797333462104815
octan-1-amine,15.0,,0.052876374905844285,0.04444377663283327,0.058907745072917544
octan-1-amine,15.227272727272727,,0.05054568517406407,0.04387523313453502,0.05649989951519012
octan-1-amine,15.454545454545453,,0.07550294307085086,0.03859569746601115,0.08074068288304118
octan-1-amine,15.681818181818182,,0.07089022080112607,0.04134875250630411,0.07650157184297203
octan-1-amine,15.909090909090908,,0.06908635168247138,0.04090079316101737,0.07463691111667461
octan-1-amine,16.136363636363637,,0.0410060222943868,0.045817511352646736,0.0472238190713093
octan-1-amine,16.363636363636363,,0.04037609875465724,0.045690610198189235,0.04657667404647766
octan-1-amine,16.59090909090909,,0.05938131241031951,0.04446529901364809,0.06541560333380471
octan-1-amine,16.818181818181817,,0.0623400282540783,0.04421125519128529,0.06833984343208428
octan-1-amine,17.045454545454543,,0.07211853623082108,0.03951715119233387,0.07748132456355444
octan-1-amine,17.272727272727273,,0.06968890384953051,0.03883042838323265,0.07495849849402088
octan-1-amine,17.5,,0.05371584349201033,0.0420849947831666,0.05942710840348739
octan-1-amine,17.727272727272727,,0.06457076165256416,0.03946349623004267,0.06992626858476417
octan-1-amine,17.954545454545453,,0.06390657928108115,0.039746057826769265,0.06930043204511577
octan-1-amine,18.18181818181818,,0.049421352567621736,0.0447710409706061,0.055497135080205075
octan-1-amine,18.40909090909091,,0.04966372889792267,0.044637659558253356,0.055721410503421706
octan-1-amine,18.636363636363637,,0.06500919604095001,0.0410018450860062,0.07057346901643796
octan-1-amine,18.863636363636363,,0.06774875075741887,0.04166337565638131,0.07340279863614535
octan-1-amine,19.09090909090909,,0.070015125949166,0.04173075090813594,0.07567831717965551
octan-1-amine,19.318181818181817,,0.05629393657874998,0.04382091502786803,0.062240779525433346
octan-1-amine,19.545454545454543,,0.05618300942689622,0.043707083935772044,0.062114404598773564
octan-1-amine,19.772727272727273,,0.055564502483036786,0.04373269239954029,0.06149937292493163
octan-1-amine,20.0,,0.04661485999258491,0.04283343697874328,0.05242769439865
octan-1-amine,20.227272727272727,,0.04529897954271135,0.042458097318110004,0.05106087740370366
octan-1-amine,20.454545454545453,,0.045195388444450965,0.04218648763408536,0.05092042673433058
octan-1-amine,20.68181818181818,,0.047088557431351874,0.04393165987398829,0.053050429324980164
octan-1-amine,20.90909090909091,,0.04783855474320281,0.04368983293788071,0.053767608818937634
octan-1-amine,21.136363636363637,,0.04728463838496884,0.041324114755325145,0.05289264589016025
octan-1-amine,21.363636363636363,,0.04656061698440471,0.040563636065028046,0.052065421547972925
octan-1-amine,21.59090909090909,,0.04323931069808776,0.04206549783272126,0.048947929719989854
octan-1-amine,21.818181818181817,,0.04244323055067172,0.04170788162334356,0.04810331823928228
octan-1-amine,22.045454545454543,,0.040693497465161384,0.0419273438499221,0.04638336790461962
octan-1-amine,22.272727272727273,,0.033790973689238724,0.04265054053003629,0.03957898760820821
octan-1-amine,22.5,,0.03339016041140004,0.042477468872593425,0.03915468714474868
dodecan-1-amine,0.0,,1.2037034153651518,0.06647131932850976,1.2127240963859405
dodecan-1-amine,0.22727272727272727,,1.2008468168959086,0.06379981129149297,1.2095049532569877
dodecan-1-amine,0.45454545454545453,,1.1974784752008056,0.054448612577334465,1.204867580322328
dodecan-1-amine,0.6818181818181818,,1.1969325841544103,0.042201029483618764,1.2026595958876851
dodecan-1-amine,0.9090909090909091,,1.1964609620405182,0.04700788926004878,1.2028403024652177
dodecan-1-amine,1.1363636363636362,,1.0511727870972782,0.04717927966945227,1.0575753865490116
dodecan-1-amine,1.3636363636363635,,1.049721717335616,0.041519833072982605,1.0553562853564005
dodecan-1-amine,1.5909090909090908,,1.047863680849986,0.05139483069212668,1.054838363742917
dodecan-1-amine,1.8181818181818181,,0.9907150613135255,0.04866678982695314,0.997319527597173
dodecan-1-amine,2.0454545454545454,,0.9891185206175849,0.03782625899750275,0.9942518415757543
dodecan-1-amine,2.2727272727272725,,0.9916950071088754,0.04349457034271365,0.9975975625141447
dodecan-1-amine,2.5,,1.1298000256401435,0.05569921855780151,1.1373588478328245
dodecan-1-amine,2.727272727272727,,1.131572711923488,0.042205888853309545,1.1373003831114625
dodecan-1-amine,2.9545454545454546,,1.1287300792534802,0.048369337077602846,1.1352941788587205
dodecan-1-amine,3.1818181818181817,,0.9607993962881426,0.04611882069478994,0.9670580831134576
dodecan-1-amine,3.409090909090909,,0.958628335297585,0.03785505496833173,0.9637655640955589
dodecan-1-amine,3.6363636363636362,,0.9587763686066103,0.050914417042252365,0.9656858555874198
dodecan-1-amine,3.8636363636363633,,1.0615240808322266,0.052417006298811,1.068637480997333
dodecan-1-amine,4.090909090909091,,1.061718904511385,0.04298394703603977,1.0675521643164194
dodecan-1-amine,4.318181818181818,,1.0596703934909197,0.04741025603871461,1.066104338253255
dodecan-1-amine,4.545454545454545,,0.9101183830247762,0.04402286188528074,0.9160926317489028
dodecan-1-amine,4.7727272727272725,,0.9062971413391303,0.03505215894763042,0.9110539950942648
dodecan-1-amine,5.0,,0.9051315277964755,0.04514639649788152,0.9112582490073599
dodecan-1-amine,5.2272727272727275,,0.9478152733860387,0.04047893399181403,0.9533085832118465
dodecan-1-amine,5.454545454545454,,0.9460093454104764,0.04701217035885283,0.9523892668139666
dodecan-1-amine,5.681818181818182,,0.8280504782309028,0.033250162634995084,0.8325627869085341
dodecan-1-amine,5.909090909090909,,0.8308431271996943,0.03830193642091769,0.8360410013267908
dodecan-1-amine,6.136363636363636,,0.9265509460224501,0.043036559356747606,0.9323913457333515
dodecan-1-amine,6.363636363636363,,0.9267868355342057,0.03903668376662625,0.9320844206570138
dodecan-1-amine,6.590909090909091,,0.9255818067504661,0.047243669028243666,0.9319931443447947
dodecan-1-amine,6.818181818181818,,0.792087098319016,0.04097495640537413,0.7976477222889855
dodecan-1-amine,7.045454545454545,,0.7915316261182264,0.0327906483261127,0.7959815750887421
dodecan-1-amine,7.2727272727272725,,0.7912571747600604,0.03664795846131657,0.7962305910647502
dodecan-1-amine,7.5,,0.8281901063313527,0.04230360880849227,0.8339310388860939
dodecan-1-amine,7.727272727272727,,0.824828104127583,0.03449186526244044,0.8295089216213175
dodecan-1-amine,7.954545454545454,,0.8234473801411925,0.03925466372679613,0.8287745468596343
dodecan-1-amine,8.181818181818182,,0.7164101206451414,0.0354730675604355,0.7212240950106891
dodecan-1-amine,8.409090909090908,,0.7132631038470623,0.028207058634918035,0.7170910236333805
dodecan-1-amine,8.636363636363637,,0.8219174867014613,0.035464904594579905,0.8267303532883171
dodecan-1-amine,8.863636363636363,,0.8241535357948879,0.03063606988494585,0.8283110915189874
dodecan-1-amine,9.09090909090909,,0.7890629708373509,0.028455427084142948,0.7929245961763604
dodecan-1-amine,9.318181818181818,,0.7853695335691661,0.03401260600464537,0.7899853118108667
dodecan-1-amine,9.545454545454545,,0.7138825161519414,0.04115331438277158,0.7194673447027417
dodecan-1-amine,9.772727272727272,,0.7071440419541651,0.03336091942090971,0.7116713811990655
dodecan-1-amine,10.0,,0.707424144800068,0.03770054021922448,0.7125404047308856
dodecan-1-amine,10.227272727272727,,0.7694592382074811,0.030437408664035125,0.7735898340408617
dodecan-1-amine,10.454545454545455,,0.6797048472653839,0.0304566833201486,0.6838380588212497
dodecan-1-amine,10.681818181818182,,0.7502620786705501,0.038125511994857246,0.7554360106149451
dodecan-1-amine,10.909090909090908,,0.7532138905840736,0.03753469670605917,0.758307644245319
dodecan-1-amine,11.136363636363637,,0.688794726688248,0.02441280390401725,0.692107736254868
dodecan-1-amine,11.363636363636363,,0.6869888712454358,0.025974619318109467,0.6905138314519138
dodecan-1-amine,11.59090909090909,,0.6681795321112859,0.02830988078952931,0.6720214056729765
dodecan-1-amine,11.818181818181818,,0.6662569440444907,0.026302011878314973,0.6698263339972715
dodecan-1-amine,12.045454545454545,,0.6610591234505009,0.02771466926237789,0.6648202221249083
dodecan-1-amine,12.272727272727272,,0.6230086667421936,0.0323361959302946,0.627396942947023
dodecan-1-amine,12.5,,0.6205504296844152,0.028288659676350685,0.6243894233740825
dodecan-1-amine,12.727272727272727,,0.6639698932412095,0.02470056827279873,0.6673219546967667
dodecan-1-amine,12.954545454545453,,0.6646926010844036,0.027816764107407164,0.6684675548325508
dodecan-1-amine,13.181818181818182,,0.6430375951592225,0.029737834576465026,0.6470732532847596
dodecan-1-amine,13.409090909090908,,0.7196293102757225,0.025923090965398417,0.723147277679319
dodecan-1-amine,13.636363636363637,,0.6122218005339622,0.028568507461306642,0.616098771769855
dodecan-1-amine,13.863636363636363,,0.6107539342105237,0.027262308143470703,0.6144536439219755
dodecan-1-amine,14.09090909090909,,0.6093767242028141,0.027660386867086433,0.6131304563290935
dodecan-1-amine,14.318181818181818,,0.6339330518645143,0.0304255506705164,0.6380620384748772
dodecan-1-amine,14.545454545454545,,0.6320038190235386,0.026940856926045264,0.6356599052756484
dodecan-1-amine,14.772727272727272,,0.6285242613106662,0.027973728351554438,0.6323205163417189
dodecan-1-amine,15.0,,0.555447885510666,0.03215607617004472,0.5598117180468701
dodecan-1-amine,15.227272727272727,,0.5535276506596595,0.03043861438680671,0.5576584101191067
dodecan-1-amine,15.454545454545453,,0.6512635132171832,0.022212600023729816,0.6542779378063232
dodecan-1-amine,15.681818181818182,,0.6809111458606059,0.02782152704450775,0.6846867459767918
dodecan-1-amine,15.909090909090908,,0.6826562242383152,0.02751633463787415,0.6863904073437057
dodecan-1-amine,16.136363636363637,,0.6449741788261197,0.031046593185535393,0.6491874457920545
dodecan-1-amine,16.363636363636363,,0.6420818219539896,0.028765411569345686,0.6459855146265597
dodecan-1-amine,16.59090909090909,,0.615459424555799,0.030164612585516105,0.6195529998149997
dodecan-1-amine,16.818181818181817,,0.6133138853170603,0.027908492702417454,0.6171012873572593
dodecan-1-amine,17.045454545454543,,0.6424061260009245,0.023283785230415074,0.6455659188505609
dodecan-1-amine,17.272727272727273,,0.6346744950793612,0.023341867810226503,0.6378421701920645
dodecan-1-amine,17.5,,0.508283309118467,0.0297318918666066,0.5123181607715198
dodecan-1-amine,17.727272727272727,,0.5809323451601727,0.022886251917829812,0.5840381896115496
dodecan-1-amine,17.954545454545453,,0.5884646259804709,0.02675091479811482,0.5920949355913799
dodecan-1-amine,18.18181818181818,,0.6684253320115161,0.02598893055448973,0.6719522343653698
dodecan-1-amine,18.40909090909091,,0.6729402872028868,0.02888487110303104,0.6768601914740705
dodecan-1-amine,18.636363636363637,,0.6834386568420548,0.030183794204076377,0.6875348351978127
dodecan-1-amine,18.863636363636363,,0.6855955084063218,0.030352821070678798,0.6897146250377595
dodecan-1-amine,19.09090909090909,,0.6822507978803972,0.030287298948596015,0.6863610226443485
dodecan-1-amine,19.318181818181817,,0.5984636762187096,0.030149562025637015,0.6025552089985187
dodecan-1-amine,19.545454545454543,,0.5972775865729095,0.0283040808782063,0.6011186730410006
dodecan-1-amine,19.772727272727273,,0.5946497846320812,0.027368609978306837,0.5983639203388896
dodecan-1-amine,20.0,,0.6077885310902877,0.029278620865086914,0.6117618703021557
dodecan-1-amine,20.227272727272727,,0.6103663047318464,0.030035122430106854,0.6144423071581459
dodecan-1-amine,20.454545454545453,,0.6107942012561652,0.03074146333641361,0.6149660597008512
dodecan-1-amine,20.68181818181818,,0.6235535316667877,0.026127271018017453,0.6270992079099874
dodecan-1-amine,20.90909090909091,,0.6240953605143085,0.02595638316990461,0.6276178459319953
dodecan-1-amine,21.136363636363637,,0.6106876880390433,0.026933287999971793,0.6143427471283335
dodecan-1-amine,21.363636363636363,,0.6090468499520537,0.025889927190242013,0.6125603167704331
dodecan-1-amine,21.59090909090909,,0.606594320222566,0.026537808042573097,0.6101957095700511
dodecan-1-amine,21.818181818181817,,0.6062036545095397,0.026308565497388556,0.609773933839992
dodecan-1-amine,22.045454545454543,,0.6077030366789359,0.028151378945380418,0.6115234002933031
dodecan-1-amine,22.272727272727273,,0.6199627903881633,0.02627333921292281,0.6235282892346576
dodecan-1-amine,22.5,,0.6204227036576868,0.025677451694490386,0.6239073358795625
octadecan-1-amine,0.0,,1.1161034444975813,0.06102963112238184,1.1243856456142858
octadecan-1-amine,0.22727272727272727,,1.114670965845981,0.0586850851228408,1.1226349936239572
octadecan-1-amine,0.45454545454545453,,1.1116515376924925,0.04943927069311632,1.11836083570746
octadecan-1-amine,0.6818181818181818,,1.1117241831256737,0.038753696298399386,1.1169833646225338
octadecan-1-amine,0.9090909090909091,,1.1121105752964322,0.042552437037236095,1.1178852757995628
octadecan-1-amine,1.1363636363636362,,0.9554639811117632,0.04807738007782262,0.9619884598550525
octadecan-1-amine,1.3636363636363635,,0.9552368672560604,0.04296879900256079,0.9610680713537687
octadecan-1-amine,1.5909090909090908,,0.9521161081491492,0.050789305764964036,0.9590086165452709
octadecan-1-amine,1.8181818181818181,,0.890142078911067,0.054851156861200026,0.8975858124590773
octadecan-1-amine,2.0454545454545454,,0.8886923773173974,0.044751860293669024,0.8947655568612092
octadecan-1-amine,2.2727272727272725,,0.8947532297187689,0.05390011414495848,0.9020678992875018
octadecan-1-amine,2.5,,1.1930897674267333,0.052621066853190304,1.2002308602145915
octadecan-1-amine,2.727272727272727,,1.1999749383011105,0.03724439885973418,1.2050292962605829
octadecan-1-amine,2.9545454545454546,,1.1992356403315048,0.044062476833675965,1.205215265115814
octadecan-1-amine,3.1818181818181817,,0.9653838363941868,0.05486253187579981,0.9728291136211754
octadecan-1-amine,3.409090909090909,,0.964386255755882,0.04821193900862546,0.9709289952047739
octadecan-1-amine,3.6363636363636362,,0.9687083401664869,0.05986392500667765,0.9768323457916626
octadecan-1-amine,3.8636363636363633,,1.165102461051185,0.04843236490347431,1.171675114028291
octadecan-1-amine,4.090909090909091,,1.166895770841703,0.03653346329098494,1.1718536492509453
octadecan-1-amine,4.318181818181818,,1.165550599753462,0.04178698547615728,1.1712214224572786
octadecan-1-amine,4.545454545454545,,0.899085851930115,0.0509502412679257,0.9060002005402089
octadecan-1-amine,4.7727272727272725,,0.8935267313148244,0.04043592885733933,0.8990142050055252
octadecan-1-amine,5.0,,0.8944367042912131,0.04717120951265498,0.9008382085591742
octadecan-1-amine,5.2272727272727275,,0.9613742652509406,0.030299826405273587,0.9654861900893275
octadecan-1-amine,5.454545454545454,,0.9614941154036923,0.03245413072307545,0.9658983962877981
octadecan-1-amine,5.681818181818182,,0.9315452495431841,0.03345252859769893,0.936085020874144
octadecan-1-amine,5.909090909090909,,0.9378660600601321,0.042335386959709224,0.9436113051600199
octadecan-1-amine,6.136363636363636,,1.1242924984904283,0.039160519176064806,1.1296068890526185
octadecan-1-amine,6.363636363636363,,1.127742266881088,0.033931435955760376,1.1323470297085192
octadecan-1-amine,6.590909090909091,,1.1258143063979245,0.043501894773747815,1.1317178557861127
octadecan-1-amine,6.818181818181818,,0.9922760623474481,0.043319138154239975,0.9981548102244634
octadecan-1-amine,7.045454545454545,,0.9898188561081718,0.033504621500448535,0.9943656968558953
octadecan-1-amine,7.2727272727272725,,0.985186790353833,0.035739203801006376,0.9900368815011523
octadecan-1-amine,7.5,,0.9512363548389123,0.04326890057320528,0.9571082850809183
octadecan-1-amine,7.727272727272727,,0.943720933266567,0.03233898460419537,0.9481095879163857
octadecan-1-amine,7.954545454545454,,0.9433726634032669,0.036646563778520845,0.9483458904385281
octadecan-1-amine,8.181818181818182,,0.7953081097344451,0.04980918268623239,0.802067607717299
octadecan-1-amine,8.409090909090908,,0.7947751829480283,0.04266549761159496,0.8005652266606457
octadecan-1-amine,8.636363636363637,,1.0192962722496077,0.033660183262517816,1.0238642239523843
octadecan-1-amine,8.863636363636363,,1.0253107235830603,0.02588056946588518,1.028822920484619
octadecan-1-amine,9.09090909090909,,1.0121320885414529,0.023688341417133493,1.0153467828486238
octadecan-1-amine,9.318181818181818,,1.0080242719734642,0.030642445106065792,1.012182692865229
octadecan-1-amine,9.545454545454545,,0.953744737232318,0.035601399054861635,0.9585761271913552
octadecan-1-amine,9.772727272727272,,0.9467676051831699,0.02646384999973381,0.9503589578423493
octadecan-1-amine,10.0,,0.9469210434386924,0.03039193994439652,0.9510454688090759
octadecan-1-amine,10.227272727272727,,0.9799864692849849,0.024286103308292464,0.9832822845839009
octadecan-1-amine,10.454545454545455,,0.8704840612558642,0.03497983674458411,0.8752311003190233
octadecan-1-amine,10.681818181818182,,1.0862480019738463,0.031943719731867576,1.0905830160705963
octadecan-1-amine,10.909090909090908,,1.0916653038587945,0.02846470307395405,1.0955281880226035
octadecan-1-amine,11.136363636363637,,0.9186100877725943,0.024103143427099256,0.9218810739761272
octadecan-1-amine,11.363636363636363,,0.9165911495612867,0.025264078416876688,0.9200196837770217
octadecan-1-amine,11.59090909090909,,0.8991916663131707,0.0266110272846376,0.9028029920878836
octadecan-1-amine,11.818181818181818,,0.8962476845173434,0.022003927265347428,0.89923379057136
octadecan-1-amine,12.045454545454545,,0.8932726137508246,0.026445220748617743,0.8968614382740548
octadecan-1-amine,12.272727272727272,,0.8496250892935189,0.031662030929129344,0.8539218760034454
octadecan-1-amine,12.5,,0.8491466747197698,0.026598603365346342,0.8527563144708851
octadecan-1-amine,12.727272727272727,,0.9572567245903888,0.021956869913901732,0.960236444591573
octadecan-1-amine,12.954545454545453,,0.9586966141291952,0.02392618254367467,0.9619435853485415
octadecan-1-amine,13.181818181818182,,0.8934742747814914,0.026860483330336655,0.8971194537042942
octadecan-1-amine,13.409090909090908,,0.9821839033771037,0.021900352497918055,0.9851559535202671
octadecan-1-amine,13.636363636363637,,0.7643326926196122,0.044947051184373435,0.7704323611030298
octadecan-1-amine,13.863636363636363,,0.7630427066558585,0.04168750378875284,0.7687000289119849
octadecan-1-amine,14.09090909090909,,0.7672163282166209,0.04592773279185445,0.7734490829100522
octadecan-1-amine,14.318181818181818,,0.9199268997378727,0.03331391944385042,0.9244478607160962
octadecan-1-amine,14.545454545454545,,0.9209704951104773,0.026854274740720885,0.924614831478821
octadecan-1-amine,14.772727272727272,,0.920799185917567,0.03000538275731454,0.9248711524362806
octadecan-1-amine,15.0,,0.7639647442116556,0.03977572889916101,0.769362623573662
octadecan-1-amine,15.227272727272727,,0.7593838748726283,0.03256918894622378,0.7638037700628787
octadecan-1-amine,15.454545454545453,,0.8883280084354416,0.02531745404375298,0.8917637861436963
octadecan-1-amine,15.681818181818182,,1.0003297589543925,0.024536805413557454,1.0036595965014852
octadecan-1-amine,15.909090909090908,,1.0068794765391207,0.02093552781229043,1.0097205923813262
octadecan-1-amine,16.136363636363637,,0.9405206656152537,0.022004561933135453,0.9435068577986827
octadecan-1-amine,16.363636363636363,,0.9363962589870424,0.01940432042790098,0.9390295779398407
