ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std_top2%mu
POOL-00031862,"InChI=1S/C15H12N2S/c18-15-16-13(11-7-3-1-4-8-11)14(17-15)12-9-5-2-6-10-12/h1-10H,(H2,16,17,18)",Sc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,587.7701569624079,False,['2349-58-8'],0.1404092121
POOL-00003630,"InChI=1S/C17H22N2O/c1-4-9-19(10-5-2)11-8-14-13-18-17-7-6-15(20-3)12-16(14)17/h4-7,12-13,18H,1-2,8-11H2,3H3",C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,575.6875711059716,False,['928822-98-4'],0.1637199045
POOL-00027129,"InChI=1S/C15H12N2OS/c18-14-11-19-15(16-12-7-3-1-4-8-12)17(14)13-9-5-2-6-10-13/h1-10H,11H2",O=C1CSC(=Nc2ccccc2)N1c1ccccc1,610.5574052777021,False,"['790-04-5', '931098-66-7']",0.1673432086
POOL-00006549,"InChI=1S/C14H22N2OS/c1-13(2,3)12(17)16-10-7-8-15-9-11(10)18-14(4,5)6/h7-9H,1-6H3,(H,15,16,17)",CC(C)(C)Sc1c[nH]ccc1=NC(=O)C(C)(C)C,489.4959474554112,False,['766557-59-9'],0.1402581167
POOL-00006436,"InChI=1S/C14H22N2OS/c1-13(2,3)12(17)16-10-9-15-8-7-11(10)18-14(4,5)6/h7-9H,1-6H3,(H,16,17)",CC(C)(C)Sc1ccncc1N=C(O)C(C)(C)C,441.84259298082486,False,['766557-58-8'],0.1393764989
POOL-00013453,"InChI=1S/C16H25NO/c1-3-10-17(11-4-2)14-9-8-13-6-5-7-16(18)15(13)12-14/h5-7,14,18H,3-4,8-12H2,1-2H3",CCCN(CCC)C1CCc2cccc(O)c2C1,382.68339219242085,False,"['78950-78-4', '105558-30-3']",0.141709588
POOL-00027496,"InChI=1S/C14H14N2O2S2/c1-3-15-13(18)12(20-14(15)19)9-16(10(2)17)11-7-5-4-6-8-11/h4-9H,3H2,1-2H3",CCN1C(=O)C(=CN(C(C)=O)c2ccccc2)SC1=S,584.0965167492915,False,['3747-06-6'],0.2043459837
POOL-00028777,"InChI=1S/C13H14N2O3S2/c1-2-18-12(17)6-9-8-20-13(14-9)15-11(16)7-10-4-3-5-19-10/h3-5,8H,2,6-7H2,1H3,(H,14,15,16)",CCOC(=O)Cc1csc(N=C(O)Cc2cccs2)n1,590.5429481971546,False,['258338-45-3'],0.1487920569
POOL-00001586,"InChI=1S/C13H10F5NOS/c14-21(15,16,17,18)10-6-7-12(19)11(8-10)13(20)9-4-2-1-3-5-9/h1-8H,19H2",Nc1ccc(S(F)(F)(F)(F)F)cc1C(=O)c1ccccc1,712.6528472935307,False,['1379811-86-5'],0.1371934677
POOL-00018568,"InChI=1S/C13H13F3N2O2S2/c1-7-4-8(2)11(9(3)5-7)22(19,20)18-12-17-10(6-21-12)13(14,15)16/h4-6H,1-3H3,(H,17,18)",Cc1cc(C)c(S(=O)(=O)Nc2nc(C(F)(F)F)cs2)c(C)c1,787.92807470922,False,['330677-38-8'],0.1470084904
POOL-00001701,"InChI=1S/C12H14N2O4/c15-14(16)11-3-1-2-10(6-11)7-13-4-5-18-12(13)8-17-9-12/h1-3,6H,4-5,7-9H2",O=[N+]([O-])c1cccc(CN2CCOC23COC3)c1,472.90014415221566,False,['1556097-35-8'],0.1504024552
,,,,,,
POOL-00026385,"InChI=1S/C11H8N2O2/c1-8-10(12-7-14)11(15-13-8)9-5-3-2-4-6-9/h2-6H,1H3",Cc1noc(-c2ccccc2)c1N=C=O,510.6391209560853,False,['352018-89-4'],0.1488988169
POOL-00007463,"InChI=1S/C11H11F3N2O/c12-11(13,14)9-2-1-5-15-10(9)16-6-3-8(17)4-7-16/h1-2,5H,3-4,6-7H2",O=C1CCN(c2ncccc2C(F)(F)F)CC1,420.9698744091671,False,['801306-55-8'],0.1620836142
POOL-00024680,"InChI=1S/C12H10N2OS/c1-15-10-4-2-9(3-5-10)11-8-16-12(14-11)6-7-13/h2-5,8H,6H2,1H3",COc1ccc(-c2csc(CC#N)n2)cc1,510.560184813987,False,['301235-86-9'],0.1490595834
POOL-00028624,"InChI=1S/C10H10N2O3/c1-11-7-4-2-3-5-8(7)12(10(11)15)6-9(13)14/h2-5H,6H2,1H3,(H,13,14)",Cn1c(=O)n(CC(=O)O)c2ccccc21,579.855292988244,False,['1848-90-4'],0.1405061556
POOL-00014994,"InChI=1S/C11H12N2O2/c1-2-11(15)13-7-10(14)12-8-5-3-4-6-9(8)13/h3-6H,2,7H2,1H3,(H,12,14)",CCC(=O)N1CC(O)=Nc2ccccc21,426.3510275485297,False,['923692-64-2'],0.1420840556
POOL-00029048,"InChI=1S/C9H7BrN2O/c1-6-11-9(12-13-6)7-2-4-8(10)5-3-7/h2-5H,1H3",Cc1nc(-c2ccc(Br)cc2)no1,407.8079801974957,False,['118183-92-9'],0.1394271525
POOL-00030392,"InChI=1S/C9H7BrN2O/c1-6-11-12-9(13-6)7-2-4-8(10)5-3-7/h2-5H,1H3",Cc1nnc(-c2ccc(Br)cc2)o1,407.8079801974957,False,['41421-03-8'],0.1401870814
POOL-00033406,"InChI=1S/C10H10N2O/c1-7-3-5-9(6-4-7)10-11-8(2)13-12-10/h3-6H,1-2H3",Cc1ccc(-c2noc(C)n2)cc1,403.1180242616029,False,['81386-30-3'],0.136076289
POOL-00042019,"InChI=1S/C9H6N2O2/c1-7-8(10-5-12)3-2-4-9(7)11-6-13/h2-4H,1H3",Cc1c(N=C=O)cccc1N=C=O,377.372920240102,False,['91-08-7'],0.150970351
POOL-00036907,InChI=1S/C11H6N2O3/c14-7-12-8-1-3-9(4-2-8)13-10(15)5-6-11(13)16/h1-6H,O=C=Nc1ccc(N2C(=O)C=CC2=O)cc1,506.6655862864986,False,['123457-83-0'],0.1657536979
POOL-00031237,InChI=1S/C10H8N2S/c1-5-11-6-2-9(1)13-10-3-7-12-8-4-10/h1-8H,c1cc(Sc2ccncc2)ccn1,323.6989177239534,False,['37968-97-1'],0.150653331
POOL-00012115,"InChI=1S/C13H16N2/c14-8-6-13-7-9-15(11-13)10-12-4-2-1-3-5-12/h1-5,13H,6-7,9-11H2",N#CCC1CCN(Cc2ccccc2)C1,339.30362752536416,False,['55278-09-6'],0.1427943016
POOL-00003777,"InChI=1S/C10H9FN2/c11-10-4-2-9(3-5-10)8-13-7-1-6-12-13/h1-7H,8H2",Fc1ccc(Cn2cccn2)cc1,364.3330861569525,False,['500367-31-7'],0.149232585
POOL-00031250,"InChI=1S/C12H14N2O2/c1-2-5-11-13-9-6-3-4-7-10(9)14(11)8-12(15)16/h3-4,6-7H,2,5,8H2,1H3,(H,15,16)",CCCc1nc2ccccc2n1CC(=O)O,516.7131593863584,False,['331736-92-6'],0.1377743124
POOL-00020216,"InChI=1S/C8H8N2O4S/c11-10(12)7-2-1-3-8(6-7)15(13,14)9-4-5-9/h1-3,6H,4-5H2",O=[N+]([O-])c1cccc(S(=O)(=O)N2CC2)c1,507.12788386112095,False,['99055-45-5'],0.1790948034
POOL-00026372,"InChI=1S/C9H7BrN2S/c10-5-7-1-3-8(4-2-7)9-6-13-12-11-9/h1-4,6H,5H2",BrCc1ccc(-c2csnn2)cc1,369.0230420928453,False,['163798-92-3'],0.1409804036
POOL-00006188,"InChI=1S/C6H4Br2N2O2/c1-12-6(11)4-5(8)9-2-3(7)10-4/h2H,1H3",COC(=O)c1nc(Br)cnc1Br,316.4164369617753,False,['13301-04-7'],0.1946467154
POOL-00005050,InChI=1S/C8H5BrN2O/c9-7-3-1-6(2-4-7)8-10-5-12-11-8/h1-5H,Brc1ccc(-c2ncon2)cc1,355.05670264906746,False,['16013-07-3'],0.1515659357
POOL-00003661,"InChI=1S/C8H7F3N2O2/c1-15-7(14)5-2-4(8(9,10)11)3-13-6(5)12/h2-3H,1H3,(H2,12,13)",COC(=O)c1cc(C(F)(F)F)cnc1N,389.9634385940965,False,['1227048-89-6'],0.1552801836
POOL-00027734,"InChI=1S/C10H8N2S/c11-7-3-6-10-12-8-4-1-2-5-9(8)13-10/h1-2,4-5H,3,6H2",N#CCCc1nc2ccccc2s1,420.1378396506603,False,['21344-51-4'],0.1525849254
POOL-00029381,"InChI=1S/C10H14N2O2S/c1-11-10(15)12-8-6-7(13-2)4-5-9(8)14-3/h4-6H,1-3H3,(H2,11,12,15)",CN=C(S)Nc1cc(OC)ccc1OC,366.4400629123248,False,['34725-25-2'],0.1354676008
POOL-00031635,"InChI=1S/C9H9F3N2O2/c10-9(11,12)8-5-2-1-3-6(5)14(13-8)4-7(15)16/h1-4H2,(H,15,16)",O=C(O)Cn1nc(C(F)(F)F)c2c1CCC2,436.6978769065204,False,['333309-24-3'],0.1422304693
POOL-00043101,InChI=1S/C14H8N2/c15-9-11-1-5-13(6-2-11)14-7-3-12(10-16)4-8-14/h1-8H,N#Cc1ccc(-c2ccc(C#N)cc2)cc1,510.6177859465598,False,"['1591-30-6', '69678-94-0']",0.1500444359
POOL-00005712,"InChI=1S/C12H10N2O3/c1-2-7-14-11(15)9-6-4-3-5-8(9)10(13-14)12(16)17/h2-6H,1,7H2,(H,16,17)",C=CCn1nc(C(=O)O)c2ccccc2c1=O,658.3385951133051,False,['1155554-57-6'],0.1441376697
POOL-00019044,"InChI=1S/C11H14N2O2/c1-2-15-11(14)10-6-5-9(13-10)8-4-3-7-12-8/h3-4,7,10,12H,2,5-6H2,1H3",CCOC(=O)C1CCC(c2ccc[nH]2)=N1,367.9494573913327,False,['91181-19-0'],0.1417536668
POOL-00029611,"InChI=1S/C9H8N2O3S/c1-5-2-7(12)11-9(6(5)3-10)15-4-8(13)14/h2H,4H2,1H3,(H,11,12)(H,13,14)",Cc1cc(O)nc(SCC(=O)O)c1C#N,439.7189766814923,False,['134616-73-2'],0.1521152503
POOL-00016262,"InChI=1S/C12H12N2O3/c1-3-14-10-5-4-8(12(16)17)6-9(10)13-7(2)11(14)15/h4-6H,3H2,1-2H3,(H,16,17)",CCn1c(=O)c(C)nc2cc(C(=O)O)ccc21,658.5837076111416,False,['852933-91-6'],0.1445369498
POOL-00033826,"InChI=1S/C11H10N2O2S/c12-11-13-10(7-4-2-1-3-5-7)8(16-11)6-9(14)15/h1-5H,6H2,(H2,12,13)(H,14,15)",N=c1[nH]c(-c2ccccc2)c(CC(=O)O)s1,556.8635814298076,False,['49779-98-8'],0.1608011986
POOL-00015827,"InChI=1S/C12H12N2O2/c13-12(14-15)8-16-11-7-3-5-9-4-1-2-6-10(9)11/h1-7,15H,8H2,(H2,13,14)",N=C(COc1cccc2ccccc12)NO,505.8498492370138,False,['884504-65-8'],0.1398192776
POOL-00026514,"InChI=1S/C11H10N2O2/c1-6-10(12)9(11(14)15)7-4-2-3-5-8(7)13-6/h2-5H,12H2,1H3,(H,14,15)",Cc1nc2ccccc2c(C(=O)O)c1N,549.5243731611332,False,['71881-80-6'],0.1383183621
POOL-00032767,"InChI=1S/C10H12N2O4S/c13-12(14)9-4-3-5-10(8-9)17(15,16)11-6-1-2-7-11/h3-5,8H,1-2,6-7H2",O=[N+]([O-])c1cccc(S(=O)(=O)N2CCCC2)c1,534.9918089460546,False,['91619-30-6'],0.1611327468
POOL-00009152,"InChI=1S/C9H8F3NO2/c1-15-8(14)6-4-5(9(10,11)12)2-3-7(6)13/h2-4H,13H2,1H3",COC(=O)c1cc(C(F)(F)F)ccc1N,387.43411358111575,False,['117324-58-0'],0.1515355773
POOL-00029823,"InChI=1S/C7H10N2O2/c1-3-9-4-6(7(10)11)5(2)8-9/h4H,3H2,1-2H3,(H,10,11)",CCn1cc(C(=O)O)c(C)n1,277.96798281515026,False,['113131-46-7'],0.1371264462
POOL-00040915,InChI=1S/C10H12N2O4/c1-5-6(2)10(12(15)16)8(4)7(3)9(5)11(13)14/h1-4H3,Cc1c(C)c([N+](=O)[O-])c(C)c(C)c1[N+](=O)[O-],420.07777609504166,False,['5465-13-4'],0.1484659277
POOL-00030737,"InChI=1S/C10H9FN2S2/c1-7-12-13-10(15-7)14-6-8-2-4-9(11)5-3-8/h2-5H,6H2,1H3",Cc1nnc(SCc2ccc(F)cc2)s1,438.937967574747,False,['331982-37-7'],0.1590949034
POOL-00024765,"InChI=1S/C7H6N2O2/c8-7-4-5(9-11-7)6-2-1-3-10-6/h1-4H,8H2",Nc1cc(-c2ccco2)no1,336.9590492780752,False,['33866-44-3'],0.1360539464
POOL-00031569,"InChI=1S/C11H10N2O3/c1-6(14)12-9-7-4-2-3-5-8(7)13-10(9)11(15)16/h2-5,13H,1H3,(H,12,14)(H,15,16)",CC(O)=Nc1c(C(=O)O)[nH]c2ccccc12,579.9272422023064,False,['56545-53-0'],0.142913609
POOL-00042702,InChI=1S/C10H6N2O4/c13-11(14)9-5-1-3-7-8(9)4-2-6-10(7)12(15)16/h1-6H,O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,541.1387652577182,False,"['605-71-0', '71607-49-3']",0.1613181655
POOL-00042673,"InChI=1S/C14H14N2/c1-11-7-3-5-9-13(11)15-16-14-10-6-4-8-12(14)2/h3-10H,1-2H3",Cc1ccccc1N=Nc1ccccc1C,468.14872048250334,False,"['584-90-7', '10273-95-7']",0.1394054396
POOL-00018042,"InChI=1S/C9H6N2S2/c1-7-8(10-5-12)3-2-4-9(7)11-6-13/h2-4H,1H3",Cc1c(N=C=S)cccc1N=C=S,377.372920240102,False,['25642-63-1'],0.1749186771
POOL-00043536,"InChI=1S/C9H6N2S2/c1-7-2-3-8(10-5-12)4-9(7)11-6-13/h2-4H,1H3",Cc1ccc(N=C=S)cc1N=C=S,413.622920240102,False,['4891-66-1'],0.1687677117
POOL-00016030,"InChI=1S/C6H10N2O4S/c1-11-5(9)7-4(13-3)8-6(10)12-2/h1-3H3,(H,7,8,9,10)",COC(=O)N=C(N=C(O)OC)SC,238.78875082024356,False,['34840-23-8'],0.1386468746
POOL-00033034,InChI=1S/C8H4N2S2/c9-5-11-8-10-6-3-1-2-4-7(6)12-8/h1-4H,N#CSc1nc2ccccc2s1,408.4997407366519,False,['6011-99-0'],0.1433475456
POOL-00018384,"InChI=1S/C7H14N2O/c8-6(9)7(10)4-2-1-3-5-7/h10H,1-5H2,(H3,8,9)",N=C(N)C1(O)CCCCC1,138.54153309698194,False,['781569-43-5'],0.1358293043
,,,,,,
POOL-00037624,"InChI=1S/C15H12N2O/c18-15-10-14(11-6-2-1-3-7-11)16-12-8-4-5-9-13(12)17-15/h1-9H,10H2,(H,17,18)",OC1=Nc2ccccc2N=C(c2ccccc2)C1,629.9516781517589,False,['16439-95-5'],0.1367407707
POOL-00029266,"InChI=1S/C16H14N2O/c1-10-7-8-11(2)14(9-10)15-12-5-3-4-6-13(12)16(19)18-17-15/h3-9H,1-2H3,(H,18,19)",Cc1ccc(C)c(-c2nnc(O)c3ccccc23)c1,765.7888329818609,False,['93517-76-1'],0.1359724515
POOL-00028512,"InChI=1S/C15H16N2O/c18-15(17-10-3-4-11-17)16-14-9-5-7-12-6-1-2-8-13(12)14/h1-2,5-9H,3-4,10-11H2,(H,16,18)",OC(=Nc1cccc2ccccc12)N1CCCC1,580.5682248005891,False,['40315-22-8'],0.1397430823
POOL-00023164,"InChI=1S/C14H11NO2/c16-14(17)9-15-12-7-3-1-5-10(12)11-6-2-4-8-13(11)15/h1-8H,9H2,(H,16,17)",O=C(O)Cn1c2ccccc2c2ccccc21,659.1422761736252,False,['524-80-1'],0.1364825036
POOL-00012928,"InChI=1S/C14H12N2O/c1-2-5-12(6-3-1)11-17-13-7-4-9-16-10-8-15-14(13)16/h1-10H,11H2",c1ccc(COc2cccn3ccnc23)cc1,616.2133088796554,False,['96428-16-9'],0.150755934
POOL-00024669,"InChI=1S/C15H15FN2O/c16-12-7-5-11(6-8-12)10-13-15(19)18-9-3-1-2-4-14(18)17-13/h5-8,10H,1-4,9H2",O=C1C(=Cc2ccc(F)cc2)N=C2CCCCCN12,560.0132357720597,False,['306736-79-8'],0.1500503088
POOL-00043707,"InChI=1S/C15H10N2O2/c18-15(19)12-8-14(10-4-3-7-16-9-10)17-13-6-2-1-5-11(12)13/h1-9H,(H,18,19)",O=C(O)c1cc(-c2cccnc2)nc2ccccc12,754.4452490520598,False,"['7482-91-9', '866402-81-5']",0.1475390487
POOL-00038594,"InChI=1S/C15H10N2O2/c18-15(19)12-9-14(10-5-7-16-8-6-10)17-13-4-2-1-3-11(12)13/h1-9H,(H,18,19)",O=C(O)c1cc(-c2ccncc2)nc2ccccc12,754.4452490520598,False,['14228-23-0'],0.1392788249
POOL-00043708,"InChI=1S/C15H10N2O2/c18-15(19)11-9-14(13-7-3-4-8-16-13)17-12-6-2-1-5-10(11)12/h1-9H,(H,18,19)",O=C(O)c1cc(-c2ccccn2)nc2ccccc12,754.4452490520598,False,"['57882-27-6', '892866-88-5']",0.1448550705
POOL-00022321,"InChI=1S/C13H10N2O/c1-15-11(16)7-6-10-5-4-9-3-2-8-14-12(9)13(10)15/h2-8H,1H3",Cn1c(=O)ccc2ccc3cccnc3c21,743.5869717833597,False,['31535-89-4'],0.1595222979
POOL-00040505,"InChI=1S/C14H12N2/c1-9-10(2)12-6-4-8-16-14(12)13-11(9)5-3-7-15-13/h3-8H,1-2H3",Cc1c(C)c2cccnc2c2ncccc12,625.945477667872,False,['3002-81-1'],0.1615864151
POOL-00033489,"InChI=1S/C13H11NO2/c15-13(16)10-7-12(8-5-6-8)14-11-4-2-1-3-9(10)11/h1-4,7-8H,5-6H2,(H,15,16)",O=C(O)c1cc(C2CC2)nc2ccccc12,573.1543443266695,False,['119778-64-2'],0.1388404183
POOL-00031916,"InChI=1S/C13H16N2O2/c16-13-15(10-14-8-4-1-5-9-14)11-6-2-3-7-12(11)17-13/h2-3,6-7H,1,4-5,8-10H2",O=c1oc2ccccc2n1CN1CCCCC1,564.0483044757129,False,['6169-77-3'],0.1411083393
POOL-00039371,"InChI=1S/C14H12N2/c1-9-3-5-11-7-8-12-6-4-10(2)16-14(12)13(11)15-9/h3-8H,1-2H3",Cc1ccc2ccc3ccc(C)nc3c2n1,625.945477667872,False,"['484-11-7', '34302-69-7']",0.2404850456
POOL-00038858,"InChI=1S/C15H13NO/c1-10(17)16-14-8-4-6-12-9-11-5-2-3-7-13(11)15(12)14/h2-8H,9H2,1H3,(H,16,17)",CC(O)=Nc1cccc2c1-c1ccccc1C2,610.0689267289846,False,['28322-02-3'],0.138457337
POOL-00029246,"InChI=1S/C16H14N2O/c1-12-6-8-13(9-7-12)10-18-11-17-15-5-3-2-4-14(15)16(18)19/h2-9,11H,10H2,1H3",Cc1ccc(Cn2cnc3ccccc3c2=O)cc1,772.6059671044914,False,['141305-94-4'],0.154368244
POOL-00022993,"InChI=1S/C13H14N2O/c1-2-4-12-11(3-1)5-6-13(14-12)15-7-9-16-10-8-15/h1-6H,7-10H2",c1ccc2nc(N3CCOCC3)ccc2c1,492.0115055398957,False,['34500-40-8'],0.1465430167
POOL-00001976,"InChI=1S/C15H10N2O2/c1-19-15(18)13-8-11(9-16)14-12-5-3-2-4-10(12)6-7-17(13)14/h2-8H,1H3",COC(=O)c1cc(C#N)c2c3ccccc3ccn12,840.3347018912532,False,['838823-88-4'],0.1679381077
POOL-00017039,"InChI=1S/C15H11FN2O/c16-13-7-3-1-5-11(13)9-18-10-17-14-8-4-2-6-12(14)15(18)19/h1-8,10H,9H2",O=c1c2ccccc2ncn1Cc1ccccc1F,795.2526081703634,False,['141305-95-5'],0.1484977082
POOL-00000938,"InChI=1S/C14H16N2O/c1-14-10-6-5-9-12(14)15-16(13(14)17)11-7-3-2-4-8-11/h2-4,7-8H,5-6,9-10H2,1H3",CC12CCCCC1=NN(c1ccccc1)C2=O,480.25539394718186,False,['24979-36-0'],0.1461685499
POOL-00042988,"InChI=1S/C15H11NO/c17-16-15-13-7-3-1-5-11(13)9-10-12-6-2-4-8-14(12)15/h1-10,17H",ON=c1c2ccccc2ccc2ccccc12,701.0844634156057,False,['1021-91-6'],0.140153439
POOL-00035819,"InChI=1S/C14H9NO2/c16-14(17)13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13/h1-8H,(H,16,17)",O=C(O)c1c2ccccc2nc2ccccc12,680.4562652641642,False,['5336-90-3'],0.1363110449
POOL-00034709,"InChI=1S/C13H10N2O/c14-15-13-9-5-1-3-7-11(9)16-12-8-4-2-6-10(12)13/h1-8H,14H2",NN=c1c2ccccc2oc2ccccc12,671.4117620337173,False,['4132-55-2'],0.1504723609
POOL-00031854,"InChI=1S/C15H14N2O/c1-17-14-10-6-5-9-13(14)16-15(17)11-18-12-7-3-2-4-8-12/h2-10H,11H2,1H3",Cn1c(COc2ccccc2)nc2ccccc21,658.570143323057,False,['202065-29-0'],0.1481683358
POOL-00037898,"InChI=1S/C15H12N2/c16-10-5-11-17-14-8-3-1-6-12(14)13-7-2-4-9-15(13)17/h1-4,6-9H,5,11H2",N#CCCn1c2ccccc2c2ccccc21,663.189155165713,False,"['5337-01-9', '9044-11-5']",0.2417726492
POOL-00026025,"InChI=1S/C14H15FN2O2/c1-2-19-14(18)17-6-5-13-11(8-17)10-7-9(15)3-4-12(10)16-13/h3-4,7,16H,2,5-6,8H2,1H3",CCOC(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,635.6528269406912,False,['58038-66-7'],0.1390285288
POOL-00040099,"InChI=1S/C13H10N2/c1-9-8-10-4-2-6-14-12(10)13-11(9)5-3-7-15-13/h2-8H,1H3",Cc1cc2cccnc2c2ncccc12,644.1543647116673,False,['3002-78-6'],0.1474130885
POOL-00028005,"InChI=1S/C13H13BrN2O/c14-9-5-6-11-10(8-9)13(17)16-7-3-1-2-4-12(16)15-11/h5-6,8H,1-4,7H2",O=c1c2cc(Br)ccc2nc2n1CCCCC2,633.0874465289329,False,['61938-69-0'],0.1845343779
POOL-00028373,InChI=1S/C14H9FN2/c15-11-7-5-10(6-8-11)14-9-16-12-3-1-2-4-13(12)17-14/h1-9H,Fc1ccc(-c2cnc3ccccc3n2)cc1,662.385910873377,False,['449-46-7'],0.1640323238
POOL-00029391,"InChI=1S/C12H14N2O2S/c17-12-14(9-13-5-7-15-8-6-13)10-3-1-2-4-11(10)16-12/h1-4H,5-9H2",S=c1oc2ccccc2n1CN1CCOCC1,569.1344708028932,False,['5698-82-8'],0.1424324532
POOL-00008888,"InChI=1S/C14H16N2O3/c17-13(18)8-10-4-3-7-16(9-10)14-15-11-5-1-2-6-12(11)19-14/h1-2,5-6,10H,3-4,7-9H2,(H,17,18)",O=C(O)CC1CCCN(c2nc3ccccc3o2)C1,560.1435313561018,False,['1035840-78-8'],0.1384694127
POOL-00034817,"InChI=1S/C12H10N2OS/c15-8-10-11(9-4-2-1-3-5-9)13-12-14(10)6-7-16-12/h1-5,8H,6-7H2",O=Cc1c(-c2ccccc2)nc2n1CCS2,533.4518307675359,False,['75224-64-5'],0.1359440041
POOL-00028143,"InChI=1S/C12H12N2O/c1-8-4-5-10-9(7-8)12(15)14-6-2-3-11(14)13-10/h4-5,7H,2-3,6H2,1H3",Cc1ccc2nc3n(c(=O)c2c1)CCC3,598.3289880966894,False,['60811-38-3'],0.1632207204
POOL-00036916,"InChI=1S/C14H16N2O2/c1-2-16-8-7-15-14(16)9-11-10-17-12-5-3-4-6-13(12)18-11/h3-8,11H,2,9-10H2,1H3",CCn1ccnc1CC1COc2ccccc2O1,536.095190944123,False,['81167-16-0'],0.1531063075
POOL-00000132,"InChI=1S/C14H10N2OS/c17-13-6-5-10-3-1-2-4-11(10)12(13)9-16-14-15-7-8-18-14/h1-9,17H",Oc1ccc2ccccc2c1C=Nc1nccs1,704.8956658155009,False,['890-33-5'],0.1484791308
POOL-00012567,InChI=1S/C12H7BrN2/c13-10-6-5-9-4-3-8-2-1-7-14-11(8)12(9)15-10/h1-7H,Brc1ccc2ccc3cccnc3c2n1,649.2405310388476,False,['22426-14-8'],0.1462001144
POOL-00014803,"InChI=1S/C14H14N2O3/c17-13(18)8-7-12-15-11-4-2-1-3-10(11)14(19)16(12)9-5-6-9/h1-4,9H,5-8H2,(H,17,18)",O=C(O)CCc1nc2ccccc2c(=O)n1C1CC1,701.3935613084744,False,['873208-74-3'],0.1497147064
POOL-00033006,"InChI=1S/C14H10N2O2/c17-15-13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14(13)16-18/h1-8,15,17H",O=Nc1c(NO)c2ccccc2c2ccccc12,753.2032567385127,False,"['14090-76-7', '7463-79-8']",0.141836098
POOL-00031772,"InChI=1S/C14H9BrN2O2/c15-10-5-6-13(16-8-10)17-14(18)12-7-9-3-1-2-4-11(9)19-12/h1-8H,(H,16,17,18)",OC(=Nc1ccc(Br)cn1)c1cc2ccccc2o1,714.4867696160833,False,['329921-11-1'],0.1416362108
POOL-00008647,"InChI=1S/C15H14N2O2/c16-12-6-7-14-13(8-12)17(15(18)10-19-14)9-11-4-2-1-3-5-11/h1-8H,9-10,16H2",Nc1ccc2c(c1)N(Cc1ccccc1)C(=O)CO2,610.7975686853205,False,['1007671-23-9'],0.1467007937
POOL-00029650,"InChI=1S/C14H16N2OS/c1-7-9-5-3-4-6-10(9)11-12(15)13(8(2)17)18-14(11)16-7/h3-6,15H2,1-2H3",CC(=O)c1sc2nc(C)c3c(c2c1N)CCCC3,657.5931233712442,False,['488108-03-8'],0.1389853439
POOL-00004199,"InChI=1S/C15H18N2O2/c18-15(19)14-12-8-4-5-9-13(12)17(16-14)10-11-6-2-1-3-7-11/h4-5,8-9,11H,1-3,6-7,10H2,(H,18,19)",O=C(O)c1nn(CC2CCCCC2)c2ccccc12,597.2114233807362,False,['1271630-11-5'],0.1447587237
POOL-00037661,"InChI=1S/C16H12N2O/c17-16(19)13-10-15(11-6-2-1-3-7-11)18-14-9-5-4-8-12(13)14/h1-10H,(H2,17,19)",N=C(O)c1cc(-c2ccccc2)nc2ccccc12,751.0486079861877,False,['29197-45-3'],0.1436264226
POOL-00031350,InChI=1S/C15H10N2/c16-11-17-14-7-3-1-5-12(14)9-10-13-6-2-4-8-15(13)17/h1-10H,N#CN1c2ccccc2C=Cc2ccccc21,585.8652339205627,False,['42787-75-7'],0.2369540744
POOL-00042393,"InChI=1S/C14H14N2/c1-2-16-13-6-4-3-5-11(13)12-9-10(15)7-8-14(12)16/h3-9H,2,15H2,1H3",CCn1c2ccccc2c2cc(N)ccc21,664.8577367290684,False,['132-32-1'],0.1452472804
POOL-00028464,"InChI=1S/C16H16N2O/c1-12-6-8-13(9-7-12)10-18-15-5-3-2-4-14(15)17-16(18)11-19/h2-9,19H,10-11H2,1H3",Cc1ccc(Cn2c(CO)nc3ccccc32)cc1,698.3457199516104,False,['428856-23-9'],0.1428813411
POOL-00032926,"InChI=1S/C13H9NO2/c15-14-13-9-5-1-3-7-11(9)16-12-8-4-2-6-10(12)13/h1-8,15H",ON=c1c2ccccc2oc2ccccc12,671.4117620337173,False,['5934-37-2'],0.137170106
POOL-00029403,"InChI=1S/C12H12N2OS/c15-11-10-7-4-8-13(10)12(16)14(11)9-5-2-1-3-6-9/h1-3,5-6,10H,4,7-8H2",O=C1C2CCCN2C(=S)N1c1ccccc1,423.59179936583314,False,"['4333-21-5', '31364-82-6']",0.1448875678
POOL-00040619,"InChI=1S/C16H12N2O/c19-16-11-10-15(13-8-4-5-9-14(13)16)18-17-12-6-2-1-3-7-12/h1-11,19H",Oc1ccc(N=Nc2ccccc2)c2ccccc12,736.0799273062239,False,['3651-02-3'],0.1402068075
