ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std_top2%mu,cluster,fisher-price,fisher-avail,fisher-url,sigma-price,sigma-avail,sigma-url
POOL-00024659,"InChI=1S/C9H7BrF3NO/c10-5-8(15)14-7-3-1-2-6(4-7)9(11,12)13/h1-4H,5H2,(H,14,15)",OC(CBr)=Nc1cccc(C(F)(F)F)c1,375.8653606097087,False,['25625-57-4'],0.2418177571,5,,,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r818038
POOL-00028102,"InChI=1S/C10H6BrF3N2/c11-7-3-1-6(2-4-7)8-5-9(16-15-8)10(12,13)14/h1-5H,(H,15,16)",FC(F)(F)c1cc(-c2ccc(Br)cc2)[nH]n1,487.51040356448914,False,['219986-65-9'],0.2540117392,5,$55.00 / Each/nan,,,,,
POOL-00003891,"InChI=1S/C9H6F2N2/c10-6-1-2-7(8(11)5-6)9-12-3-4-13-9/h1-5H,(H,12,13)",Fc1ccc(-c2ncc[nH]2)c(F)c1,409.5579801974958,False,['885278-05-7'],0.2447511688,5,,,,$47.30/100 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh2d6f8491?context=bbe
POOL-00005697,"InChI=1S/C9H6FNOS/c10-7-3-1-6(2-4-7)8-5-13-9(12)11-8/h1-5H,(H,11,12)",Oc1nc(-c2ccc(F)cc2)cs1,409.8079801974957,False,['834885-06-2'],0.2475514099,5,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l499560
POOL-00009573,"InChI=1S/C8H7BrN2O/c1-12-8-3-7-5(2-6(8)9)4-10-11-7/h2-4H,1H3,(H,10,11)",COc1cc2[nH]ncc2cc1Br,410.3501069254241,False,['152626-78-3'],0.2165056984,5,,,,,,
POOL-00030986,"InChI=1S/C10H6F2N2OS/c11-6-2-1-3-7(12)8(6)9(15)14-10-13-4-5-16-10/h1-5H,(H,13,14,15)",OC(=Nc1nccs1)c1c(F)cccc1F,505.37022887809417,False,['296892-48-3'],0.2174512035,5,,,,$68.10/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t324299
POOL-00022798,"InChI=1S/C11H12F3N/c12-11(13,14)9-5-3-8(4-6-9)10-2-1-7-15-10/h3-6,10,15H,1-2,7H2",FC(F)(F)c1ccc(C2CCCN2)cc1,322.68142502649016,False,['298690-84-3'],0.220414369,5,,,,$166.75/500 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/achemblock/advh0430a552?context=bbe
POOL-00031293,"InChI=1S/C9H6F3NO/c10-9(11,12)6-2-1-5-3-8(14)13-7(5)4-6/h1-2,4H,3H2,(H,13,14)",OC1=Nc2cc(C(F)(F)F)ccc2C1,409.00836068185725,False,['1735-89-3'],0.232447066,5,,,,$78.10/25 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chemscenellc/ciah987f01b6?context=bbe
POOL-00014028,"InChI=1S/C13H12FNO/c14-11-4-1-3-10(7-11)9-16-13-6-2-5-12(15)8-13/h1-8H,9,15H2",Nc1cccc(OCc2cccc(F)c2)c1,439.3637396214056,False,['865611-14-9'],0.2253742284,5,,,,$63.70/50 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/ena238712717?context=bbe
POOL-00023113,"InChI=1S/C8H9F3N2/c9-8(10,11)7-5-3-1-2-4-6(5)12-13-7/h1-4H2,(H,12,13)",FC(F)(F)c1n[nH]c2c1CCCC2,313.67930765348194,False,"['35179-55-6', '890005-22-8']",0.243204679,5,,,,$108.00/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chemciascientificllc/c12h316cec0d?context=bbe
POOL-00025329,"InChI=1S/C10H5F4NO/c11-6-3-1-2-5-7(16)4-8(10(12,13)14)15-9(5)6/h1-4H,(H,15,16)",Oc1cc(C(F)(F)F)nc2c(F)cccc12,550.2457060788151,False,"['31009-31-1', '587885-86-7']",0.2376233011,5,,,,$9.90/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh97ba0b5a?context=bbe
POOL-00014029,"InChI=1S/C13H12FNO/c14-11-6-4-10(5-7-11)9-16-13-3-1-2-12(15)8-13/h1-8H,9,15H2",Nc1cccc(OCc2ccc(F)cc2)c1,467.61373962140567,False,['79808-10-9'],0.2225706341,5,,,,$138.00/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t310468
POOL-00016391,"InChI=1S/C12H14F3NO/c1-8(2)11(17)16-7-9-3-5-10(6-4-9)12(13,14)15/h3-6,8H,7H2,1-2H3,(H,16,17)",CC(C)C(O)=NCc1ccc(C(F)(F)F)cc1,393.206922580797,False,['284463-81-6'],0.2574025829,5,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r343838
POOL-00019852,"InChI=1S/C10H6F2N2OS/c11-6-1-2-7(8(12)5-6)9(15)14-10-13-3-4-16-10/h1-5H,(H,13,14,15)",OC(=Nc1nccs1)c1ccc(F)cc1F,525.6202288780942,False,['796975-73-0'],0.2156299512,5,,,,$68.10/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t315028
POOL-00021933,"InChI=1S/C11H10F3NO/c1-6-2-3-9-7(4-6)8(5-15-9)10(16)11(12,13)14/h2-5,10,15-16H,1H3",Cc1ccc2[nH]cc(C(O)C(F)(F)F)c2c1,515.4142990835115,False,['160681-00-5'],0.2298769322,5,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r548332
POOL-00034550,"InChI=1S/C10H7FN2OS/c11-8-3-1-2-7(6-8)9(14)13-10-12-4-5-15-10/h1-6H,(H,12,13,14)",OC(=Nc1nccs1)c1cccc(F)c1,481.9274275759566,False,['312703-68-7'],0.218344399,5,,,,$138.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t324973
POOL-00026637,"InChI=1S/C12H15F3N2/c13-12(14,15)11-3-1-10(2-4-11)9-17-7-5-16-6-8-17/h1-4,16H,5-9H2",FC(F)(F)c1ccc(CN2CCNCC2)cc1,353.0086449811635,False,['107890-32-4'],0.2217699734,5,"$80.00
Each/1g",Check Availability,,$65.40/1 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/657743
POOL-00026382,"InChI=1S/C12H11NO2/c14-9-10-6-7-12(13-8-10)15-11-4-2-1-3-5-11/h1-8,14H,9H2",OCc1ccc(Oc2ccccc2)nc1,411.3970696985005,False,['101990-68-5'],0.2156272638,5,,,,$77.00/250 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/aobchem/aobh94550f42?context=bbe
POOL-00026401,"InChI=1S/C9H3F4NO/c10-5-4-3(2-15)1-14-9(4)8(13)7(12)6(5)11/h1-2,14H",O=Cc1c[nH]c2c(F)c(F)c(F)c(F)c12,560.9730656215303,False,['30683-38-6'],0.2146687838,5,,,,$120.00/500 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/matrixscientific/mat047022203?context=bbe
POOL-00012203,"InChI=1S/C12H14F3N/c13-12(14,15)11-3-1-9(2-4-11)10-5-7-16-8-6-10/h1-4,10,16H,5-8H2",FC(F)(F)c1ccc(C2CCNCC2)cc1,336.27665991408986,False,['67259-63-6'],0.2336712749,5,,,,,,
POOL-00027810,"InChI=1S/C12H15F3N2/c13-12(14,15)11-3-1-2-10(8-11)9-17-6-4-16-5-7-17/h1-3,8,16H,4-7,9H2",FC(F)(F)c1cccc(CN2CCNCC2)c1,370.2586449811636,False,['55513-16-1'],0.215374583,5,,,,$115.00/500 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/achemblock/advh7f380656?context=bbe
POOL-00003760,"InChI=1S/C12H13F4N/c13-11-7-9(12(14,15)16)1-2-10(11)8-3-5-17-6-4-8/h1-2,7-8,17H,3-6H2",Fc1cc(C(F)(F)F)ccc1C1CCNCC1,393.98236904444406,False,['1004852-72-5'],0.2342114214,5,,,,"$1,688.70/1 g",Ships in 30 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/enah30516b7b?context=bbe
POOL-00040352,"InChI=1S/C12H14F3NO/c13-12(14,15)10-3-1-2-9(8-10)11(17)4-6-16-7-5-11/h1-3,8,16-17H,4-7H2",OC1(c2cccc(C(F)(F)F)c2)CCNCC1,396.9823690444441,False,['2249-28-7'],0.2277122937,5,"$146.22
Each of 1/25g",Check Availability,https://www.fishersci.com/shop/products/4-3-trifluoromethyl-phenyl-4-piperidinol-97-thermo-scientific/AC136980250#2249-28-7,$55.00/1 g,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chemscenellc/ciah987f609d?context=bbe
POOL-00024898,"InChI=1S/C11H10FNO2/c1-2-15-11(14)10-6-7-5-8(12)3-4-9(7)13-10/h3-6,13H,2H2,1H3",CCOC(=O)c1cc2cc(F)ccc2[nH]1,504.2572725125965,False,['348-36-7'],0.2220507134,5,"$60.90
Each/1g",Check Availability,https://www.fishersci.com/shop/products/ethyl-5-fluoroindole-2-carboxylate-98-thermo-scientific/AAL1401003#348-36-7,$109.00/5 G,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/579858
POOL-00001848,"InChI=1S/C10H8BrNO2S/c1-14-9-3-2-6(11)4-7(9)8-5-15-10(13)12-8/h2-5H,1H3,(H,12,13)",COc1ccc(Br)cc1-c1csc(O)n1,484.02466940888365,False,['1188118-20-8'],0.216665283,5,,,,,,
POOL-00031176,"InChI=1S/C8H11F3N2/c1-7(2,3)5-4-6(13-12-5)8(9,10)11/h4H,1-3H3,(H,12,13)",CC(C)(C)c1cc(C(F)(F)F)n[nH]1,264.57316313684976,False,['150433-22-0'],0.2526866632,5,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r265233
POOL-00031908,"InChI=1S/C9H8N2O2S/c1-12-7-4-2-6(3-5-7)8-10-11-9(14)13-8/h2-5H,1H3,(H,11,14)",COc1ccc(-c2nnc(S)o2)cc1,424.6319274336548,False,['23766-26-9'],0.218598688,5,,,,,,
POOL-00022887,"InChI=1S/C14H12F3N/c15-14(16,17)13-7-5-12(6-8-13)11-3-1-10(9-18)2-4-11/h1-8H,9,18H2",NCc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,512.2305220677545,False,['356058-18-9'],0.2173011587,5,,,,,,
POOL-00026491,"InChI=1S/C8H8F3NS/c9-8(10,11)13-7-3-1-6(5-12)2-4-7/h1-4H,5,12H2",NCc1ccc(SC(F)(F)F)cc1,267.7127825957457,False,['128273-56-3'],0.2135900435,5,"$123.50
Each of 1/1g",Check Availability,https://www.fishersci.com/shop/products/4-trifluoromethylthio-benzylamine-95-thermo-scientific/AAH3151503#128273-56-3,$138.00/1 G,"Available to ship on October 06, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/555460
POOL-00027081,"InChI=1S/C6H5F3N2OS/c1-3(12)10-5-11-4(2-13-5)6(7,8)9/h2H,1H3,(H,10,11,12)",CC(O)=Nc1nc(C(F)(F)F)cs1,326.86550926671146,False,['64932-39-4'],0.2153160379,5,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s883441
POOL-00003814,"InChI=1S/C7H4BrFN2/c8-4-1-6-7(2-5(4)9)11-3-10-6/h1-3H,(H,10,11)",Fc1cc2[nH]cnc2cc1Br,360.2399457476436,False,['1008360-84-6'],0.2300311189,5,,,,$46.20/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh2d6f419c?context=bbe
POOL-00025237,"InChI=1S/C5H4BrF3N2/c1-2-3(6)4(11-10-2)5(7,8)9/h1H3,(H,10,11)",Cc1[nH]nc(C(F)(F)F)c1Br,265.1815133684728,False,['60061-68-9'],0.2429890737,5,"$137.50
Each of 1/1g",Check Availability,https://www.fishersci.com/shop/products/4-bromo-3-methyl-5-trifluoromethyl-1h-pyrazole-98-thermo-scientific-1/AAH5065703#60061-68-9,$41.80/5 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chemscenellc/ciah987ef870?context=bbe
POOL-00010886,"InChI=1S/C9H6F3N/c10-9(11,12)8-5-6-3-1-2-4-7(6)13-8/h1-5,13H",FC(F)(F)c1cc2ccccc2[nH]1,394.59758915772335,False,['51310-54-4'],0.2142301106,5,,,,$198.00/500 MG,"Available to ship on October 06, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/759937
POOL-00025971,"InChI=1S/C14H12N2O/c17-9-11-5-7-12(8-6-11)16-10-15-13-3-1-2-4-14(13)16/h1-8,10,17H,9H2",OCc1ccc(-n2cnc3ccccc32)cc1,640.6359092913605,False,['451485-67-9'],0.2192763586,5,,,,$117.60/500 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/keyorganicsbionet/key007387535?context=bbe
POOL-00035095,"InChI=1S/C10H5F7N2/c11-8(12,9(13,14)10(15,16)17)7-18-5-3-1-2-4-6(5)19-7/h1-4H,(H,18,19)",FC(F)(F)C(F)(F)C(F)(F)c1nc2ccccc2[nH]1,566.1891294094235,False,['559-37-5'],0.2381239926,5,,,,$28.60/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r420662
POOL-00025549,"InChI=1S/C9H8N2OS2/c12-8-10-9(14-11-8)13-6-7-4-2-1-3-5-7/h1-5H,6H2,(H,11,12)",O=c1nc(SCc2ccccc2)s[nH]1,449.090443367725,False,['56409-57-5'],0.2158857573,5,,,,,,
POOL-00024900,"InChI=1S/C8H5F3N2S/c9-8(10,11)4-1-2-5-6(3-4)13-7(14)12-5/h1-3H,(H2,12,13,14)",FC(F)(F)c1ccc2nc(S)[nH]c2c1,474.8813943977679,False,['86604-73-1'],0.2232291727,5,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s649384
POOL-00023110,"InChI=1S/C12H15F3N2/c1-10(2)6-4-5-11(10,3)8-7(6)9(17-16-8)12(13,14)15/h6H,4-5H2,1-3H3,(H,16,17)",CC12CCC(c3c(C(F)(F)F)n[nH]c31)C2(C)C,486.4304485011101,False,['1212464-85-1'],0.2158373968,5,,,,,,
POOL-00023233,"InChI=1S/C13H10F2N2S/c14-9-1-5-11(6-2-9)16-13(18)17-12-7-3-10(15)4-8-12/h1-8H,(H2,16,17,18)",Fc1ccc(NC(=S)Nc2ccc(F)cc2)cc1,488.4226316891575,False,['404-52-4'],0.2234313103,5,,,,$134.00/500 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph011625
POOL-00034832,"InChI=1S/C12H16F3NO/c13-12(14,15)10(17)16-11-4-7-1-8(5-11)3-9(2-7)6-11/h7-9H,1-6H2,(H,16,17)",OC(=NC12CC3CC(CC(C3)C1)C2)C(F)(F)F,325.9682544571148,False,['20594-58-5'],0.2203211706,5,,,,$106.00/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s946796
POOL-00032430,"InChI=1S/C13H10F2N2S/c14-9-5-1-3-7-11(9)16-13(18)17-12-8-4-2-6-10(12)15/h1-8H,(H2,16,17,18)",Fc1ccccc1N=C(S)Nc1ccccc1F,584.7088567442288,False,['368-05-8'],0.2212201635,5,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s675032
POOL-00022807,InChI=1S/C10H6FNOS/c11-8-3-1-7(2-4-8)9-6-14-10(5-13)12-9/h1-6H,O=Cc1nc(-c2ccc(F)cc2)cs1,449.4004874318322,False,['383142-69-6'],0.2458520285,6,,,,$247.50/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chembridgecorporation/ch4102149856?context=bbe
POOL-00030379,"InChI=1S/C9H7NOS/c1-6(11)9-10-7-4-2-3-5-8(7)12-9/h2-5H,1H3",CC(=O)c1nc2ccccc2s1,399.7760853370335,False,['1629-78-3'],0.2437295417,6,,,,$68.10/250 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/cds003776
POOL-00025645,InChI=1S/C10H6FNOS/c11-8-3-1-7(2-4-8)9(13)10-12-5-6-14-10/h1-6H,O=C(c1ccc(F)cc1)c1nccs1,435.6553749339957,False,['845781-30-8'],0.2454825177,6,,,,,,
POOL-00025644,InChI=1S/C10H6FNOS/c11-8-3-1-2-7(6-8)9(13)10-12-4-5-14-10/h1-6H,O=C(c1cccc(F)c1)c1nccs1,452.9053749339957,False,"['871096-08-1', '845781-31-9']",0.2511961757,6,,,,,,
POOL-00020926,"InChI=1S/C9H7NO2S/c1-6(11)12-9-10-7-4-2-3-5-8(7)13-9/h2-5H,1H3",CC(=O)Oc1nc2ccccc2s1,416.5663570551784,False,['15456-95-8'],0.2172999173,6,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r786063
POOL-00003893,InChI=1S/C10H6FNO2/c11-8-3-1-2-7(4-8)10-12-9(5-13)6-14-10/h1-6H,O=Cc1coc(-c2cccc(F)c2)n1,464.6504874318322,False,['885272-95-7'],0.2184001045,6,,,,$187.20/50 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/jwpharmlabllc/jwph3249d7c6?context=bbe
POOL-00003514,InChI=1S/C10H6FNO2/c11-8-3-1-2-7(4-8)10-5-9(6-13)14-12-10/h1-6H,O=Cc1cc(-c2cccc(F)c2)no1,464.6504874318322,False,['885273-52-9'],0.2175334211,6,,,,$308.00/1 G,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/jrd0156
POOL-00009652,InChI=1S/C10H6FNO2/c11-8-3-1-7(2-4-8)10-5-9(6-13)14-12-10/h1-6H,O=Cc1cc(-c2ccc(F)cc2)no1,447.4004874318322,False,['251912-65-9'],0.2188217089,6,,,,,,
POOL-00032592,InChI=1S/C8H5NOS/c10-5-8-9-6-3-1-2-4-7(6)11-8/h1-5H,O=Cc1nc2ccccc2s1,360.6463177042102,False,"['6639-57-2', '82493-25-2']",0.2307989158,6,"$77.20
Each/250mg",Check Availability,https://www.fishersci.com/shop/products/1-3-benzothiazole-2-carbaldehyde-thermo-scientific-2/CC06004CB#6639-57-2,,,
POOL-00003468,InChI=1S/C8H4BrNO2/c9-5-1-8-7(10-3-5)2-6(4-11)12-8/h1-4H,O=Cc1cc2ncc(Br)cc2o1,435.5505228478508,False,['1171920-28-7'],0.2219982113,6,,,,$761.00/1 G,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ade001151
POOL-00003650,InChI=1S/C8H4BrNO2/c9-6-1-5-2-7(4-11)12-8(5)10-3-6/h1-4H,O=Cc1cc2cc(Br)cnc2o1,435.5505228478508,False,['1299607-73-0'],0.2229372981,6,,,,,,
POOL-00012223,"InChI=1S/C10H9NO2/c1-12-9-4-2-8(3-5-9)10-6-13-7-11-10/h2-7H,1H3",COc1ccc(-c2cocn2)cc1,364.3330861569525,False,['54289-74-6'],0.2597867466,6,,,,,,
POOL-00027788,"InChI=1S/C10H11NO2S/c1-12-6-7-13-10-11-8-4-2-3-5-9(8)14-10/h2-5H,6-7H2,1H3",COCCOc1nc2ccccc2s1,380.1691323788664,False,['5344-40-1'],0.2467167823,6,,,,,,
POOL-00007864,"InChI=1S/C11H8FNO2/c1-7(14)11-6-10(13-15-11)8-2-4-9(12)5-3-8/h2-6H,1H3",CC(=O)c1cc(-c2ccc(F)cc2)no1,487.54395814897066,False,['889938-97-0'],0.2258545526,6,,,,,,
POOL-00008761,"InChI=1S/C10H8FNO/c11-9-5-3-8(4-6-9)10(13)2-1-7-12/h3-6H,1-2H2",N#CCCC(=O)c1ccc(F)cc1,336.9375328118677,False,['756489-25-5'],0.2153061447,6,,,,$266.00/1 G,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/jrd0737
POOL-00007863,"InChI=1S/C11H8FNO2/c1-7(14)11-6-10(13-15-11)8-3-2-4-9(12)5-8/h2-6H,1H3",CC(=O)c1cc(-c2cccc(F)c2)no1,504.7939581489706,False,['889938-99-2'],0.2254396553,6,,,,,,
POOL-00029619,"InChI=1S/C9H4F3NO2/c10-9(11,12)8-13-6-4-2-1-3-5(6)7(14)15-8/h1-4H",O=c1oc(C(F)(F)F)nc2ccccc12,559.0213915963163,False,['16062-71-8'],0.2186294869,6,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009905
POOL-00008146,"InChI=1S/C9H7F3N2O/c1-4-3-6(9(10,11)12)7-5(2)14-15-8(7)13-4/h3H,1-2H3",Cc1cc(C(F)(F)F)c2c(C)noc2n1,515.7871933075054,False,['853312-91-1'],0.2237640251,6,,,,$68.10/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t103152
POOL-00003087,"InChI=1S/C10H6BrF2NO/c11-6-1-2-8-7(5-6)9(3-4-14-8)15-10(12)13/h1-5,10H",FC(F)Oc1ccnc2ccc(Br)cc12,489.806124776293,False,['1432754-13-6'],0.2296213792,6,,,,,,
POOL-00032172,"InChI=1S/C8H7NOS/c1-5-9-7-4-6(10)2-3-8(7)11-5/h2-4,10H,1H3",Cc1nc2cc(O)ccc2s1,393.8914302020468,False,['68867-14-1'],0.2461690937,6,,,,,,
POOL-00031720,"InChI=1S/C10H7F3N2O/c11-10(12,13)8-6-9(16)15(14-8)7-4-2-1-3-5-7/h1-5H,6H2",O=C1CC(C(F)(F)F)=NN1c1ccccc1,439.12740591912296,False,['321-07-3'],0.2553037092,6,"$37.30
Each/1g",Check Availability,https://www.fishersci.com/shop/products/1-phenyl-3-trifluoromethyl-2-pyrazolin-5-one-98-thermo-scientific/AAB2047803#321-07-3,$17.60/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh95e0839a?context=bbe
POOL-00029527,"InChI=1S/C11H9F3N2O/c1-7(17)6-16-9-5-3-2-4-8(9)15-10(16)11(12,13)14/h2-5H,6H2,1H3",CC(=O)Cn1c(C(F)(F)F)nc2ccccc21,571.5904980022099,False,['321980-88-5'],0.244032538,6,,,,,,
POOL-00026592,"InChI=1S/C11H10O2S/c1-7-8-4-2-3-5-9(8)14-10(7)6-11(12)13/h2-5H,6H2,1H3,(H,12,13)",Cc1c(CC(=O)O)sc2ccccc12,484.9932303868226,False,['1505-52-8'],0.2177046612,6,$111.50 / Each/0.5g ,Check Availability,https://www.fishersci.com/shop/products/3-methlbenzo-b-thiophene-2-5g/aaa1962002#?keyword=true,$175.50/250 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/exelgendiscoveryltd/elgh9602cb7e?context=bbe
POOL-00026303,"InChI=1S/C10H7F3N2OS/c1-15-7(4-9(14-15)10(11,12)13)8-3-2-6(5-16)17-8/h2-5H,1H3",Cn1nc(C(F)(F)F)cc1-c1ccc(C=O)s1,556.1422603884004,False,['175202-94-5'],0.249709148,6,,,,,,
POOL-00029264,"InChI=1S/C11H10O2/c1-13-11-5-3-8-2-4-10(12)6-9(8)7-11/h2-7,12H,1H3",COc1ccc2ccc(O)cc2c1,435.0383666149001,False,['5060-82-2'],0.2425234869,6,"$70.70
Each/5g",Check Availability,https://www.fishersci.com/shop/products/7-methoxy-2-naphthol-97-thermo-scientific-2/AC428870050#5060-82-2,,,
POOL-00033090,"InChI=1S/C10H9NO2S2/c1-13-9(12)6-14-10-11-7-4-2-3-5-8(7)15-10/h2-5H,6H2,1H3",COC(=O)CSc1nc2ccccc2s1,447.9820534828695,False,['24044-87-9'],0.2165405684,6,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r398756
POOL-00017491,InChI=1S/C11H7FO2/c12-9-5-3-8(4-6-9)11(13)10-2-1-7-14-10/h1-7H,O=C(c1ccc(F)cc1)c1ccco1,428.82090807785903,False,['15817-51-3'],0.2443208112,6,,,,$138.00/1MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t312541
POOL-00026304,"InChI=1S/C10H7F3N2OS/c1-15-9(10(11,12)13)4-7(14-15)8-3-2-6(5-16)17-8/h2-5H,1H3",Cn1nc(-c2ccc(C=O)s2)cc1C(F)(F)F,556.1422603884004,False,['175202-93-4'],0.248784432,6,"$24.10
Each of 1/250mg",Check Availability,https://www.fishersci.com/shop/products/5-1-methyl-5-trifluoromethyl-1h-pyrazol-3-yl-thiophene-2-carbaldehyde-97-thermo-scientific/KM05281CB#175202-93-4,$61.20/250 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/matrixscientific/mat047024833?context=bbe
POOL-00015873,"InChI=1S/C11H13NO2/c1-14-9-5-6-10-8(7-9)3-2-4-11(10)12-13/h5-7,13H,2-4H2,1H3",COc1ccc2c(c1)CCCC2=NO,371.5503227966847,False,['54951-36-9'],0.2133902241,6,,,,$85.80/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/ena238713231?context=bbe
POOL-00016273,"InChI=1S/C9H5FO2S/c10-6-2-1-5-3-8(9(11)12)13-7(5)4-6/h1-4H,(H,11,12)",O=C(O)c1cc2ccc(F)cc2s1,475.41947931830526,False,['142329-23-5'],0.2240005183,6,,,,$241.50/1 g,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/advancedchemicalintermediatesltd/ac7394281749?context=bbe
POOL-00001510,"InChI=1S/C13H8O2/c1-2-13(14)15-12-8-7-10-5-3-4-6-11(10)9-12/h1,3-9H",C#CC(=O)Oc1ccc2ccccc2c1,549.7096627799535,False,['91805-17-3'],0.2470371793,6,,,,,,
POOL-00007463,"InChI=1S/C11H11F3N2O/c12-11(13,14)9-2-1-5-15-10(9)16-6-3-8(17)4-7-16/h1-2,5H,3-4,6-7H2",O=C1CCN(c2ncccc2C(F)(F)F)CC1,420.9698744091671,False,['801306-55-8'],0.2511649422,6,,,,$35.20/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh303c513d?context=bbe
POOL-00011781,"InChI=1S/C11H11F3N2O/c12-11(13,14)8-1-2-10(15-7-8)16-5-3-9(17)4-6-16/h1-2,7H,3-6H2",O=C1CCN(c2ccc(C(F)(F)F)cn2)CC1,403.7198744091671,False,['905987-06-6'],0.2493452406,6,,,,,,
POOL-00042873,"InChI=1S/C11H8O2/c12-7-10-9-4-2-1-3-8(9)5-6-11(10)13/h1-7,13H",O=Cc1c(O)ccc2ccccc12,460.5969742301865,False,"['708-06-5', '101482-89-7']",0.2214062813,6,"$58.50
Each/100g",Check Availability,https://www.fishersci.com/shop/products/2-hydroxy-1-naphthaldehyde-tech-thermo-scientific/AC121601000#708-06-5,$55.00/25 G,"Available to ship on October 06, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/h45353
