ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,fisher-price,fisher-avail,fisher-url,sigma-price,sigma-avail,sigma-url
POOL-00032762,"InChI=1S/C22H30O2/c1-13-9-15(11-17(19(13)23)21(3,4)5)16-10-14(2)20(24)18(12-16)22(6,7)8/h9-12,23-24H,1-8H3",Cc1cc(-c2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,704.522753691,False,['3432-00-6'],1.8957222906,4,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s412562
POOL-00024498,"InChI=1S/C21H24N2O3/c1-21(2,3)23-20(25)18(14-15-10-12-17(26-4)13-11-15)22-19(24)16-8-6-5-7-9-16/h5-14H,1-4H3,(H,22,24)(H,23,25)",COc1ccc(C=C(N=C(O)c2ccccc2)C(=O)NC(C)(C)C)cc1,801.3998761763759,False,['301196-41-8'],1.6186686741,4,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r642835
POOL-00031394,"InChI=1S/C18H19FN2O3/c1-3-5-14-16(18(22)23-4-2)15(13(10-20)17(21)24-14)11-6-8-12(19)9-7-11/h6-9,15H,3-5,21H2,1-2H3",CCCC1=C(C(=O)OCC)C(c2ccc(F)cc2)C(C#N)=C(N)O1,729.6259225339393,False,['317843-65-5'],1.6956096075,4,,,,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l311987
POOL-00027164,"InChI=1S/C17H14F3NO4/c1-24-15-7-11(9-22)5-6-14(15)25-10-16(23)21-13-4-2-3-12(8-13)17(18,19)20/h2-9H,10H2,1H3,(H,21,23)",COc1cc(C=O)ccc1OCC(O)=Nc1cccc(C(F)(F)F)c1,787.7026940552753,False,['379725-97-0'],1.6505588958,4,,,,,,
POOL-00017856,"InChI=1S/C19H20O6/c1-22-13-10-15(21)19(18(11-13)25-4)14(20)7-5-12-6-8-16(23-2)17(9-12)24-3/h5-11,21H,1-4H3",COc1cc(O)c(C(=O)C=Cc2ccc(OC)c(OC)c2)c(OC)c1,794.7415937791434,False,['10496-67-0'],1.9450934053,4,,,,,,
POOL-00042352,"InChI=1S/C23H32O2/c1-14-9-16(20(24)18(11-14)22(3,4)5)13-17-10-15(2)12-19(21(17)25)23(6,7)8/h9-12,24-25H,13H2,1-8H3",Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,719.7059188024998,False,['119-47-1'],1.9006760659,4,"$72.45
Each/250g",Check Availability,,,,
POOL-00039476,"InChI=1S/C22H30O2S/c1-13-9-15(21(3,4)5)19(23)17(11-13)25-18-12-14(2)10-16(20(18)24)22(6,7)8/h9-12,23-24H,1-8H3",Cc1cc(Sc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,725.6403481817905,False,['90-66-4'],1.8910711626,4,"$49.75
Each/5g",Check Availability,https://www.fishersci.com/shop/products/n-n-dimethylacetamide-dimethyl-acetal-tech-90-stab-thermo-scientific/AAL0164206#90-66-4,$13.20/250 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh97ba0af2?context=bbe
POOL-00019600,"InChI=1S/C21H28O/c1-20(2,3)17-13-16(12-15-10-8-7-9-11-15)14-18(19(17)22)21(4,5)6/h7-11,13-14,22H,12H2,1-6H3",CC(C)(C)c1cc(Cc2ccccc2)cc(C(C)(C)C)c1O,604.837849753653,False,['4973-27-7'],1.6979068287,4,,,,$106.00/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r175277
POOL-00004137,"InChI=1S/C18H24N2O3/c1-2-3-4-5-8-11-19-16(21)12-14-17(22)13-9-6-7-10-15(13)20-18(14)23/h6-7,9-10H,2-5,8,11-12H2,1H3,(H,19,21)(H2,20,22,23)",CCCCCCCN=C(O)Cc1c(O)nc2ccccc2c1O,683.2661877224452,False,['300835-51-2'],1.6566415911,4,,,,,,
POOL-00019710,"InChI=1S/C18H19NO6S/c1-4-23-16(20)13-11(3)14(17(21)24-5-2)26-15(13)19-18(22)25-12-9-7-6-8-10-12/h6-10H,4-5H2,1-3H3,(H,19,22)",CCOC(=O)c1sc(NC(=O)Oc2ccccc2)c(C(=O)OCC)c1C,799.5126946738327,False,['709021-08-9'],1.6436083511,4,,,,,,
POOL-00035664,"InChI=1S/C16H26O7S/c17-15(22-12-7-3-1-4-8-12)11-14(24(19,20)21)16(18)23-13-9-5-2-6-10-13/h12-14H,1-11H2,(H,19,20,21)",O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)O)OC1CCCCC1,530.629180286195,False,"['137361-04-7', '23386-52-9']",1.7383860612,4,,,,,,
POOL-00038357,"InChI=1S/C15H26NO5P/c1-3-20-22(19,21-4-2)13-14-5-7-15(8-6-14)16(9-11-17)10-12-18/h5-8,17-18H,3-4,9-13H2,1-2H3",CCOP(=O)(Cc1ccc(N(CCO)CCO)cc1)OCC,449.505540336364,False,['16834-57-4'],1.6251900694,4,,,,,,
POOL-00015992,"InChI=1S/C17H20O6/c1-21-13-5-3-4-6-14(13)23-16(10-18)17(20)11-7-8-12(19)15(9-11)22-2/h3-9,16-20H,10H2,1-2H3",COc1cc(C(O)C(CO)Oc2ccccc2OC)ccc1O,642.7307606336399,False,['7382-59-4'],1.6560431936,4,,,,,,
POOL-00037482,"InChI=1S/C17H16O7/c1-8-4-11(19)15(12(20)5-8)16(21)14-10(17(22)24-3)6-9(18)7-13(14)23-2/h4-7,18-20H,1-3H3",COC(=O)c1cc(O)cc(OC)c1C(=O)c1c(O)cc(C)cc1O,800.9241500607211,False,['519-57-3'],2.1677970174,4,,,,,,
POOL-00004131,"InChI=1S/C17H22N2O3/c1-2-3-4-5-6-11-14(20)19-15-16(21)12-9-7-8-10-13(12)18-17(15)22/h7-10H,2-6,11H2,1H3,(H,19,20)(H2,18,21,22)",CCCCCCCC(O)=Nc1c(O)nc2ccccc2c1O,668.2467916316313,False,['184536-28-5'],1.6220298474,4,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r717975
POOL-00038155,"InChI=1S/C20H32O/c1-19(2,3)16-12-15(14-10-8-7-9-11-14)13-17(18(16)21)20(4,5)6/h12-14,21H,7-11H2,1-6H3",CC(C)(C)c1cc(C2CCCCC2)cc(C(C)(C)C)c1O,458.5453038946191,False,['5427-08-7'],1.7215944172,4,,,,,,
POOL-00034186,"InChI=1S/C20H34O2/c1-7-19(5,22)12-9-15-14(2)16(21)13-17-18(3,4)10-8-11-20(15,17)6/h7,15-17,21-22H,1-2,8-13H2,3-6H3",C=CC(C)(O)CCC1C(=C)C(O)CC2C(C)(C)CCCC12C,448.623597225689,False,['69782-87-2'],1.8922684026,4,,,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph003124
POOL-00017497,"InChI=1S/C22H32O4/c1-3-4-7-15(2)20(23)11-10-18-19-13-16(8-5-6-9-22(25)26)12-17(19)14-21(18)24/h8,10-11,15,17-21,23-24H,5-7,9,12-14H2,1-2H3,(H,25,26)",CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21,594.9988427388565,False,"['78919-13-8', '85026-51-3', '73873-87-7']",1.9571602603,4,"$416.67
Each of 1/1mg",Check Availability,,$131.00/1 MG,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/sigma/sml1651
POOL-00004477,"InChI=1S/C15H18F6O3/c1-7(2)12(22)24-11-9-4-3-8(5-9)10(11)6-13(23,14(16,17)18)15(19,20)21/h8-11,23H,1,3-6H2,2H3",C=C(C)C(=O)OC1C2CCC(C2)C1CC(O)(C(F)(F)F)C(F)(F)F,510.2828806257337,False,['824411-04-3'],1.7422952221,4,,,,$155.00/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/733660
POOL-00023752,"InChI=1S/C17H16O8/c1-8-4-11(19)14(16(20)21)12(5-8)25-15-10(17(22)24-3)6-9(18)7-13(15)23-2/h4-7,18-19H,1-3H3,(H,20,21)",COC(=O)c1cc(O)cc(OC)c1Oc1cc(C)cc(O)c1C(=O)O,841.026870821847,False,['577-64-0'],1.9650962187,4,,,,$391.00/1 MG,Usually ships in 2 weeks.,https://www.sigmaaldrich.com/US/en/product/sigma/smb00012
POOL-00015406,"InChI=1S/C23H28O/c1-22(2,3)19-12-7-17(8-13-19)9-16-21(24)18-10-14-20(15-11-18)23(4,5)6/h7-16H,1-6H3",CC(C)(C)c1ccc(C=CC(=O)c2ccc(C(C)(C)C)cc2)cc1,717.5903326401592,False,['796988-73-3'],1.6285651689,4,,,,,,
POOL-00037520,"InChI=1S/C20H36O2/c1-7-18(4,21)13-9-16-19(5)12-8-11-17(2,3)15(19)10-14-20(16,6)22/h7,15-16,21-22H,1,8-14H2,2-6H3",C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,421.4231813032625,False,['318237-79-5'],1.8747574757,4,,,,,,
POOL-00027193,"InChI=1S/C21H22O5/c1-23-18-11-7-15(13-20(18)25-3)5-9-17(22)10-6-16-8-12-19(24-2)21(14-16)26-4/h5-14H,1-4H3",COc1ccc(C=CC(=O)C=Cc2ccc(OC)c(OC)c2)cc1OC,753.6463041222767,False,['38552-39-5'],1.6163180248,4,,,,,,
POOL-00039374,"InChI=1S/C20H26O6/c1-25-19-9-13(3-5-17(19)23)7-15(11-21)16(12-22)8-14-4-6-18(24)20(10-14)26-2/h3-6,9-10,15-16,21-24H,7-8,11-12H2,1-2H3",COc1cc(CC(CO)C(CO)Cc2ccc(O)c(OC)c2)ccc1O,653.9427486211523,False,['3688-23-1'],1.8152742183,4,,,,,,
POOL-00039365,"InChI=1S/C18H14O8/c19-15(25-13-7-3-1-5-11(13)17(21)22)9-10-16(20)26-14-8-4-2-6-12(14)18(23)24/h1-8H,9-10H2,(H,21,22)(H,23,24)",O=C(CCC(=O)Oc1ccccc1C(=O)O)Oc1ccccc1C(=O)O,784.2745275041749,False,['578-19-8'],2.0670627777,4,,,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r288217
POOL-00036538,"InChI=1S/C24H40O3/c1-4-5-6-7-14-24(2,3)19-11-13-21(23(27)16-19)22-17-20(26)12-10-18(22)9-8-15-25/h11,13,16,18,20,22,25-27H,4-10,12,14-15,17H2,1-3H3",CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2CCCO)c(O)c1,564.7447549806539,False,"['83002-04-4', '83002-05-5']",1.9536471577,4,,,,,,
POOL-00037367,"InChI=1S/C20H35N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-19-15-17-20(21)18-16-19/h15-18H,2-14,21H2,1H3",CCCCCCCCCCCCCCc1ccc(N)cc1,328.1965803844698,False,['91323-12-5'],1.6430225753,4,,,,$250.00/25 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/233552
POOL-00008802,"InChI=1S/C22H28O2S2/c23-22(24)14-8-7-13-21(26-18-20-11-5-2-6-12-20)15-16-25-17-19-9-3-1-4-10-19/h1-6,9-12,21H,7-8,13-18H2,(H,23,24)",O=C(O)CCCCC(CCSCc1ccccc1)SCc1ccccc1,616.5540785180496,False,['95809-78-2'],1.7899144593,4,,,,,,
POOL-00011613,"InChI=1S/C19H37NO4/c1-3-5-7-9-11-13-18(23)17(12-10-8-6-4-2)19(24)20-16(14-21)15-22/h16-17,21-22H,3-15H2,1-2H3,(H,20,24)",CCCCCCCC(=O)C(CCCCCC)C(O)=NC(CO)CO,340.2584891395376,False,['756875-51-1'],1.6478895366,4,,,,$107.00/5 MG,"Only 6 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sigma/sml1709
POOL-00030707,"InChI=1S/C22H39N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-21-17-19-22(23)20-18-21/h17-20H,2-16,23H2,1H3",CCCCCCCCCCCCCCCCc1ccc(N)cc1,354.7404185743428,False,['79098-13-8'],1.6321968913,4,,,,,,
POOL-00037405,"InChI=1S/C14H10O2/c15-13-9-5-1-2-6-10(9)14(16)12-8-4-3-7-11(12)13/h1-6H,7-8H2",O=C1C2=C(CC=CC2)C(=O)c2ccccc21,512.853003041953,False,['885-19-8'],1.7218114726,5,,,,,,
POOL-00041849,"InChI=1S/C13H10O2/c14-13-8-6-11-10-4-2-1-3-9(10)5-7-12(11)15-13/h1-5,7H,6,8H2",O=C1CCc2c(ccc3ccccc23)O1,543.2272921324728,False,['5690-03-9'],1.6882035548,5,"$195.00
Each of 1/nan",Check Availability,,$90.40/5 MG,"Only 2 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sigma/s4068
POOL-00009382,"InChI=1S/C13H8O3/c14-13(15)9-5-3-7-11-12(9)8-4-1-2-6-10(8)16-11/h1-7H,(H,14,15)",O=C(O)c1cccc2oc3ccccc3c12,694.5366217522958,False,['54470-37-0'],1.8693241484,5,,,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph007988
POOL-00029030,"InChI=1S/C14H14O2/c1-9-3-4-12-11(7-9)14(2)6-5-10(15)8-13(14)16-12/h3-7,13H,8H2,1-2H3",Cc1ccc2c(c1)C1(C)C=CC(=O)CC1O2,501.4568474381034,False,['546-24-7'],1.6778274014,5,,,,,,
POOL-00040284,"InChI=1S/C14H10O2/c15-14(16)13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)13/h1-8,13H,(H,15,16)",O=C(O)C1c2ccccc2-c2ccccc21,526.9529541452949,False,['1989-33-9'],1.6899379102,5,"$40.50
Each/5g",Check Availability,https://www.fishersci.com/shop/products/fluorene-9-carboxylic-acid-97-thermo-scientific/AAB2322406#1989-33-9,$73.20/10 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/f1409
POOL-00036994,"InChI=1S/C13H14O2/c1-14-10-5-6-11(15-2)13-9-4-3-8(7-9)12(10)13/h3-6,8-9H,7H2,1-2H3",COc1ccc(OC)c2c1C1C=CC2C1,395.4072478651293,False,['947-58-0'],1.6441806165,5,,,,$28.60/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t198536
POOL-00022352,"InChI=1S/C15H12O2/c1-15(14(16)17)12-8-4-2-6-10(12)11-7-3-5-9-13(11)15/h2-9H,1H3,(H,16,17)",CC1(C(=O)O)c2ccccc2-c2ccccc21,568.3238142311482,False,['3300-17-2'],1.7680679052,5,,,,$201.00/1 G,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/syx00230
POOL-00011013,"InChI=1S/C15H16O/c1-15-9-8-13(16)10-12(15)7-6-11-4-2-3-5-14(11)15/h2-5,10H,6-9H2,1H3",CC12CCC(=O)C=C1CCc1ccccc12,483.9632481184414,False,['6606-34-4'],1.6724259947,5,,,,,,
POOL-00012417,"InChI=1S/C13H10O2/c14-12-7-8-15-13-10-4-2-1-3-9(10)5-6-11(12)13/h1-6H,7-8H2",O=C1CCOc2c1ccc1ccccc21,543.2272921324728,False,['16563-51-2'],1.7654168625,5,,,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph010841
POOL-00009876,"InChI=1S/C15H14O/c1-10(16)15-13-8-4-2-6-11(13)12-7-3-5-9-14(12)15/h2-10,15-16H,1H3",CC(O)C1c2ccccc2-c2ccccc21,482.96309015291206,False,['3023-49-2'],1.6636267597,5,,,,,,
POOL-00042540,"InChI=1S/C14H10O/c15-14-9-10-5-1-2-6-11(10)12-7-3-4-8-13(12)14/h1-9,15H",Oc1cc2ccccc2c2ccccc12,640.957112138695,False,['484-17-3'],1.8847436722,5,,,,$188.00/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/211281
POOL-00035641,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",OCC1c2ccccc2-c2ccccc21,456.6968165159198,False,['24324-17-2'],1.6947060782,5,"$56.13
Each/25g",Check Availability,,$142.00/10 G,"Estimated to ship on November 29, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/160504
POOL-00023450,"InChI=1S/C16H14O2/c1-11-7-8-13-14(12-5-3-2-4-6-12)10-16(17)18-15(13)9-11/h2-9,14H,10H2,1H3",Cc1ccc2c(c1)OC(=O)CC2c1ccccc1,587.300885125805,False,['88407-29-8'],1.7069298942,5,,,,$398.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009477
POOL-00030024,"InChI=1S/C15H10O/c1-2-15(16)13-9-5-3-7-11(13)12-8-4-6-10-14(12)15/h1,3-10,16H",C#CC1(O)c2ccccc2-c2ccccc21,559.3271709255655,False,['13461-74-0'],1.7453477912,5,"$29.20
Each/1g",Check Availability,https://www.fishersci.com/shop/products/9-ethynyl-9-fluorenol-thermo-scientific/AC381540010#13461-74-0,,,
POOL-00039093,"InChI=1S/C14H12O/c15-9-11-5-3-7-13-12-6-2-1-4-10(12)8-14(11)13/h1-7,15H,8-9H2",OCc1cccc2c1Cc1ccccc1-2,514.4971919144677,False,['73728-55-9'],1.6767523593,5,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s419745
POOL-00035966,"InChI=1S/C14H12O/c1-14(15)12-8-4-2-6-10(12)11-7-3-5-9-13(11)14/h2-9,15H,1H3",CC1(O)c2ccccc2-c2ccccc21,478.8668391123612,False,['6311-22-4'],1.6295036532,5,"$77.70
Each/1g",Check Availability,,$106.00/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s59359
POOL-00042011,InChI=1S/C13H8O2/c14-13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13/h1-8H,O=c1c2ccccc2oc2ccccc12,638.2898406010062,False,['90-47-1'],1.7843926823,5,"$47.50
Each/25g",Check Availability,https://www.fishersci.com/shop/products/xanthone-99-thermo-scientific/AAA1481214#90-47-1,$67.20/25 G,"Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/x600
POOL-00023029,"InChI=1S/C16H14O2/c1-11-7-8-15-14(9-11)13(10-16(17)18-15)12-5-3-2-4-6-12/h2-9,13H,10H2,1H3",Cc1ccc2c(c1)C(c1ccccc1)CC(=O)O2,587.300885125805,False,['40546-94-9'],1.7144175679,5,,,,$134.00/1 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph004696
POOL-00041622,"InChI=1S/C15H12O3/c16-11-6-7-12-13(17)9-14(18-15(12)8-11)10-4-2-1-3-5-10/h1-8,14,16H,9H2",O=C1CC(c2ccccc2)Oc2cc(O)ccc21,589.942638689514,False,"['6515-36-2', '41680-08-4']",1.9112252605,5,"$56.20
Each/1g",Check Availability,,$269.00/5 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/419753
POOL-00043186,"InChI=1S/C13H8O2/c14-11-7-3-6-10-12(11)8-4-1-2-5-9(8)13(10)15/h1-7,14H",O=C1c2ccccc2-c2c(O)cccc21,570.4986781502315,False,['1986-00-1'],1.8772543881,5,"$8,532.52
Each/1 mg",Check Availability,,,,
POOL-00034941,"InChI=1S/C14H14O/c15-14-7-3-6-12-11-5-2-1-4-10(11)8-9-13(12)14/h1-2,4-5,8-9,14-15H,3,6-7H2",OC1CCCc2c1ccc1ccccc21,501.6649017688256,False,['7508-20-5'],1.6852048851,5,,,,$106.00/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t153761
POOL-00037528,"InChI=1S/C15H10O3/c1-8-6-11-13(12(16)7-8)15(18)10-5-3-2-4-9(10)14(11)17/h2-7,16H,1H3",Cc1cc(O)c2c(c1)C(=O)c1ccccc1C2=O,698.8800564412287,False,['2549-78-2'],1.7590383241,5,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r161748
POOL-00025079,"InChI=1S/C15H12O3/c16-11-6-7-14-12(8-11)13(17)9-15(18-14)10-4-2-1-3-5-10/h1-8,15-16H,9H2",O=C1CC(c2ccccc2)Oc2ccc(O)cc21,589.942638689514,False,['4250-77-5'],1.7442903075,5,"$52.25
Each/1g",Check Availability,https://www.fishersci.com/shop/products/6-hydroxyflavanone-98-thermo-scientific/AAB2375503#4250-77-5,,,
POOL-00004100,"InChI=1S/C15H11NO2/c17-14-10-15(18)16(11-6-2-1-3-7-11)13-9-5-4-8-12(13)14/h1-10,17H",O=c1cc(O)c2ccccc2n1-c1ccccc1,760.2956546799152,False,['14994-75-3'],1.7906166391,5,,,,$29.90/50 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/ena018106788?context=bbe
POOL-00042009,"InChI=1S/C14H10O/c15-14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-8H,9H2",O=C1c2ccccc2Cc2ccccc21,493.0398934824111,False,['90-44-8'],1.7919128444,5,"$81.00
Each/25g",Check Availability,https://www.fishersci.com/shop/products/anthrone-96-thermo-scientific/AAA1911814#90-44-8,$109.00/25 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/sial/319899
POOL-00037622,"InChI=1S/C15H12O3/c16-12-7-3-1-5-10(12)15-9-13(17)11-6-2-4-8-14(11)18-15/h1-8,15-16H,9H2",O=C1CC(c2ccccc2O)Oc2ccccc21,604.192638689514,False,['17348-76-4'],1.74949719,5,,,,$48.20/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/h3780
POOL-00017544,"InChI=1S/C13H10OS/c14-15-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)15/h1-8H,9H2",O=S1c2ccccc2Cc2ccccc21,498.2371460553833,False,['10133-81-0'],1.7577397342,5,"$171.00
Each/1000g",Check Availability,https://www.fishersci.com/shop/products/benzothiazole-97-thermo-scientific-1/AAA103800B#10133-81-0,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009651
POOL-00039960,InChI=1S/C12H8O2S/c13-15-11-7-3-1-5-9(11)14-10-6-2-4-8-12(10)15/h1-8H,O=S1c2ccccc2Oc2ccccc21,501.3233123825637,False,['948-44-7'],1.6816042725,5,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s823317
POOL-00037460,"InChI=1S/C14H12O/c1-15-14-12-8-4-2-6-10(12)11-7-3-5-9-13(11)14/h2-9,14H,1H3",COC1c2ccccc2-c2ccccc21,456.6968165159198,False,['73493-71-7'],1.6676179236,5,,,,,,
POOL-00042652,"InChI=1S/C15H10O3/c16-13-11-8-4-5-9-12(11)18-15(14(13)17)10-6-2-1-3-7-10/h1-9,17H",O=c1c(O)c(-c2ccccc2)oc2ccccc12,757.5407671777517,False,['577-85-5'],1.8426301917,5,"$33.50
Each/1g",Check Availability,https://www.fishersci.com/shop/products/3-hydroxyflavone-98-thermo-scientific/AAA1811003#577-85-5,$119.00/5 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/h4280
POOL-00040119,"InChI=1S/C15H18O2/c1-8-4-7-12-10(3)15(16)17-14(12)13-9(2)5-6-11(8)13/h11-14H,1-7H2",C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,432.202773745811,False,"['74299-48-2', '16836-47-8']",1.6400145033,5,,,,$138.60/1 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/targetmolchemicalsinc/ta9h97baf138?context=bbe
POOL-00037766,"InChI=1S/C16H12O2/c1-10-6-8-11(9-7-10)14-15(17)12-4-2-3-5-13(12)16(14)18/h2-9,14H,1H3",Cc1ccc(C2C(=O)c3ccccc3C2=O)cc1,603.4014659163785,False,['7561-48-0'],1.7625507937,5,,,,$28.60/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s244007
POOL-00031926,"InChI=1S/C13H10OS/c14-11-7-8-15-12-6-5-9-3-1-2-4-10(9)13(11)12/h1-6H,7-8H2",O=C1CCSc2ccc3ccccc3c21,545.2272921324728,False,['3528-20-9'],1.7961079388,5,,,,,,
POOL-00031285,"InChI=1S/C13H13NO/c1-8-5-6-11-10(7-8)9-3-2-4-12(15)13(9)14-11/h5-7,14H,2-4H2,1H3",Cc1ccc2[nH]c3c(c2c1)CCCC3=O,550.9064493030037,False,['3449-48-7'],1.7270683936,5,,,,,,
POOL-00021193,"InChI=1S/C17H14O2/c18-17(19)11-16-14-7-3-1-5-12(14)9-10-13-6-2-4-8-15(13)16/h1-8,11H,9-10H2,(H,18,19)",O=C(O)C=C1c2ccccc2CCc2ccccc21,618.967211986976,False,['3707-33-3'],2.0009694676,5,,,,$106.00/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s302988
POOL-00001765,"InChI=1S/C16H13FO2/c17-14-8-4-3-7-13(14)16(15(18)19)9-11-5-1-2-6-12(11)10-16/h1-8H,9-10H2,(H,18,19)",O=C(O)C1(c2ccccc2F)Cc2ccccc2C1,623.7021223131899,False,['1316221-91-6'],1.8184446349,5,,,,,,
POOL-00037509,"InChI=1S/C15H12O/c1-9-5-3-7-11-12-8-4-6-10(2)14(12)15(16)13(9)11/h3-8H,1-2H3",Cc1cccc2c1C(=O)c1c(C)cccc1-2,555.3271709255655,False,['41139-98-4'],1.7593968329,5,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s240842
POOL-00039644,"InChI=1S/C15H10O3/c16-11-7-4-8-13-15(11)12(17)9-14(18-13)10-5-2-1-3-6-10/h1-9,16H",O=c1cc(-c2ccccc2)oc2cccc(O)c12,757.5407671777517,False,"['491-78-1', '66585-06-6']",1.9327783448,5,"$41.75
Each/100mg",Check Availability,https://www.fishersci.com/shop/products/5-hydroxyflavone-97-thermo-scientific/AAL14187MC#491-78-1,$98.00/250 MG,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/h4405
POOL-00039805,InChI=1S/C17H12O/c18-17(14-8-2-1-3-9-14)16-12-6-10-13-7-4-5-11-15(13)16/h1-12H,O=C(c1ccccc1)c1cccc2ccccc12,693.6417112285509,False,['642-29-5'],1.6259225697,5,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r162337
POOL-00002901,InChI=1S/C11H5BrO2/c12-8-4-5-9-10-6(8)2-1-3-7(10)11(13)14-9/h1-5H,O=C1Oc2ccc(Br)c3cccc1c23,560.461241285456,False,['87606-41-5'],1.6427109518,5,,,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009640
POOL-00028369,"InChI=1S/C15H12O3/c1-2-17-15(16)14-9-12-11-6-4-3-5-10(11)7-8-13(12)18-14/h3-9H,2H2,1H3",CCOC(=O)c1cc2c(ccc3ccccc32)o1,724.7658243925824,False,['32730-03-3'],1.688620967,5,,,,$134.00/10 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph006845
