ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std,cluster,sigma-price,sigma-avail,sigma-url,fisher-price,fisher-avail,fisher-url
POOL-00017097,"InChI=1S/C15H13NO3/c17-14(18)10-11-6-8-13(9-7-11)16-15(19)12-4-2-1-3-5-12/h1-9H,10H2,(H,16,19)(H,17,18)",O=C(O)Cc1ccc(NC(=O)c2ccccc2)cc1,576.0994989211438,False,['5897-65-4'],0.4155468817,6,,,,,,
POOL-00036433,"InChI=1S/C16H15NO3/c18-14(19)11-17-16(20)15(12-7-3-1-4-8-12)13-9-5-2-6-10-13/h1-10,15H,11H2,(H,17,20)(H,18,19)",O=C(O)CN=C(O)C(c1ccccc1)c1ccccc1,554.133754263931,False,['65707-74-6'],0.4407342853,6,$134.00/100 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009900,,,
POOL-00041330,"InChI=1S/C14H11NO4/c16-14(19-10-11-4-2-1-3-5-11)12-6-8-13(9-7-12)15(17)18/h1-9H,10H2",O=C(OCc1ccccc1)c1ccc([N+](=O)[O-])cc1,578.1547764486286,False,['14786-27-7'],0.4069620714,6,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph011159,,,
POOL-00031136,"InChI=1S/C12H10BrNO5/c13-9-4-2-1-3-8(9)7-18-12(17)19-14-10(15)5-6-11(14)16/h1-4H,5-7H2",O=C(OCc1ccccc1Br)ON1C(=O)CCC1=O,514.6059571993306,False,['128611-93-8'],0.4098812112,6,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r278475,,,
POOL-00001597,"InChI=1S/C13H15NO5/c15-12(19-7-11-4-2-1-3-5-11)6-13(8-14(16)17)9-18-10-13/h1-5H,6-10H2",O=C(CC1(C[N+](=O)[O-])COC1)OCc1ccccc1,455.36119758222856,False,['1379811-87-6'],0.4539062799,6,,,,,,
POOL-00009488,"InChI=1S/C16H19NO2/c1-16(18,12-17)14-7-9-15(10-8-14)19-11-13-5-3-2-4-6-13/h2-10,18H,11-12,17H2,1H3",CC(O)(CN)c1ccc(OCc2ccccc2)cc1,506.0319593446315,False,"['305448-20-8', '386208-01-1']",0.4195824676,6,$187.20/50 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/jwpharmlabllc/jwph3249c7da?context=bbe,,,
POOL-00006409,"InChI=1S/C15H21NO3/c17-15(18)13-7-2-3-8-14(13)19-12-6-11-16-9-4-1-5-10-16/h2-3,7-8H,1,4-6,9-12H2,(H,17,18)",O=C(O)c1ccccc1OCCCN1CCCCC1,413.6066431138223,False,['919036-82-1'],0.4187813259,6,$240.00/500 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/matrixscientific/mat184123616?context=bbe,,,
POOL-00001326,"InChI=1S/C14H15NO5/c16-12-6-7-13(17)15(12)20-14(18)8-9-19-10-11-4-2-1-3-5-11/h1-5H,6-10H2",O=C(CCOCc1ccccc1)ON1C(=O)CCC1=O,483.5455438657408,False,['1134280-63-9'],0.4467536772,6,,,,,,
POOL-00012920,"InChI=1S/C14H17NO5/c1-19-11-4-3-9(5-12(11)20-2)7-15-8-10(14(17)18)6-13(15)16/h3-5,10H,6-8H2,1-2H3,(H,17,18)",COc1ccc(CN2CC(C(=O)O)CC2=O)cc1OC,528.2955899393337,False,['96449-64-8'],0.4561621331,6,,,,,,
POOL-00006862,"InChI=1S/C13H11NO5/c1-8-11(12(13(16)17)14-19-8)7-18-10-4-2-9(6-15)3-5-10/h2-6H,7H2,1H3,(H,16,17)",Cc1onc(C(=O)O)c1COc1ccc(C=O)cc1,599.9961792996734,False,['934107-53-6'],0.4539890996,6,$228.80/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/enah03856558?context=bbe,,,
POOL-00031917,"InChI=1S/C15H14FNO2/c1-11-6-2-5-9-14(11)19-10-15(18)17-13-8-4-3-7-12(13)16/h2-9H,10H2,1H3,(H,17,18)",Cc1ccccc1OCC(O)=Nc1ccccc1F,596.2043750653814,False,['311782-29-3'],0.410676148,6,$28.60/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r643262,,,
POOL-00027399,"InChI=1S/C14H11BrFNO2/c15-12-3-1-2-4-13(12)17-14(18)9-19-11-7-5-10(16)6-8-11/h1-8H,9H2,(H,17,18)",OC(COc1ccc(F)cc1)=Nc1ccccc1Br,584.2547650907028,False,['611185-57-0'],0.4071854216,6,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l252530,,,
POOL-00036349,"InChI=1S/C13H13NO5/c15-10-4-1-9(2-5-10)3-8-13(18)19-14-11(16)6-7-12(14)17/h1-2,4-5,15H,3,6-8H2",O=C(CCc1ccc(O)cc1)ON1C(=O)CCC1=O,492.2697908721504,False,['34071-95-9'],0.4489410684,6,$415.00/1 G,"Only 2 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sigma/56189,"$195.06
Each of 1/1 g",Check Availability,https://www.fishersci.com/shop/products/bolton-hunter-reagent-thermo-scientific/AAJ6450803#34071-95-9
POOL-00022622,"InChI=1S/C15H19NO3/c1-18-14-7-6-11(8-15(14)19-2)10-16-12-4-3-5-13(17)9-12/h6-9,16H,3-5,10H2,1-2H3",COc1ccc(CNC2=CC(=O)CCC2)cc1OC,494.1640958695425,False,['1022706-42-8'],0.4097863616,6,,,,,,
POOL-00004755,"InChI=1S/C15H13NO3/c17-15(18)11-19-16-10-12-6-8-14(9-7-12)13-4-2-1-3-5-13/h1-10H,11H2,(H,17,18)",O=C(O)CON=Cc1ccc(-c2ccccc2)cc1,561.7043750653817,False,['62713-04-6'],0.4123373297,6,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph001292,,,
POOL-00000567,"InChI=1S/C13H17NO5/c15-11-8-9-12(16)14(11)19-13(17)18-10-6-4-2-1-3-5-7-10/h1-2,10H,3-9H2",O=C(OC1CCC=CCCC1)ON1C(=O)CCC1=O,387.8377569668696,False,['1191901-33-3'],0.4173272636,6,,,,,,
POOL-00028067,"InChI=1S/C16H17NO3/c17-15(16(18)19)10-12-6-8-14(9-7-12)20-11-13-4-2-1-3-5-13/h1-9,15H,10-11,17H2,(H,18,19)",NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)O,551.6944849518487,False,['96612-91-8'],0.4388733223,6,$68.40/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/matrixscientific/mat196006423?context=bbe,,,
POOL-00026086,"InChI=1S/C15H23NO3/c1-12-3-4-15(13(2)9-12)19-11-14(17)10-16-5-7-18-8-6-16/h3-4,9,14,17H,5-8,10-11H2,1-2H3",Cc1ccc(OCC(O)CN2CCOCC2)c(C)c1,402.37720207530606,False,['439129-03-0'],0.4456897981,6,$388.70/1 g,Ships in 30 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/enah30474607?context=bbe,,,
POOL-00016845,"InChI=1S/C14H11F2NO2/c15-11-7-5-10(6-8-11)9-19-14(18)17-13-4-2-1-3-12(13)16/h1-8H,9H2,(H,17,18)",OC(=Nc1ccccc1F)OCc1ccc(F)cc1,582.254765090703,False,['198879-62-8'],0.4267792163,6,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s726494,,,
POOL-00028503,"InChI=1S/C15H12FNO2/c1-10(18)11-6-8-12(9-7-11)17-15(19)13-4-2-3-5-14(13)16/h2-9H,1H3,(H,17,19)",CC(=O)c1ccc(NC(=O)c2ccccc2F)cc1,620.2976302733751,False,['303091-98-7'],0.429038129,6,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r714488,,,
POOL-00023466,"InChI=1S/C13H13NO4S/c1-2-14-11(15)7-10(12(14)16)19-9-6-4-3-5-8(9)13(17)18/h3-6,10H,2,7H2,1H3,(H,17,18)",CCN1C(=O)CC(Sc2ccccc2C(=O)O)C1=O,543.1996838597602,False,['350030-47-6'],0.4447960837,6,,,,nan/nan,,
POOL-00037737,"InChI=1S/C16H19NO2/c1-18-16-11-13(9-10-17)7-8-15(16)19-12-14-5-3-2-4-6-14/h2-8,11H,9-10,12,17H2,1H3",COc1cc(CCN)ccc1OCc1ccccc1,511.412312146738,False,['22231-61-4'],0.4152691721,6,,,,,,
POOL-00016892,"InChI=1S/C16H15NO3/c18-15(13-7-3-1-4-8-13)17-11-12-20-16(19)14-9-5-2-6-10-14/h1-10H,11-12H2,(H,17,18)",O=C(OCCN=C(O)c1ccccc1)c1ccccc1,579.1856844997542,False,['16180-99-7'],0.4243484367,6,,,,,,
POOL-00027258,"InChI=1S/C16H15NO4/c18-15(19)14-8-6-12(7-9-14)10-17-16(20)21-11-13-4-2-1-3-5-13/h1-9H,10-11H2,(H,17,20)(H,18,19)",O=C(O)c1ccc(CN=C(O)OCc2ccccc2)cc1,620.4850529382791,False,['58933-52-1'],0.4287395551,6,,,,,,
POOL-00009737,"InChI=1S/C14H15NO4/c16-11-6-8-14(13(19)15-11,9-7-12(17)18)10-4-2-1-3-5-10/h1-5H,6-9H2,(H,17,18)(H,15,16,19)",O=C(O)CCC1(c2ccccc2)CCC(O)=NC1=O,523.5073187889514,False,['2897-82-7'],0.4716008256,6,$134.00/5 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph005938,,,
POOL-00001666,"InChI=1S/C15H19NO3/c17-9-13-8-15(13)6-7-16(11-15)14(18)19-10-12-4-2-1-3-5-12/h1-5,13,17H,6-11H2",O=C(OCc1ccccc1)N1CCC2(CC2CO)C1,461.7183079562082,False,['1419101-25-9'],0.4650395599,6,$646.00/1 G,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/phb00175,,,
POOL-00038174,"InChI=1S/C15H19NO4/c1-2-20-15(19)12-10-16(9-8-13(12)17)14(18)11-6-4-3-5-7-11/h3-7,12-13,17H,2,8-10H2,1H3",CCOC(=O)C1CN(C(=O)c2ccccc2)CCC1O,474.0216743805132,False,['5435-00-7'],0.4366463398,6,$28.60/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t234850,,,
POOL-00031984,"InChI=1S/C14H15NO6/c16-12(17)7-6-11-13(18)21-9-15(11)14(19)20-8-10-4-2-1-3-5-10/h1-5,11H,6-9H2,(H,16,17)",O=C(O)CCC1C(=O)OCN1C(=O)OCc1ccccc1,529.5255869075503,False,['97975-57-0'],0.4282009635,6,,,,"$1,167.00
Each/1kg",Check Availability,https://www.fishersci.com/shop/products/glycine-anhydride-98-thermo-scientific-4/AC120080010#97.5-57-0
POOL-00026099,"InChI=1S/C13H17NO4S/c1-10-4-2-3-9-14(10)19(17,18)12-7-5-11(6-8-12)13(15)16/h5-8,10H,2-4,9H2,1H3,(H,15,16)",CC1CCCCN1S(=O)(=O)c1ccc(C(=O)O)cc1,564.8109426777812,False,['70111-45-4'],0.4564953359,6,$85.80/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/ena048303765?context=bbe,,,
POOL-00013248,"InChI=1S/C15H15NO2S/c16-14(17)11-19(18)15(12-7-3-1-4-8-12)13-9-5-2-6-10-13/h1-10,15H,11H2,(H2,16,17)",N=C(O)CS(=O)C(c1ccccc1)c1ccccc1,529.7141500697085,False,"['68693-11-8', '112111-49-6', '112111-47-4']",0.4160833226,6,$85.30/10 MG,"Estimated to ship on December 01, 2022",https://www.sigmaaldrich.com/US/en/product/sigma/m6940,,,
POOL-00001370,"InChI=1S/C13H21NO5/c1-12(2,3)19-11(17)14-7-13(8-14)5-9(6-18-13)4-10(15)16/h9H,4-8H2,1-3H3,(H,15,16)",CC(C)(C)OC(=O)N1CC2(CC(CC(=O)O)CO2)C1,380.9850399973726,False,['1330763-34-2'],0.4694193137,6,,,,,,
POOL-00008150,"InChI=1S/C15H13F2NO/c16-12-5-3-4-11(10-12)8-9-15(19)18-14-7-2-1-6-13(14)17/h1-7,10H,8-9H2,(H,18,19)",OC(CCc1cccc(F)c1)=Nc1ccccc1F,596.2043750653814,False,['853313-49-2'],0.4131258739,6,$68.10/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t103675,,,
POOL-00027751,"InChI=1S/C14H11NO3S/c16-12(10-5-2-1-3-6-10)9-19-13-11(14(17)18)7-4-8-15-13/h1-8H,9H2,(H,17,18)",O=C(CSc1ncccc1C(=O)O)c1ccccc1,598.6498889464652,False,['142221-23-6'],0.424274285,6,$431.20/5 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chembridgecorporation/ch4017882519?context=bbe,,,
POOL-00023426,"InChI=1S/C12H14BrNO4S/c13-9-1-3-11(4-2-9)18-7-12(15)14-10-5-6-19(16,17)8-10/h1-4,10H,5-8H2,(H,14,15)",O=S1(=O)CCC(N=C(O)COc2ccc(Br)cc2)C1,567.8971090049615,False,['302581-41-5'],0.4487663964,6,,,,,,
POOL-00026776,"InChI=1S/C16H19NO2/c1-18-15-8-7-13(9-10-17)11-16(15)19-12-14-5-3-2-4-6-14/h2-8,11H,9-10,12,17H2,1H3",COc1ccc(CCN)cc1OCc1ccccc1,511.412312146738,False,['36455-21-7'],0.4156951074,6,$320.00/250 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/astatechinc/ateh984b300a?context=bbe,,,
POOL-00033433,"InChI=1S/C14H10F3NO/c15-14(16,17)11-5-3-6-12(8-11)18-9-10-4-1-2-7-13(10)19/h1-9,19H",Oc1ccccc1C=Nc1cccc(C(F)(F)F)c1,605.6352264399749,False,['351-16-6'],0.4294424743,6,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s532827,,,
POOL-00026463,"InChI=1S/C13H8F3NO2/c14-13(15,16)10-2-1-3-11(6-10)19-12-5-4-9(8-18)7-17-12/h1-8H",O=Cc1ccc(Oc2cccc(C(F)(F)F)c2)nc1,579.1873551571847,False,['338967-16-1'],0.442910712,6,$68.20/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/apolloscientificltd/apo456798612?context=bbe,,,
POOL-00041908,"InChI=1S/C15H23NO4/c1-8-3-9(2)15(20)11(4-8)12(17)5-10-6-13(18)16-14(19)7-10/h8-12,17H,3-7H2,1-2H3,(H,16,18,19)",CC1CC(C)C(=O)C(C(O)CC2CC(=O)N=C(O)C2)C1,431.58945055460856,False,"['17280-60-3', '6746-42-5']",0.4798797396,6,,,,,,
POOL-00013923,"InChI=1S/C15H15NO3S/c16-14(17)11-20(18,19)15(12-7-3-1-4-8-12)13-9-5-2-6-10-13/h1-10,15H,11H2,(H2,16,17)",N=C(O)CS(=O)(=O)C(c1ccccc1)c1ccccc1,642.0732697477024,False,['118779-53-6'],0.4528562156,6,,,,,,
POOL-00037804,"InChI=1S/C15H17NO5/c1-8-11(14(17)19-3)13(10-6-5-7-21-10)12(9(2)16-8)15(18)20-4/h5-7,13,16H,1-4H3",COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccco1,586.4989840122415,False,['43114-35-8'],0.4502332577,6,,,,,,
POOL-00028230,"InChI=1S/C14H11NO4/c16-9-11-3-7-14(8-4-11)19-10-12-1-5-13(6-2-12)15(17)18/h1-9H,10H2",O=Cc1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1,575.3998889464651,False,['67565-48-4'],0.4082984377,6,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s669954,,,
POOL-00032343,"InChI=1S/C14H11F2NO2/c1-19-11-5-2-9(3-6-11)14(18)17-13-7-4-10(15)8-12(13)16/h2-8H,1H3,(H,17,18)",COc1ccc(C(=O)Nc2ccc(F)cc2F)cc1,596.8950014443018,False,['326901-30-8'],0.4369642684,6,,,,,,
POOL-00027527,"InChI=1S/C12H8FNO4S/c13-8-3-1-7(2-4-8)5-9-11(17)14(6-10(15)16)12(18)19-9/h1-5H,6H2,(H,15,16)",O=C(O)CN1C(=O)SC(=Cc2ccc(F)cc2)C1=O,581.8971090049616,False,['306322-29-2'],0.4304940548,6,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l333115,,,
POOL-00022880,"InChI=1S/C14H11BrF3NO2/c15-10-1-6-13(20)9(7-10)8-19-11-2-4-12(5-3-11)21-14(16,17)18/h1-7,19-20H,8H2",Oc1ccc(Br)cc1CNc1ccc(OC(F)(F)F)cc1,614.606451824914,False,['868256-51-3'],0.4438591312,6,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l322717,,,
POOL-00033835,"InChI=1S/C13H9NO5/c15-13(16)9-1-5-11(6-2-9)19-12-7-3-10(4-8-12)14(17)18/h1-8H,(H,15,16)",O=C(O)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,548.4356323972319,False,['16309-45-8'],0.4261263973,6,$56.00/1 G,"Estimated to ship on December 05, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/659479,"$49.00
Each of 1/1g",Check Availability,https://www.fishersci.com/shop/products/4-4-nitrophenoxy-benzoic-acid-97-thermo-scientific-1/AAH3279403#16309-45-8
POOL-00023359,"InChI=1S/C14H21NO4/c16-12(17)8-2-1-5-9-15-13(18)10-6-3-4-7-11(10)14(15)19/h10-11H,1-9H2,(H,16,17)",O=C(O)CCCCCN1C(=O)C2CCCCC2C1=O,355.6422539504681,False,['4887-53-0'],0.4731376649,6,$28.60/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r458821,,,
POOL-00001378,"InChI=1S/C11H7F4NO4/c1-11(2)19-9(17)4(10(18)20-11)3-5(12)7(14)16-8(15)6(3)13/h16H,1-2H3",CC1(C)OC(=O)C(=C2C(F)=C(F)NC(F)=C2F)C(=O)O1,569.9126643263916,False,['1632145-11-9'],0.4569428309,6,,,,,,
POOL-00040337,"InChI=1S/C14H10O5/c15-13(16)9-1-5-11(6-2-9)19-12-7-3-10(4-8-12)14(17)18/h1-8H,(H,15,16)(H,17,18)",O=C(O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1,543.2383798242596,False,['2215-89-6'],0.4166554535,6,$154.00/100 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/364762,"$88.99
Each/100g",Check Availability,
POOL-00025975,"InChI=1S/C11H17NO4S/c13-9(14)8-7-17-10(12-8)1-3-11(4-2-10)15-5-6-16-11/h8,12H,1-7H2,(H,13,14)",O=C(O)C1CSC2(CCC3(CC2)OCCO3)N1,319.4331204962455,False,['1030253-98-5'],0.4426342415,6,$79.20/500 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/keyorganicsbionet/key048961836?context=bbe,,,
POOL-00039311,"InChI=1S/C12H14O4/c1-2-10(14-6-12-8-16-12)4-3-9(1)13-5-11-7-15-11/h1-4,11-12H,5-8H2",c1cc(OCC2CO2)ccc1OCC1CO1,305.54132242058023,False,"['2425-01-6', '61846-29-5']",0.4068893788,6,,,,,,
POOL-00039254,"InChI=1S/C14H24O4/c1-2-12(6-16-8-14-10-18-14)4-3-11(1)5-15-7-13-9-17-13/h11-14H,1-10H2",C1CC(COCC2CO2)CCC1COCC1CO1,216.178546460492,False,"['14228-73-0', '29357-35-5']",0.4130637536,6,,,,,,
POOL-00039361,"InChI=1S/C17H19NO2/c1-20-16-10-7-14(8-11-16)9-12-17(19)18-13-15-5-3-2-4-6-15/h2-8,10-11H,9,12-13H2,1H3,(H,18,19)",COc1ccc(CCC(O)=NCc2ccccc2)cc1,546.9625041527564,False,['40478-34-0'],0.4285264949,7,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r339644,,,
POOL-00021367,"InChI=1S/C17H18FNO2/c1-2-21-16-9-7-15(8-10-16)19-12-11-17(20)13-3-5-14(18)6-4-13/h3-10,19H,2,11-12H2,1H3",CCOc1ccc(NCCC(=O)c2ccc(F)cc2)cc1,578.7440326769416,False,['883793-39-3'],0.4382885135,7,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r132179,,,
POOL-00029426,"InChI=1S/C16H17NO3/c1-19-14-9-7-13(8-10-14)11-17-16(18)12-20-15-5-3-2-4-6-15/h2-10H,11-12H2,1H3,(H,17,18)",COc1ccc(CN=C(O)COc2ccccc2)cc1,549.6944849518487,False,['5938-61-4'],0.4305009517,7,,,,,,
POOL-00021428,"InChI=1S/C18H20FNO/c1-13(2)14-5-9-17(10-6-14)20-12-11-18(21)15-3-7-16(19)8-4-15/h3-10,13,20H,11-12H2,1-2H3",CC(C)c1ccc(NCCC(=O)c2ccc(F)cc2)cc1,587.6203207164126,False,['477334-24-0'],0.4531077045,7,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l250643,,,
POOL-00010198,"InChI=1S/C16H15BrFNO2/c1-21-13-5-2-11(3-6-13)8-9-19-16(20)14-10-12(17)4-7-15(14)18/h2-7,10H,8-9H2,1H3,(H,19,20)",COc1ccc(CCN=C(O)c2cc(Br)ccc2F)cc1,641.2252779339519,False,['853313-30-1'],0.4567500718,7,$68.10/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t103535,,,
POOL-00021510,"InChI=1S/C17H18FNO/c1-2-13-3-9-16(10-4-13)19-12-11-17(20)14-5-7-15(18)8-6-14/h3-10,19H,2,11-12H2,1H3",CCc1ccc(NCCC(=O)c2ccc(F)cc2)cc1,560.5488048405729,False,['883793-55-3'],0.4277490708,7,,,,,,
POOL-00028122,"InChI=1S/C17H19NO2/c1-3-14-6-10-16(11-7-14)20-12-17(19)18-15-8-4-13(2)5-9-15/h4-11H,3,12H2,1-2H3,(H,18,19)",CCc1ccc(OCC(=O)Nc2ccc(C)cc2)cc1,558.5488048405729,False,['307526-11-0'],0.4355366485,7,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r342459,,,
POOL-00021822,"InChI=1S/C17H18BrNO2/c1-2-21-16-9-7-15(8-10-16)19-12-11-17(20)13-3-5-14(18)6-4-13/h3-10,19H,2,11-12H2,1H3",CCOc1ccc(NCCC(=O)c2ccc(Br)cc2)cc1,578.7440326769416,False,['477319-98-5'],0.4396603416,7,,,,,,
POOL-00024755,"InChI=1S/C17H16FNO2/c1-21-16-8-5-14(6-9-16)12-19-17(20)10-7-13-3-2-4-15(18)11-13/h2-11H,12H2,1H3,(H,19,20)",COc1ccc(CN=C(O)C=Cc2cccc(F)c2)cc1,648.094613467515,False,['745061-27-2'],0.4327255741,7,,,,,,
POOL-00022636,"InChI=1S/C17H19NO3/c1-2-20-17(19)12-18-15-8-10-16(11-9-15)21-13-14-6-4-3-5-7-14/h3-11,18H,2,12-13H2,1H3",CCOC(=O)CNc1ccc(OCc2ccccc2)cc1,552.0077206311996,False,['15917-88-1'],0.4388137973,7,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s738050,,,
POOL-00039134,"InChI=1S/C17H21NO2/c18-15-9-11-17(12-10-15)20-14-6-2-5-13-19-16-7-3-1-4-8-16/h1,3-4,7-12H,2,5-6,13-14,18H2",Nc1ccc(OCCCCCOc2ccccc2)cc1,482.1030075892535,False,['101582-06-3'],0.4162357344,7,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s655104,,,
POOL-00031770,"InChI=1S/C18H21NO2/c1-2-15-8-10-17(11-9-15)21-14-18(20)19-13-12-16-6-4-3-5-7-16/h3-11H,2,12-14H2,1H3,(H,19,20)",CCc1ccc(OCC(O)=NCCc2ccccc2)cc1,561.532014598637,False,['303796-42-1'],0.4356812612,7,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r294217,,,
POOL-00033436,"InChI=1S/C17H19NO3/c1-20-15-9-8-13(12-16(15)21-2)10-11-18-17(19)14-6-4-3-5-7-14/h3-9,12H,10-11H2,1-2H3,(H,18,19)",COc1ccc(CCN=C(O)c2ccccc2)cc1OC,608.687214938955,False,['67616-16-4'],0.4575152825,7,,,,,,
POOL-00032303,"InChI=1S/C18H20FNO2/c1-18(2,3)13-4-10-16(11-5-13)22-12-17(21)20-15-8-6-14(19)7-9-15/h4-11H,12H2,1-3H3,(H,20,21)",CC(C)(C)c1ccc(OCC(=O)Nc2ccc(F)cc2)cc1,627.6318864701489,False,['301690-10-8'],0.4602418952,7,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r508144,,,
POOL-00028561,"InChI=1S/C15H16BrNO2/c1-18-14-8-3-11(9-15(14)19-2)10-17-13-6-4-12(16)5-7-13/h3-9,17H,10H2,1-2H3",COc1ccc(CNc2ccc(Br)cc2)cc1OC,540.3418797762266,False,['82363-35-7'],0.4143672538,7,,,,,,
POOL-00022536,"InChI=1S/C17H19NO2/c1-13-3-5-14(6-4-13)17(19)11-12-18-15-7-9-16(20-2)10-8-15/h3-10,18H,11-12H2,1-2H3",COc1ccc(NCCC(=O)c2ccc(C)cc2)cc1,558.5488048405729,False,['73553-49-8'],0.4310052705,7,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l250090,,,
POOL-00011926,"InChI=1S/C17H21NO2/c1-14-7-5-6-10-17(14)20-13-16(19)12-18-11-15-8-3-2-4-9-15/h2-10,16,18-19H,11-13H2,1H3",Cc1ccccc1OCC(O)CNCc1ccccc1,513.4082704899648,False,['40778-69-6'],0.4313269744,7,$134.00/1 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph002182,,,
POOL-00029521,"InChI=1S/C17H17NO2/c1-20-16-10-7-15(8-11-16)13-18-17(19)12-9-14-5-3-2-4-6-14/h2-12H,13H2,1H3,(H,18,19)",COc1ccc(CN=C(O)C=Cc2ccccc2)cc1,586.1468859626752,False,['349426-61-5'],0.4269949404,7,,,,,,
POOL-00037836,"InChI=1S/C17H19NO3/c1-20-15-7-9-16(10-8-15)21-13-17(19)18-12-11-14-5-3-2-4-6-14/h2-10H,11-13H2,1H3,(H,18,19)",COc1ccc(OCC(O)=NCCc2ccccc2)cc1,564.3489088211794,False,['21197-91-1'],0.434214734,7,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r341177,,,
POOL-00022181,"InChI=1S/C16H16BrNO2/c1-20-15-8-6-14(7-9-15)18-11-10-16(19)12-2-4-13(17)5-3-12/h2-9,18H,10-11H2,1H3",COc1ccc(NCCC(=O)c2ccc(Br)cc2)cc1,564.0356731418286,False,['37155-16-1'],0.4319278567,7,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l233587,,,
POOL-00031881,"InChI=1S/C16H17NO3/c1-12-3-7-15(8-4-12)20-11-16(18)17-13-5-9-14(19-2)10-6-13/h3-10H,11H2,1-2H3,(H,17,18)",COc1ccc(NC(=O)COc2ccc(C)cc2)cc1,561.2807856396652,False,['303795-61-1'],0.434859555,7,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r343056,,,
