ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,fisher-price,fisher-avail,fisher-url,sigma-price,sigma-avail,sigma-url
POOL-00037083,"InChI=1S/C9H10O3/c1-2-11-9(10)12-8-6-4-3-5-7-8/h3-7H,2H2,1H3",CCOC(=O)Oc1ccccc1,243.21037742768323,False,['3878-46-4'],1.054238756,0,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s509043
POOL-00034700,"InChI=1S/C11H18O3/c1-2-14-11(13)8-7-9-5-3-4-6-10(9)12/h9H,2-8H2,1H3",CCOC(=O)CCC1CCCCC1=O,210.5781835802553,False,['4095-02-7'],1.0620720963,0,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s669148
POOL-00043154,"InChI=1S/C11H14O3/c1-4-9(12)8-5-6-10(13-2)11(7-8)14-3/h5-7H,4H2,1-3H3",CCC(=O)c1ccc(OC)c(OC)c1,331.3045707499796,False,['1835-04-7'],1.0469086441,0,,,,$23.10/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh3155fdfc?context=bbe
POOL-00020508,"InChI=1S/C10H12Br2O2/c1-13-9-3-8(6-12)10(14-2)4-7(9)5-11/h3-4H,5-6H2,1-2H3",COc1cc(CBr)c(OC)cc1CBr,254.9854624152177,False,['50874-27-6'],1.0603299482,0,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s697125
POOL-00012655,"InChI=1S/C9H8BrF3O/c1-6(10)7-2-4-8(5-3-7)14-9(11,12)13/h2-6H,1H3",CC(Br)c1ccc(OC(F)(F)F)cc1,291.9205308489469,False,['68120-57-0'],1.0624495084,0,,,,$391.30/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/ena333557498?context=bbe
POOL-00011208,"InChI=1S/C13H16O3/c1-3-16-13(15)9-12(14)10(2)11-7-5-4-6-8-11/h4-8,10H,3,9H2,1-2H3",CCOC(=O)CC(=O)C(C)c1ccccc1,356.70027285921793,False,['188396-20-5'],1.0503744602,0,,,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph008370
POOL-00006762,"InChI=1S/C9H13F3O2/c1-14-8(13)6-2-4-7(5-3-6)9(10,11)12/h6-7H,2-5H2,1H3",COC(=O)C1CCC(C(F)(F)F)CC1,204.59283136795787,False,['1204296-05-8'],1.0555056531,0,,,,,,
POOL-00028333,"InChI=1S/C8H6BrF3O/c9-5-6-2-1-3-7(4-6)13-8(10,11)12/h1-4H,5H2",FC(F)(F)Oc1cccc(CBr)c1,284.96278259574564,False,['159689-88-0'],1.0540410544,0,"$58.40
Each of 1/10g",Check Availability,https://www.fishersci.com/shop/products/1-bromomethyl-3-trifluoromethoxy-benzene-97-thermo-scientific/SB01883EA#159689-88-0,$15.60/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/matrixscientific/mat047023739?context=bbe
POOL-00017058,"InChI=1S/C11H16O3S/c1-11(2,3)9-5-7-10(8-6-9)14-15(4,12)13/h5-8H,1-4H3",CC(C)(C)c1ccc(OS(C)(=O)=O)cc1,423.8959927575352,False,['59970-38-6'],1.0576597523,0,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s864382
POOL-00042878,"InChI=1S/C12H22O2/c1-2-3-4-5-6-8-11-9-7-10-12(13)14-11/h11H,2-10H2,1H3",CCCCCCCC1CCCC(=O)O1,165.70466441100885,False,['713-95-1'],1.0609541683,0,"$32.00
Each/25g",Check Availability,https://www.fishersci.com/shop/products/delta-dodecanolactone-98-thermo-scientific/AAL1440614#713-95-1,$54.60/nan,"Estimated to ship on November 30, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/w240109
POOL-00040020,"InChI=1S/C9H11BrO3/c1-11-6-4-7(12-2)9(10)8(5-6)13-3/h4-5H,1-3H3",COc1cc(OC)c(Br)c(OC)c1,273.90644274430554,False,['1131-40-4'],1.0628822053,0,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph011157
POOL-00042963,"InChI=1S/C10H12O2/c1-8(2)12-10(11)9-6-4-3-5-7-9/h3-8H,1-2H3",CC(C)OC(=O)c1ccccc1,251.80090634082453,False,['939-48-0'],1.0445381681,0,"$106.89
Each of 1/25mL",Check Availability,,$81.60/1 G,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/cds000576
POOL-00009021,"InChI=1S/C11H13BrO3/c1-7(13)4-8-5-10(14-2)11(15-3)6-9(8)12/h5-6H,4H2,1-3H3",COc1cc(Br)c(CC(C)=O)cc1OC,374.3409378176792,False,['116145-28-9'],1.0376951934,0,,,,,,
POOL-00039714,"InChI=1S/C10H14O3S/c1-3-8-13-14(11,12)10-6-4-9(2)5-7-10/h4-7H,3,8H2,1-2H3",CCCOS(=O)(=O)c1ccc(C)cc1,378.3330672524549,False,['599-91-7'],1.0585000621,0,"$50.00
Each/25g",Check Availability,https://www.fishersci.com/shop/products/propyl-p-toluenesulfonate-99-thermo-scientific-2/AC380600250#599-91-7,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph000103
POOL-00038200,"InChI=1S/C8H10O2S/c1-7(9)5-11-6-8-3-2-4-10-8/h2-4H,5-6H2,1H3",CC(=O)CSCc1ccco1,216.00574682950972,False,['58066-86-7'],1.0615020053,0,,,,,,
POOL-00039288,"InChI=1S/C8H10O2S/c1-2-8(9)11-6-7-4-3-5-10-7/h3-5H,2,6H2,1H3",CCC(=O)SCc1ccco1,216.00574682950972,False,['59020-85-8'],1.0605534933,0,"$80.00
Each of 1/25g",Check Availability,,$9.90/5 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh9614f653?context=bbe
POOL-00036010,"InChI=1S/C12H18O3/c1-3-13-12(14-4-2)10-15-11-8-6-5-7-9-11/h5-9,12H,3-4,10H2,1-2H3",CCOC(COc1ccccc1)OCC,242.30396135748404,False,['32438-31-6'],1.0569391678,0,,,,$238.80/500 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/matrixscientific/mat181739891?context=bbe
POOL-00043262,"InChI=1S/C12H22O2/c1-2-3-4-5-6-7-8-11-9-10-12(13)14-11/h11H,2-10H2,1H3",CCCCCCCCC1CCC(=O)O1,165.70466441100885,False,['2305-05-7'],1.0606699491,0,"$64.70
Each of 1/25mL",Check Availability,,$54.60/nan,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/w240001
POOL-00020814,"InChI=1S/C12H20O3/c1-8(2)10-5-4-9(3)6-11(10)15-12(14)7-13/h7-11H,4-6H2,1-3H3",CC1CCC(C(C)C)C(OC(=O)C=O)C1,235.02173091204665,False,['200123-66-6'],1.0479813173,0,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s888052
POOL-00009588,"InChI=1S/C12H17BrO2/c1-4-14-12(3,15-5-2)10-6-8-11(13)9-7-10/h6-9H,4-5H2,1-3H3",CCOC(C)(OCC)c1ccc(Br)cc1,288.9953583850857,False,['61390-40-7'],1.0589572383,0,,,,$80.00/5 ML,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/568597
POOL-00038178,"InChI=1S/C11H12Br2O2/c1-2-15-11(14)10(13)9(12)8-6-4-3-5-7-8/h3-7,9-10H,2H2,1H3",CCOC(=O)C(Br)C(Br)c1ccccc1,313.6237770815632,False,['5464-70-0'],1.0507678228,0,,,,$39.90/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s616729
POOL-00024259,"InChI=1S/C10H9BrO4/c1-6(12)14-8-3-4-10(9(11)5-8)15-7(2)13/h3-5H,1-2H3",CC(=O)Oc1ccc(OC(C)=O)c(Br)c1,400.4089037414233,False,['52376-16-6'],1.0562771501,0,,,,$152.00/25 G,"Estimated to ship on December 09, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/558753
POOL-00032934,"InChI=1S/C10H15F3O2/c11-10(12,13)9(14)15-8-6-4-2-1-3-5-7-8/h8H,1-7H2",O=C(OC1CCCCCCC1)C(F)(F)F,205.2032654573864,False,['1478-73-5'],1.0405481292,0,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s345075
POOL-00026499,"InChI=1S/C8H15BrO2/c9-5-3-7-11-8-4-1-2-6-10-8/h8H,1-7H2",BrCCCOC1CCCCO1,92.09284782231802,False,['33821-94-2'],1.0534855595,0,"$52.75
Each/1g",Check Availability,https://www.fishersci.com/shop/products/2-3-bromopropoxy-tetrahydro-2h-pyran-98-stabilized-potassium-carbonate-thermo-scientific/AC399730010#33821-94-2,$183.00/5 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/415979
POOL-00021112,InChI=1S/C13H18O2/c1-7-8(2)10(4)12(13(14)15-6)11(5)9(7)3/h1-6H3,COC(=O)c1c(C)c(C)c(C)c(C)c1C,388.0295090090517,False,['28195-45-1'],1.0630411749,0,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s35956
POOL-00034304,"InChI=1S/C12H16O2S/c1-2-14-12(13)10-15-9-8-11-6-4-3-5-7-11/h3-7H,2,8-10H2,1H3",CCOC(=O)CSCCc1ccccc1,284.9334103555799,False,['100256-77-7'],1.0462744192,0,,,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph008303
POOL-00037182,"InChI=1S/C9H16O2/c1-11-9(10)7-8-5-3-2-4-6-8/h8H,2-7H2,1H3",COC(=O)CC1CCCCC1,125.52442279202944,False,['14352-61-5'],1.0621991361,0,,,,$132.00/10 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/209600
POOL-00040255,"InChI=1S/C14H22O/c1-2-3-4-5-6-10-13-15-14-11-8-7-9-12-14/h7-9,11-12H,2-6,10,13H2,1H3",CCCCCCCCOc1ccccc1,230.3538331495254,False,['1818-07-1'],1.0560371407,0,"$213.71
Each of 1/10mL",Check Availability,,$26.00/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/com448666883?context=bbe
POOL-00036639,"InChI=1S/C13H24O2/c1-2-3-4-5-6-7-9-12-10-8-11-13(14)15-12/h12H,2-11H2,1H3",CCCCCCCCC1CCCC(=O)O1,177.37476639378804,False,['7370-92-5'],1.058347038,0,"$138.00
Each of 1/25mL",Check Availability,,$219.00/25 G,"Estimated to ship on November 16, 2022",https://www.sigmaaldrich.com/US/en/product/sial/w468501
POOL-00039292,"InChI=1S/C13H24O2/c1-5-13(3,4)11-8-6-7-9-12(11)15-10(2)14/h11-12H,5-9H2,1-4H3",CCC(C)(C)C1CCCCC1OC(C)=O,220.5758426329091,False,['67874-72-0'],1.0580768921,0,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s528390
POOL-00032677,InChI=1S/C8H6Br2O2/c1-3-5(9)8(12)4(2)6(10)7(3)11/h1-2H3,CC1=C(Br)C(=O)C(C)=C(Br)C1=O,274.9670232136769,False,['28293-38-1'],1.0370642707,0,,,,$201.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s804983
POOL-00033370,"InChI=1S/C8H8Br2O2S/c9-8(10)13(11,12)6-7-4-2-1-3-5-7/h1-5,8H,6H2",O=S(=O)(Cc1ccccc1)C(Br)Br,358.9902335066203,False,['16003-63-7'],1.0427805815,0,,,,$28.60/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t169161
POOL-00026533,"InChI=1S/C9H5F3O/c1-2-7-3-5-8(6-4-7)13-9(10,11)12/h1,3-6H",C#Cc1ccc(OC(F)(F)F)cc1,318.1984302158991,False,['160542-02-9'],1.0597213233,0,"$143.50
Each/1g",Check Availability,,$172.00/1 G,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/672858
POOL-00026513,"InChI=1S/C8H5BrF4/c1-3-5(10)7(12)4(2-9)8(13)6(3)11/h2H2,1H3",Cc1c(F)c(F)c(CBr)c(F)c1F,319.48264273104337,False,['92814-00-1'],1.0520643936,0,,,,$71.50/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/comh93d665a7?context=bbe
POOL-00025392,"InChI=1S/C9H9F3S/c10-9(11,12)7-13-6-8-4-2-1-3-5-8/h1-5H,6-7H2",FC(F)(F)CSCc1ccccc1,242.7867687505366,False,['77745-03-0'],1.0612364178,0,,,,$52.00/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/comh97e33e41?context=bbe
POOL-00041486,"InChI=1S/C9H9BrO2/c10-8-3-1-2-7(6-8)9-11-4-5-12-9/h1-3,6,9H,4-5H2",Brc1cccc(C2OCCO2)c1,268.9859747745539,False,['17789-14-9'],1.0611038673,0,"$37.00
Each/5g",Check Availability,https://www.fishersci.com/shop/products/3-bromobenzaldehyde-ethylene-acetal-98-thermo-scientific/AAL1961106#17789-14-9,,,
POOL-00026492,"InChI=1S/C8H6BrF3S/c9-5-6-1-3-7(4-2-6)13-8(10,11)12/h1-4H,5H2",FC(F)(F)Sc1ccc(CBr)cc1,267.7127825957457,False,['21101-63-3'],1.0559512891,0,"$44.90
Each/1g",Check Availability,,$58.70/1 G,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/555444
POOL-00011225,"InChI=1S/C10H16O2/c1-9(2)8(11)12-10(9)6-4-3-5-7-10/h3-7H2,1-2H3",CC1(C)C(=O)OC12CCCCC2,211.8784690943958,False,['22741-15-7'],1.0624512975,0,,,,$28.60/1MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t271969
POOL-00001291,"InChI=1S/C11H18O2/c1-3-10(2)5-4-6-11(9-10)12-7-8-13-11/h3H,1,4-9H2,2H3",C=CC1(C)CCCC2(C1)OCCO2,206.13581850944647,False,['68269-57-8'],1.0625654519,0,,,,$68.10/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t296430
POOL-00030499,"InChI=1S/C11H20O2/c1-11(2,9-5-3-7-12-9)10-6-4-8-13-10/h9-10H,3-8H2,1-2H3",CC(C)(C1CCCO1)C1CCCO1,146.92909232631845,False,['89686-69-1'],1.0567932223,0,,,,$13.00/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/com448666290?context=bbe
POOL-00031505,InChI=1S/C8H5BrS2/c9-8-4-3-7(11-8)6-2-1-5-10-6/h1-5H,Brc1ccc(-c2cccs2)s1,334.61053373247853,False,['3480-11-3'],1.0441775094,0,,,,$68.00/1 G,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/522856
POOL-00030693,"InChI=1S/C14H18O4/c1-4-17-13(15)12(14(16)18-5-2)11-8-6-10(3)7-9-11/h6-9,12H,4-5H2,1-3H3",CCOC(=O)C(C(=O)OCC)c1ccc(C)cc1,390.3070975365673,False,['29148-27-4'],1.0212360525,1,,,,$292.00/5 G,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/324914
POOL-00024446,"InChI=1S/C15H20O4/c1-4-18-13(16)15(3,14(17)19-5-2)11-12-9-7-6-8-10-12/h6-10H,4-5,11H2,1-3H3",CCOC(=O)C(C)(Cc1ccccc1)C(=O)OCC,407.0315315946265,False,['55114-30-2'],1.035658818,1,,,,$28.60/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s327921
POOL-00041060,"InChI=1S/C15H20O4/c1-3-18-14(16)13(15(17)19-4-2)11-10-12-8-6-5-7-9-12/h5-9,13H,3-4,10-11H2,1-2H3",CCOC(=O)C(CCc1ccccc1)C(=O)OCC,381.8664181181493,False,['6628-68-8'],1.0280589694,1,,,,$39.90/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s437999
POOL-00037986,"InChI=1S/C15H22O3/c1-5-15(3,4)13-6-8-14(9-7-13)18-11-10-17-12(2)16/h6-9H,5,10-11H2,1-4H3",CCC(C)(C)c1ccc(OCCOC(C)=O)cc1,379.230116848003,False,['5349-86-0'],1.0421196388,1,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s563366
POOL-00001366,"InChI=1S/C13H17BrO3/c1-13(2,3)17-12(15)9-16-11-7-5-4-6-10(11)8-14/h4-7H,8-9H2,1-3H3",CC(C)(C)OC(=O)COc1ccccc1CBr,382.49611912755387,False,['176673-61-3'],1.0306646122,1,,,,,,
POOL-00009057,"InChI=1S/C14H18O4/c1-4-17-13(15)12(14(16)18-5-2)11-8-6-7-10(3)9-11/h6-9,12H,4-5H2,1-3H3",CCOC(=O)C(C(=O)OCC)c1cccc(C)c1,407.5570975365673,False,['94112-78-4'],1.0271544494,1,,,,$134.00/25 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph008278
POOL-00022832,"InChI=1S/C14H18O4/c1-5-17-13(15)11-8-12(14(16)18-6-2)10(4)7-9(11)3/h7-8H,5-6H2,1-4H3",CCOC(=O)c1cc(C(=O)OCC)c(C)cc1C,423.8569502477363,False,['140410-09-9'],1.0480681224,1,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s302155
POOL-00036809,"InChI=1S/C14H24O3/c1-3-4-5-6-7-12-11(8-9-13(12)15)10-14(16)17-2/h11-12H,3-10H2,1-2H3",CCCCCCC1C(=O)CCC1CC(=O)OC,260.1929370071132,False,['29912-78-5'],1.0605055261,1,,,,,,
POOL-00039451,"InChI=1S/C15H20O4/c1-4-15(13(16)18-5-2,14(17)19-6-3)12-10-8-7-9-11-12/h7-11H,4-6H2,1-3H3",CCOC(=O)C(CC)(C(=O)OCC)c1ccccc1,407.0315315946265,False,['76-67-5'],1.0622904907,1,"$52.50
Each/5g",Check Availability,https://www.fishersci.com/shop/products/diethyl-ethylphenylmalonate-96-thermo-scientific/AAL0799806#76-67-5,,,
POOL-00020083,"InChI=1S/C12H19O4P/c1-4-15-17(13,16-5-2)10-11-6-8-12(14-3)9-7-11/h6-9H,4-5,10H2,1-3H3",CCOP(=O)(Cc1ccc(OC)cc1)OCC,364.5969479612246,False,['1145-93-3'],1.0552972374,1,"$73.50
Each/10g",Check Availability,https://www.fishersci.com/shop/products/diethyl-4-methoxybenzylphosphonate-98-thermo-scientific/AAL0522609#1145-93-3,$12.10/5 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh9614f90f?context=bbe
POOL-00032713,"InChI=1S/C14H20O3/c1-5-11(13(15)6-2)12-8-7-10(16-3)9-14(12)17-4/h7-9,11H,5-6H2,1-4H3",CCC(=O)C(CC)c1ccc(OC)cc1OC,385.05375405674505,False,['6628-89-3'],1.0515393672,1,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s346527
POOL-00040574,"InChI=1S/C14H20O3/c1-5-16-13(15)10-17-12-8-6-11(7-9-12)14(2,3)4/h6-9H,5,10H2,1-4H3",CCOC(=O)COc1ccc(C(C)(C)C)cc1,360.04886655458165,False,['3344-19-2'],1.0452499973,1,,,,$134.00/500 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph011250
POOL-00035205,"InChI=1S/C12H17O4P/c1-3-15-17(14,16-4-2)10-12(13)11-8-6-5-7-9-11/h5-9H,3-4,10H2,1-2H3",CCOP(=O)(CC(=O)c1ccccc1)OCC,392.2264725894508,False,['3453-00-7'],1.0498204362,1,"$143.77
Each/1g",Check Availability,,$79.00/1 G,"Only 2 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/410756
POOL-00021170,"InChI=1S/C14H24O4/c1-3-17-12(15)10-14(8-6-5-7-9-14)11-13(16)18-4-2/h3-11H2,1-2H3",CCOC(=O)CC1(CC(=O)OCC)CCCCC1,257.5185788345543,False,['108667-25-0'],1.0539454967,1,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s713244
POOL-00032848,"InChI=1S/C15H22O3/c1-5-12(13(16)6-2)9-11-7-8-14(17-3)15(10-11)18-4/h7-8,10,12H,5-6,9H2,1-4H3",CCC(=O)C(CC)Cc1ccc(OC)c(OC)c1,398.7252293458395,False,['6955-41-5'],1.0386666808,1,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s365483
POOL-00027408,"InChI=1S/C13H18O4/c1-5-16-12(14)13(2,3)17-11-8-6-10(15-4)7-9-11/h6-9H,5H2,1-4H3",CCOC(=O)C(C)(C)Oc1ccc(OC)cc1,367.5107816340442,False,['18672-05-4'],1.0477854312,1,,,,$134.00/25 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph000425
POOL-00013666,"InChI=1S/C13H15BrO4/c1-3-17-12(15)11(13(16)18-4-2)9-5-7-10(14)8-6-9/h5-8,11H,3-4H2,1-2H3",CCOC(=O)C(C(=O)OCC)c1ccc(Br)cc1,395.5043501095396,False,['93139-85-6'],1.0594296727,1,,,,$167.00/1 G,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/mno000088
POOL-00005623,"InChI=1S/C15H18O4/c1-10(2)8-11-4-6-12(7-5-11)13(16)9-14(17)15(18)19-3/h4-7,10H,8-9H2,1-3H3",COC(=O)C(=O)CC(=O)c1ccc(CC(C)C)cc1,471.42387087386953,False,['834885-03-9'],1.035237623,1,,,,,,
POOL-00018266,"InChI=1S/C12H16O5/c1-5-15-11(13)9-7(3)17-8(4)10(9)12(14)16-6-2/h5-6H2,1-4H3",CCOC(=O)c1c(C)oc(C)c1C(=O)OCC,391.8495422441566,False,['19434-69-6'],1.0214751469,1,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s811475
POOL-00037951,"InChI=1S/C11H15O4P/c1-3-14-16(13,15-4-2)11(12)10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3",CCOP(=O)(OCC)C(=O)c1ccccc1,378.2308529554858,False,['3277-27-8'],1.0525607221,1,,,,$49.80/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/448796
POOL-00025244,"InChI=1S/C13H16O3/c1-5-16-13(15)12(14)11-9(3)6-8(2)7-10(11)4/h6-7H,5H2,1-4H3",CCOC(=O)C(=O)c1c(C)cc(C)cc1C,409.7990014288381,False,['5524-57-2'],1.0323188638,1,"$46.00
Each/5g",Check Availability,https://www.fishersci.com/shop/products/ethyl-mesitylglyoxylate-97-thermo-scientific/AAL1310606#5524-57-2,$39.00/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/comh580d81f1?context=bbe
POOL-00007252,"InChI=1S/C13H19O3P/c1-4-15-17(14,16-5-2)11-12(3)13-9-7-6-8-10-13/h6-10H,3-5,11H2,1-2H3",C=C(CP(=O)(OCC)OCC)c1ccccc1,390.38541876010703,False,['51876-00-7'],1.0446991152,1,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t280429
POOL-00041687,"InChI=1S/C12H19O3P/c1-4-14-16(13,15-5-2)10-12-8-6-11(3)7-9-12/h6-9H,4-5,10H2,1-3H3",CCOP(=O)(Cc1ccc(C)cc1)OCC,349.03155168423467,False,['3762-25-2'],1.0540929677,1,"$52.25
Each/10g",Check Availability,https://www.fishersci.com/shop/products/diethyl-4-methylbenzylphosphonate-98-thermo-scientific-2/AAA1519009#3762-25-2,,,
POOL-00010899,"InChI=1S/C13H17BrO2/c1-3-4-5-12(14)13(15)10-6-8-11(16-2)9-7-10/h6-9,12H,3-5H2,1-2H3",CCCCC(Br)C(=O)c1ccc(OC)cc1,332.2907600680288,False,['33809-55-1'],1.0509977961,1,,,,,,
POOL-00011111,"InChI=1S/C11H16FO3P/c1-3-14-16(13,15-4-2)9-10-5-7-11(12)8-6-10/h5-8H,3-4,9H2,1-2H3",CCOP(=O)(Cc1ccc(F)cc1)OCC,353.99735388787826,False,['63909-58-0'],1.0468948167,1,"$147.90
Each/25g",Check Availability,,$71.80/5 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/766992
POOL-00002307,"InChI=1S/C12H22O4/c1-5-15-10(13)7-8-12(3,4)9-11(14)16-6-2/h5-9H2,1-4H3",CCOC(=O)CCC(C)(C)CC(=O)OCC,233.1732594800823,False,['53685-71-5'],1.0346072909,1,,,,$28.60/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t205389
POOL-00037540,"InChI=1S/C13H14O4/c1-4-5-11-6-7-12(16-9(2)14)13(8-11)17-10(3)15/h4,6-8H,1,5H2,2-3H3",C=CCc1ccc(OC(C)=O)c(OC(C)=O)c1,448.7327263355816,False,['13620-82-1'],1.0422470003,1,,,,,,
POOL-00023572,"InChI=1S/C13H24O4/c1-12(2,3)16-10(14)8-7-9-11(15)17-13(4,5)6/h7-9H2,1-6H3",CC(C)(C)OC(=O)CCCC(=O)OC(C)(C)C,240.12449967416688,False,['43052-39-7'],1.0493747638,1,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s579661
POOL-00016468,"InChI=1S/C11H11BrO4/c1-7(13)15-11(16-8(2)14)9-5-3-4-6-10(9)12/h3-6,11H,1-2H3",CC(=O)OC(OC(C)=O)c1ccccc1Br,386.7259654533224,False,['60229-71-2'],1.0555180942,1,,,,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l170801
POOL-00036361,"InChI=1S/C12H19O3P/c1-4-14-16(13,15-5-2)11(3)12-9-7-6-8-10-12/h6-11H,4-5H2,1-3H3",CCOP(=O)(OCC)C(C)c1ccccc1,340.54132242058023,False,['33973-48-7'],1.0484812595,1,,,,$114.00/10 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/541796
POOL-00039516,"InChI=1S/C14H22O2/c1-3-5-11-15-13-7-9-14(10-8-13)16-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3",CCCCOc1ccc(OCCCC)cc1,237.5687598575954,False,['104-36-9'],1.0607688781,1,"$211.50
Each of 1/5g",Check Availability,,$201.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s564397
POOL-00036484,"InChI=1S/C14H23O3P/c1-5-12(3)16-18(15,17-13(4)6-2)14-10-8-7-9-11-14/h7-13H,5-6H2,1-4H3",CCC(C)OP(=O)(OC(C)CC)c1ccccc1,375.2853943754879,False,['2783-48-4'],1.0446057302,1,,,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s595144
